FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Alex,McCarthy,GLK,SOU,4500000,6,18,3.6,8E-07,4E-06,0,44108,0,6,0,11,0,0,0,4,668,0,0,18,0,0.9,0,4,0,0,2,0,0,1.6,49201,0,-1,0,0,450,3704,0,0,88,Man City,Wolverhampton,Chelsea,Leeds United F.C.,Burnley,2.7,3.7,3.1,3.9,4.2,2.1,5,3.1,5,4,3.5,3.7,2.4,4.1,2.7,5.4,3.4,5.1,5,3.9,3.6,3.1,4.2,2.4,3.6,2.7,3.8,4.4,5.4,4.3,4.7,3.6,4.6,3.4,9.6
John,McGinn,MID,AVL,5900000,1,12,3,5.08474576271186E-07,2.03389830508475E-06,0,64841,1,6,0,0,0,1,0,2,1934,-1,0,12,1,0.2,0,1.2,0,0,1,0,0,0.8,42952,0,-1,0,0,309,328,0,0,58,Everton,Man Utd,Tottenham,Wolverhampton,Arsenal,0,1.5,1.5,3,1.5,2.5,1.5,2.3,1.5,3.2,3.4,1.5,1.5,4.1,3.4,1.5,1.5,2.3,1.5,2.8,1.5,3.7,1.6,3.4,1.5,4,2.8,3.8,1.6,1.5,3.6,1.6,4,1.5,20.6
Michael,McGovern,GLK,NOR,4000000,0,0,0,0,0,0,13869,0,0,0,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,0,0.8,19226,0,-1,0,0,0,313,0,0,0,Watford,Everton,Burnley,Brighton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stuart,McKinstry,MID,LEE,4500000,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,-1,0,0,0,49,0,0,0,Newcastle,West Ham,Watford,Southampton,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kenny,McLean,MID,NOR,4900000,2,7,1.8,3.6734693877551E-07,1.42857142857143E-06,0,2563,0,9,0,0,0,0,0,1.4,75,-1,0,7,1,0.4,0,1.8,0,0,0,0,0,0,1729,0,-1,0,0,315,62,0,0,36,Watford,Everton,Burnley,Brighton,Chelsea,1.5,0.9,1,0.9,0.9,1,0.9,1.4,1.1,0.9,0.9,0.9,1.7,0.9,1.7,0.9,1,0.9,0.9,1.7,1.2,0.9,0.9,1,0.9,1.3,1,1.8,0.9,1.7,0.9,0.9,1.8,1.6,12.3
Dwight,McNeil,MID,BUR,5900000,2,11,2.2,3.72881355932203E-07,1.86440677966102E-06,0,15112,0,9,0,0,0,0,0,1.9,431,-1,0,11,1,0.4,0,2.2,1,0,0,0,0,0.2,8499,0,-1,0,0,438,139,0,0,88,Arsenal,Leicester,Norwich,Man City,Southampton,2.4,1.2,2.1,1.1,1.1,1.5,1.1,2.4,2.3,2.2,1.1,1.4,2.2,1.1,1.3,1.1,1.1,2,1.1,1.2,1.1,1.3,1.1,1.9,1.1,2,1.8,1.2,1.1,1.7,1.1,2.4,1.1,2.4,34.4
Scott,McTominay,MID,MUN,5400000,1,4,1,1.85185185185185E-07,7.40740740740741E-07,0,35498,0,2,0,0,0,0,0,0.7,400,-1,0,4,1,0.1,0,0.5,0,0,0,0,0,0.2,7569,0,-1,0,0,128,36,0,0,20,West Ham,Aston Villa,Everton,Leicester,Liverpool,0,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,5.8
,Mebude,FWD,WAT,4500000,0,0,0,0,0,0,9739,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,-1,0,0,0,0,0,0,0,Norwich,Newcastle,Leeds United F.C.,Liverpool,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Mee,DEF,BUR,4900000,2,12,2.4,4.89795918367347E-07,2.44897959183673E-06,0,28377,1,9,0,0,0,1,0,2.4,635,-1,0,12,1,0.6,0,2.8,0,0,0,0,0,0.7,12029,0,-1,0,0,450,491,0,0,53,Arsenal,Leicester,Norwich,Man City,Southampton,3.6,1.5,2.5,1.2,1.3,2.4,1.4,2.8,3.6,2.7,1.2,1.9,2.1,1.2,1.8,1.7,1.8,2.4,1.7,2.6,3.2,2.2,1.2,2.6,1.7,2.2,3.1,1.4,1.2,2.1,1.2,3,2.3,2,19.2
Benjamin,Mendy,DEF,MCI,5300000,0,3,0.75,1.41509433962264E-07,5.66037735849057E-07,0,63424,0,1,0,0,0,0,0,0.6,1008,-2,0,3,2,0,0,0,1,0,0,0,0,0.5,15808,0,-1,0,0,78,65,0,0,22,Southampton,Chelsea,Liverpool,Burnley,Brighton,0,0,0,0,0,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,1.1,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.6,4.6
Edouard,Mendy,GLK,CHE,6000000,0,26,6.5,1.08333333333333E-06,4.33333333333333E-06,0,208726,1,1,0,16,0,0,0,4.3,5267,0,0,26,0,0.8,0,5,2,0,3,0,0,13.1,336042,0,-1,0,0,360,11315,0,0,105,Tottenham,Man City,Southampton,Brentford F.C.,Norwich,6.5,9.8,8.9,7.8,9.6,4.7,9.6,7.5,9.5,5.1,6.3,9.1,7.8,9.8,5.7,8.5,8.7,6.3,9.8,9,9.8,5.6,9.4,6.3,8.3,7.1,9.3,6.6,8.1,8.3,6.2,8.1,7.6,8.6,12.5
Nampalys,Mendy,MID,LEI,4400000,0,0,0,0,0,0,93145,0,0,0,0,0,0,0,0,3790,-1,0,0,1,0,0,0,0,0,0,0,0,1.8,188584,0,-1,0,0,0,7280,0,0,0,Brighton,Burnley,Crystal Palace,Man Utd,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illan,Meslier,GLK,LEE,5000000,4,12,2.4,4.8E-07,2.4E-06,0,119871,0,12,0,22,0,0,0,2.4,2294,0,0,12,0,0.6,0,2.8,0,0,0,0,0,3,51042,0,-1,0,0,450,1945,0,0,101,Newcastle,West Ham,Watford,Southampton,Wolverhampton,1.2,1.6,1.7,1.7,1.7,1.9,2,2.8,2.7,2.4,2,1.8,1.6,3.3,3.5,2.6,2.1,1.6,1.6,1.4,1.6,2.2,3.6,2,2.1,3.2,1.8,1.2,2.2,1.4,2.7,2.2,1.7,2.2,17.7
Luka,Milivojevic,MID,CRY,5400000,0,1,0.25,4.62962962962963E-08,1.85185185185185E-07,0,6249,0,0,0,0,0,0,0,0.2,47,-1,0,1,1,0,0,0.2,0,0,0,0,0,0,494,0,-1,0,0,23,37,0,0,3,Liverpool,Brighton,Leicester,Arsenal,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3
James,Milner,MID,LIV,4900000,3,5,1.25,2.55102040816327E-07,1.02040816326531E-06,0,6876,1,0,0,0,0,0,0,1,71,-1,0,5,1,0.2,0,0.8,0,0,2,0,0,0.1,2629,0,-1,0,0,180,154,0,0,25,Crystal Palace,Brentford F.C.,Man City,Watford,Man Utd,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,1.2,0.7,0.7,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.7,0.6,11.6
Yerry,Mina,DEF,EVE,4900000,1,4,1,2.04081632653061E-07,8.16326530612245E-07,0,31028,1,6,0,0,0,0,0,0.8,408,-1,0,4,1,0.2,0,0.8,0,0,0,0,0,0.5,9780,0,-1,0,0,277,772,0,0,34,Aston Villa,Norwich,Man Utd,West Ham,Watford,0.5,0.5,0.5,0.5,0.5,0.9,1.5,0.5,0.5,0.8,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.7,1.1,0.5,0.5,0.5,0.5,0.6,1,0.6,0.5,0.5,0.5,8.5
Takumi,Minamino,MID,LIV,5200000,0,0,0,0,0,0,8626,0,0,0,0,0,0,0,0,78,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1592,0,-1,0,0,0,49,0,0,0,Crystal Palace,Brentford F.C.,Man City,Watford,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tyrone,Mings,DEF,AVL,5000000,6,21,5.2,1.04E-06,4.2E-06,0,381150,2,6,0,0,0,0,0,4.2,5330,0,0,21,0,1,0,5.2,3,0,2,0,2,7.4,291099,0,-1,0,1,360,5485,0,0,85,Everton,Man Utd,Tottenham,Wolverhampton,Arsenal,6.2,4.5,3.9,7,3.9,6.6,3.4,6.9,2.8,7.8,7.5,5.7,3.8,7.7,7.8,4.7,4.5,7.8,3.2,7.3,2.6,6.9,5.5,7.1,3.2,7.8,6.7,7.8,7.4,4.1,7.6,3.2,7.8,3.2,20.9
Tyrick,Mitchell,DEF,CRY,4500000,1,15,3,6.66666666666667E-07,3.33333333333333E-06,0,28899,0,8,0,0,0,0,0,3.3,457,0,0,15,0,0.8,0,3.5,0,0,2,0,0,0.7,29299,0,-1,0,0,450,1949,0,0,71,Liverpool,Brighton,Leicester,Arsenal,Newcastle,3.4,3.1,3.5,2,3,1.5,3.2,1.5,4.3,2.1,2,2.7,3.3,1.5,2.4,3.6,3,2.5,4.2,1.6,1.9,3.8,3.7,3.2,4.3,1.5,4.5,1.8,1.5,3.4,1.5,3.1,1.5,3.8,12.9
Jakub,Moder,MID,BHA,4500000,0,8,2,4.44444444444444E-07,1.77777777777778E-06,0,45547,0,2,0,0,0,0,0,1.8,918,0,0,8,0,0.2,0,1,0,0,0,0,1,0.9,78458,0,-1,0,0,153,361,0,0,23,Leicester,Crystal Palace,Arsenal,Norwich,Man City,1.1,1.1,1.5,1.5,1,1,1.4,1,1,1.1,1.5,1.3,1,1,1,1.2,1.1,1.4,1.6,1.1,1.3,1.5,1.4,1.5,1,1,1.2,1.1,1,1.1,2.5,1,1.5,1,8.6
,Mosquera,DEF,WOL,4500000,0,0,0,0,0,0,1210,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,-1,0,0,0,16,0,0,0,Brentford F.C.,Southampton,Newcastle,Aston Villa,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mason,Mount,MID,CHE,7400000,0,14,4.7,6.35135135135135E-07,1.89189189189189E-06,0,904010,0,1,0,0,0,0,0,1.9,22534,-1,0,14,1,0.3,0,2,0,0,2,0,2,14.2,399255,0,-1,0,0,261,4627,0,0,54,Tottenham,Man City,Southampton,Brentford F.C.,Norwich,2.9,5.5,5.9,3.7,6.2,4.1,6.9,4.4,4.1,3.7,3.1,4.9,4.3,6.5,2.8,4.1,2.9,2.4,6.5,4.5,6.7,3.1,5.9,4.5,6.7,4.2,4.9,4.2,4.1,4.5,3.2,5.2,2.7,6.3,21.4
,Moutinho,MID,WOL,5000000,2,12,2.4,4.8E-07,2.4E-06,0,32413,0,5,0,0,0,0,0,2.4,1424,0,0,12,0,0.5,0,2.5,1,0,1,0,0,0.7,48872,0,-1,0,0,406,1134,0,0,79,Brentford F.C.,Southampton,Newcastle,Aston Villa,Leeds United F.C.,1.2,2.2,1.6,1.5,2.1,1.2,1.6,1.2,2.2,1.7,1.2,1.2,2.3,1.2,1.4,1.6,1.4,1.2,1.9,1.6,1.5,1.2,1.6,1.6,1.6,1.2,1.6,2.1,1.2,2.3,1.2,1.8,1.3,1.5,20
Bali,Mumba,DEF,NOR,4000000,0,0,0,0,0,0,13163,0,3,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0.3,5472,0,-1,0,0,45,187,0,0,6,Watford,Everton,Burnley,Brighton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
Jacob,Murphy,MID,NEW,5000000,1,15,3.75,7.5E-07,3E-06,0,61922,1,10,0,0,0,1,0,3,3452,0,0,15,0,0.4,0,2,0,0,0,0,1,1,119675,0,-1,0,0,284,1062,0,0,52,Leeds United F.C.,Watford,Wolverhampton,Tottenham,Crystal Palace,3.6,2.4,4.7,4.9,2,4.3,3,3.5,2,4.6,5.2,2.9,1.9,4.1,3,2,2.7,4.7,2.7,3.1,5.1,2,2.4,2.9,2.2,5,1.9,3.8,4.4,2.8,2,1.9,5.1,3,17.3
Enock,Mwepu,MID,BHA,5900000,0,1,0.25,4.23728813559322E-08,1.69491525423729E-07,0,7831,1,1,0,0,0,0,0,0.2,72,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,823,0,-1,0,0,63,40,0,0,3,Leicester,Crystal Palace,Arsenal,Norwich,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.1
,N.Williams,DEF,LIV,4000000,0,0,0,0,0,0,36321,0,0,0,0,0,0,0,0,890,0,0,0,0,0,0,0,0,0,0,0,0,0.6,13394,0,-1,0,0,0,52,0,0,0,Crystal Palace,Brentford F.C.,Man City,Watford,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marvelous,Nakamba,MID,AVL,4500000,1,5,1.25,2.77777777777778E-07,1.11111111111111E-06,0,12297,0,4,0,0,0,0,0,1.1,313,0,0,5,0,0.2,0,0.8,0,0,0,0,0,0.2,15051,0,-1,0,0,177,349,0,0,25,Everton,Man Utd,Tottenham,Wolverhampton,Arsenal,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.8,0.9,0.6,0.6,1.2,0.9,0.6,0.6,0.6,0.6,0.7,0.6,1,0.6,0.9,0.6,1.1,0.7,1.1,0.6,0.6,1,0.6,1.1,0.6,2.4
Marc,Navarro,DEF,WAT,4000000,0,0,0,0,0,0,30107,0,0,0,0,0,0,0,0,708,0,0,0,0,0,0,0,0,0,0,0,0,0.4,4081,0,-1,0,0,0,0,0,0,0,Norwich,Newcastle,Leeds United F.C.,Liverpool,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wilfred,Ndidi,MID,LEI,5000000,0,9,1.8,3.6E-07,1.8E-06,0,69265,1,7,0,0,0,0,0,1.8,1658,0,0,9,0,0.3,0,1.5,0,0,1,0,0,1.5,46985,0,-1,0,0,406,1166,0,0,65,Brighton,Burnley,Crystal Palace,Man Utd,Brentford F.C.,1.1,1.7,0.9,0.9,0.9,1.6,1,1.2,1.4,1,0.9,1.6,1.5,0.9,0.9,0.9,1.4,1.1,0.9,0.9,0.9,1.9,0.9,0.9,0.9,0.9,0.9,1.6,1,1.6,0.9,0.9,0.9,1.3,10.8
Tanguy,Ndombele,MID,TOT,5800000,0,0,0,0,0,0,17310,0,0,0,0,0,0,0,0,297,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,5241,0,-1,0,0,0,290,0,0,0,Chelsea,Arsenal,Aston Villa,Newcastle,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reiss,Nelson,MID,ARS,5000000,0,1,1,2E-07,2E-07,0,885,0,1,0,0,0,0,0,0.2,22,0,0,1,0,0,0,0,0,0,0,0,0,0,468,0,-1,0,0,19,0,0,0,4,Burnley,Tottenham,Brighton,Crystal Palace,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6
,Neto,MID,WOL,6400000,0,0,0,0,0,0,2269,0,0,0,0,0,0,0,0,44,-1,0,0,1,0,0,0,0,0,0,0,0,0,727,0,-1,0,0,0,22,0,0,0,Brentford F.C.,Southampton,Newcastle,Aston Villa,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Neves,MID,WOL,5500000,1,9,1.8,3.27272727272727E-07,1.63636363636364E-06,0,65085,2,5,0,0,0,0,0,1.6,2650,0,0,9,0,0.3,0,1.8,0,0,1,0,0,1.3,41348,0,-1,0,0,450,888,0,0,72,Brentford F.C.,Southampton,Newcastle,Aston Villa,Leeds United F.C.,0.9,1.4,1,0.9,1.3,0.9,1,0.9,1.4,1.1,0.9,0.9,1.5,0.9,0.9,1,0.9,0.9,1.2,1,0.9,0.9,1,1,1,0.9,1,1.3,0.9,1.5,0.9,1.1,0.9,0.9,29.9
Jeremy,Ngakia,DEF,WAT,4400000,1,3,0.75,1.70454545454545E-07,6.81818181818182E-07,0,2298,0,2,0,0,0,0,0,0.7,54,-1,0,3,1,0.2,0,0.8,0,0,0,0,0,0.1,670,0,-1,0,0,160,20,0,0,20,Norwich,Newcastle,Leeds United F.C.,Liverpool,Everton,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,1.1,0.4,0.4,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,4.1
Edward,Nketiah,FWD,ARS,5400000,0,0,0,0,0,0,6779,0,0,0,0,0,0,0,0,240,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,4025,0,-1,0,0,0,238,0,0,0,Burnley,Tottenham,Brighton,Crystal Palace,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Niels,Nkounkou,DEF,EVE,4000000,0,0,0,0,0,0,1289,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1769,0,-1,0,0,0,0,0,0,0,Aston Villa,Norwich,Man Utd,West Ham,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Nlundulu,FWD,SOU,4500000,0,0,0,0,0,0,1177,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Man City,Wolverhampton,Chelsea,Leeds United F.C.,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark,Noble,MID,WHU,4500000,0,1,0.25,5.55555555555556E-08,2.22222222222222E-07,0,32211,0,0,0,0,0,0,0,0.2,763,0,0,1,0,0,0,0.2,0,0,0,0,0,0.6,24009,0,-1,0,0,2,708,0,0,3,Man Utd,Leeds United F.C.,Brentford F.C.,Everton,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Christian,N?rgaard,MID,BRE,5000000,3,16,3.2,6.4E-07,3.2E-06,0,79940,2,2,0,0,0,1,0,3.2,2069,0,0,16,0,0.4,0,2,0,0,3,0,0,1.2,127106,0,-1,0,0,450,1296,0,0,59,Wolverhampton,Liverpool,West Ham,Chelsea,Leicester,4.3,1.6,2,3,3.1,2.9,3.3,2.7,2,1.8,2.6,3.4,1.9,2.7,2.9,2.8,3.7,1.8,2.6,1.6,3.7,2,3.7,2.7,3.8,2.8,2.2,2.2,2.4,3.5,1.7,3.1,2,2.4,14.8
Mathias,Normann,MID,NOR,4500000,5,5,1.25,2.77777777777778E-07,1.11111111111111E-06,0,952,0,2,0,0,0,0,0,1.1,88,0,0,5,0,0.6,0,2.5,0,0,0,0,1,0,3109,0,-1,0,0,69,780,0,0,20,Watford,Everton,Burnley,Brighton,Chelsea,0.8,0.6,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.6,1,0.6,1,0.6,0.6,0.6,0.6,0.9,0.6,0.6,0.6,0.6,0.6,0.7,0.6,1,0.6,1,0.6,0.6,1,0.9,5.7
Will,Norris,GLK,BUR,4500000,0,0,0,0,0,0,3705,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0.1,968,0,-1,0,0,0,24,0,0,0,Arsenal,Leicester,Norwich,Man City,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael,Obafemi,FWD,SOU,4500000,0,0,0,0,0,0,665719,0,0,0,0,0,0,0,0,13484,0,0,0,0,0,0,0,0,0,0,0,0,6.6,256598,0,-1,0,0,0,0,0,0,0,Man City,Wolverhampton,Chelsea,Leeds United F.C.,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,?degaard,MID,ARS,5500000,11,16,4,7.27272727272727E-07,2.90909090909091E-06,0,57059,0,4,0,0,0,1,0,2.9,1712,0,0,16,0,0.7,0,4,3,0,2,0,0,1.5,155253,0,-1,0,1,250,13798,0,0,55,Burnley,Tottenham,Brighton,Crystal Palace,Aston Villa,2.7,5.5,2.7,5.7,5.7,2.7,5.4,2,5.7,2,2,5.1,3.9,2.4,2.5,4.5,4.7,2,5.9,4.5,2,4.2,2.5,2.2,5.1,2,2,3.5,2.5,3.5,2,4.2,2.5,3.7,13.6
Angelo,Ogbonna,DEF,WHU,5000000,1,14,2.8,5.6E-07,2.8E-06,0,7259,0,6,0,0,0,0,0,2.8,248,0,0,14,0,0.6,0,3.2,3,0,1,0,0,0.2,9617,0,-1,0,0,406,541,0,0,80,Man Utd,Leeds United F.C.,Brentford F.C.,Everton,Tottenham,2.9,2.7,2.7,1.8,4.2,1.7,3.5,3.7,1.9,2.3,3,1.9,2.6,2.8,2.5,1.4,1.6,2.6,2.6,2.4,2.4,2.2,2.4,4,3.5,3.1,2,2.6,2.9,2.1,4.2,2.2,3.5,3.1,5.5
Arthur,Okonkwo,GLK,ARS,4000000,0,0,0,0,0,0,2362,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0.1,9627,0,-1,0,0,0,153,0,0,0,Burnley,Tottenham,Brighton,Crystal Palace,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael,Olise,MID,CRY,5400000,1,2,0.5,9.25925925925926E-08,3.7037037037037E-07,0,2177,0,1,0,0,0,0,0,0.4,43,-1,0,2,1,0.1,0,0.5,0,0,0,0,0,0,838,0,-1,0,0,12,32,0,0,7,Liverpool,Brighton,Leicester,Arsenal,Newcastle,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8
Andrew,Omobamidele,DEF,NOR,3900000,0,2,0.5,1.28205128205128E-07,5.12820512820513E-07,0,86460,0,1,0,0,0,0,0,0.5,3693,-1,0,2,1,0.1,0,0.5,0,0,0,0,0,3.4,221010,0,-1,0,0,90,12961,0,0,16,Watford,Everton,Burnley,Brighton,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.8,2.8
Tobi,Omole,DEF,TOT,4000000,0,0,0,0,0,0,337,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,1737,0,-1,0,0,0,243,0,0,0,Chelsea,Arsenal,Aston Villa,Newcastle,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frank,Onyeka,MID,BRE,4900000,1,8,2,4.08163265306122E-07,1.63265306122449E-06,0,5335,0,1,0,0,0,0,0,1.6,117,-1,0,8,1,0.2,0,1.2,0,0,2,0,0,0.1,3515,0,-1,0,0,185,87,0,0,22,Wolverhampton,Liverpool,West Ham,Chelsea,Leicester,2.2,1,1,1.4,1.5,1.4,1.6,1.2,1,1,1.2,1.6,1,1.2,1.4,1.3,1.8,1,1.2,1,1.8,1,1.8,1.3,1.9,1.3,1,1,1.1,1.7,1,1.5,1,1.1,10.1
Divock,Origi,FWD,LIV,4900000,1,1,1,2.04081632653061E-07,2.04081632653061E-07,0,71966,0,0,0,0,0,0,0,0.2,2011,-1,0,1,1,0,0,0.2,0,0,0,0,0,1.1,49727,0,-1,0,0,2,2539,0,0,3,Crystal Palace,Brentford F.C.,Man City,Watford,Man Utd,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.6,0.5,0.5,0.8,0.5,0.7,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.6,0.5,0.7,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.1
Owen,Otasowie,MID,WOL,4500000,0,0,0,0,0,0,12084,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1028,0,-1,0,0,0,0,0,0,0,Brentford F.C.,Southampton,Newcastle,Aston Villa,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
