FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Christian,Benteke,FWD,CRY,6400000,2,44,3.4,5.3125E-07,6.875E-06,0,132429,3,13,0,0,0,4,0,6.9,3667,-1,0,44,1,0.7,0,4.2,6,0,3,0,1,3.2,273810,0,-1,0,1,856,8008,0,0,152,Aston Villa,Leeds United F.C.,Man Utd,Everton,Southampton,4.1,3.5,3.8,4.3,3.9,3.8,2.5,4.3,3.5,2.6,2.8,2.9,3,2.1,4.4,2.6,3.1,3.9,3.9,3.7,2.9,4.7,2.6,4.8,2.1,3.7,71.4
Steven,Bergwijn,MID,TOT,5900000,0,17,1.41666666666667,2.40112994350282E-07,2.88135593220339E-06,0,145701,0,2,0,0,0,0,0,2.9,126,-1,0,17,1,0.1,0,0.3,0,0,3,0,2,0.3,124561,0,-1,0,0,270,142,0,0,41,Brentford F.C.,Norwich,Brighton,Leicester,Liverpool,0,0.7,1.1,0.7,0.7,0.7,1,0.7,0.8,0.9,0.7,1,1,0.7,0.7,0.8,0.7,0.7,1,0.7,0.7,0.7,0.7,0.7,1.1,0.7,18.7
,Bernard,MID,EVE,5500000,0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Brentford F.C.,Liverpool,Arsenal,Crystal Palace,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bernardo,DEF,BHA,4000000,0,0,0,0,0,0,494,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,West Ham,Southampton,Tottenham,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bernardo,MID,MCI,7200000,2,59,4.9,6.80555555555556E-07,8.19444444444444E-06,0,253042,3,6,0,0,0,4,0,8.2,4078,2,0,59,-2,0.7,0,4.8,6,0,7,0,2,11.8,1111142,0,-1,0,1,1028,35575,0,0,246,West Ham,Aston Villa,Watford,Wolverhampton,Leeds United F.C.,4.5,4.5,6,6,5.3,6,5,5.4,4.2,4.2,5.5,4.6,5.6,5.6,4.3,4.3,4.6,4.9,5.6,3.2,6.4,6.5,4.6,6.3,4.4,6.4,83.9
Ryan,Bertrand,DEF,LEI,4600000,0,4,0.333333333333333,7.2463768115942E-08,8.69565217391304E-07,0,137466,1,7,0,0,0,0,0,0.9,147,-4,0,4,4,0,0,0,0,0,0,0,0,0.4,17646,0,-1,0,0,337,41,0,0,32,Watford,Southampton,Aston Villa,Newcastle,Tottenham,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.2
Marcus,Bettinelli,GLK,CHE,4000000,0,0,0,0,0,0,1624,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2520,0,-1,0,0,0,19,0,0,0,Man Utd,Watford,West Ham,Leeds United F.C.,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mads,Bidstrup,MID,BRE,4400000,0,3,0.25,5.68181818181818E-08,6.81818181818182E-07,0,7759,0,0,0,0,0,0,0,0.7,27,-1,0,3,1,0,0,0,0,0,0,0,0,0.1,5938,0,-1,0,0,21,35,0,0,9,Everton,Tottenham,Leeds United F.C.,Watford,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.8
Yves,Bissouma,MID,BHA,4400000,2,23,2.6,5.90909090909091E-07,5.22727272727273E-06,0,1210322,3,9,0,0,0,0,0,5.2,3991,-1,0,23,1,0.4,0,1.8,3,0,3,0,1,9.8,1034352,0,-1,0,0,767,5352,0,0,135,Leeds United F.C.,West Ham,Southampton,Tottenham,Wolverhampton,1.9,1.7,2.2,2,2.2,2.2,1.6,2,1.6,2.3,2.2,1.4,2.5,2.5,2.5,2.5,1.3,1.4,2.6,1.6,1.8,2.4,2.7,1.4,1.8,1.5,24
Lamare,Bogarde,DEF,AVL,4000000,0,0,0,0,0,0,4081,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6413,0,-1,0,0,0,59,0,0,0,Crystal Palace,Man City,Leicester,Liverpool,Norwich,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Boly,DEF,WOL,4900000,0,0,0,0,0,0,9156,0,0,0,0,0,0,0,0,103,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,4449,0,-1,0,0,0,6,0,0,0,Norwich,Burnley,Liverpool,Man City,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarrod,Bowen,MID,WHU,6400000,1,58,4.5,7.03125E-07,9.0625E-06,0,175988,1,15,0,0,0,2,0,9.1,4303,-1,0,58,1,0.9,0,5.8,3,0,3,0,6,3.1,303214,0,-1,0,1,1048,5572,0,0,184,Man City,Brighton,Chelsea,Burnley,Arsenal,3.3,4.3,3.6,5,3.7,5.7,5.4,5.4,4.1,4.6,4.9,5.7,4.9,5.5,5.2,3,5.6,4.1,4.5,4.9,5.6,4.6,4.8,5.1,3.4,4.5,103.9
Conor,Bradley,DEF,LIV,4000000,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,-1,0,0,0,10,0,0,0,Southampton,Everton,Wolverhampton,Aston Villa,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarrad,Branthwaite,DEF,EVE,4000000,0,0,0,0,0,0,14364,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0.2,18019,0,-1,0,0,0,33,0,0,0,Brentford F.C.,Liverpool,Arsenal,Crystal Palace,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathan,Broadhead,FWD,EVE,4500000,0,0,0,0,0,0,5200,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4128,0,-1,0,0,0,0,0,0,0,Brentford F.C.,Liverpool,Arsenal,Crystal Palace,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armando,Broja,FWD,SOU,5000000,2,24,2,4E-07,4.8E-06,0,140417,0,8,0,0,0,2,0,4.8,1374,0,0,24,0,0.2,0,1,4,0,1,0,0,1.6,206051,0,-1,0,0,373,3626,0,0,69,Liverpool,Leicester,Brighton,Arsenal,Crystal Palace,1,1.8,1.3,1,1,1.2,1.3,1.7,2.2,1.2,1.2,1.2,1.9,1.9,1.9,1,2.2,1.5,1.7,1,1.6,1.2,1.7,1.4,1.1,1.8,28.1
Josh,Brownhill,MID,BUR,4400000,0,20,1.7,3.86363636363636E-07,4.54545454545455E-06,0,357715,4,18,0,0,0,0,0,4.5,1780,-1,0,20,1,0.4,0,1.7,0,0,1,0,0,3.9,372776,0,-1,0,0,1001,1215,0,0,112,Wolverhampton,Newcastle,West Ham,Watford,Aston Villa,0,1.2,1.1,0.8,1.4,0.8,1,1,0.8,1,0.8,0.8,0.8,0.8,0.8,0.8,0.9,1.3,0.8,1,0.8,1.3,1.1,1.4,0.8,1.4,41.2
,Bryan,MID,TOT,5700000,0,5,0.416666666666667,7.30994152046784E-08,8.7719298245614E-07,0,12148,0,1,0,0,0,0,0,0.9,14,-3,0,5,3,0,0,0,0,0,0,0,0,0.1,4786,0,-1,0,0,57,13,0,0,17,Brentford F.C.,Norwich,Brighton,Leicester,Liverpool,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.7
,Buendia,MID,AVL,6200000,1,31,2.8,4.51612903225806E-07,5E-06,0,405620,1,12,0,0,0,1,0,5,1087,-3,0,31,3,0.4,0,2.5,3,0,3,0,1,1.1,78583,0,-1,0,1,618,173,0,0,112,Crystal Palace,Man City,Leicester,Liverpool,Norwich,1.4,1.9,2.5,1.4,1.9,3.3,2,1.4,1.8,2.1,1.4,2.6,2.1,3.3,1.6,3.2,1.4,2.8,2.3,2.8,1.5,1.8,3.3,1.9,3,1.4,42.4
Dan,Burn,DEF,BHA,4400000,0,13,1.08333333333333,2.46212121212121E-07,2.95454545454545E-06,0,5707,1,4,0,0,0,0,0,3,32,-1,0,13,1,0,0,0,0,0,2,0,0,0,5279,0,-1,0,0,301,15,0,0,59,Leeds United F.C.,West Ham,Southampton,Tottenham,Wolverhampton,0.7,0.6,0.5,1.1,0.5,0.8,0.6,0.9,0.6,0.5,0.5,0.6,0.5,0.6,0.7,0.5,0.8,0.7,0.6,0.6,1,0.5,0.5,0.5,0.7,0.6,8.7
Jack,Butland,GLK,CRY,4400000,0,0,0,0,0,0,18617,0,0,0,0,0,0,0,0,53,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,5788,0,-1,0,0,0,29,0,0,0,Aston Villa,Leeds United F.C.,Man Utd,Everton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,Byram,DEF,NOR,4400000,0,0,0,0,0,0,2433,0,0,0,0,0,0,0,0,7,-1,0,0,1,0,0,0,0,0,0,0,0,0,1232,0,-1,0,0,0,5,0,0,0,Wolverhampton,Newcastle,Tottenham,Man Utd,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Moises,Caicedo,MID,BHA,4500000,0,0,0,0,0,0,899,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,713,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,West Ham,Southampton,Tottenham,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominic,Calvert-Lewin,FWD,EVE,7900000,0,23,1.91666666666667,2.42616033755274E-07,2.91139240506329E-06,0,1611436,0,3,0,0,0,3,0,2.9,795,-1,1,23,1,0,0,0,5,0,1,0,0,2.6,922769,0,-1,0,0,248,68,-1,0,86,Brentford F.C.,Liverpool,Arsenal,Crystal Palace,Chelsea,0,0,0,1,1,1.7,1.3,2.1,1.3,1.2,1.7,1.8,2.1,1.1,1.2,1.1,1.1,1.7,1.1,1.5,1.6,1,1,1.7,1.2,1,33.7
Chem,Campbell,MID,WOL,4500000,0,0,0,0,0,0,29205,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0.3,36250,0,-1,0,0,0,54,0,0,0,Norwich,Burnley,Liverpool,Man City,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joao Pedro Cavaco,Cancelo,DEF,MCI,6600000,1,80,6.2,9.39393939393939E-07,1.21212121212121E-05,0,566604,4,6,0,0,0,0,0,12.1,1583,6,0,80,-6,1.1,0,7.2,12,0,8,0,5,35.6,2848488,0,-1,0,4,1157,38128,0,0,319,West Ham,Aston Villa,Watford,Wolverhampton,Leeds United F.C.,8.3,7,5.7,7.1,8.7,6.6,6.9,8.8,7.5,7.8,6.9,7.8,7.8,8.8,7.8,7.7,6.7,8.2,7.7,8.2,7.7,6.4,7.9,7,8.2,9.2,80.9
Sergi,Canos,MID,BRE,5500000,2,46,3.5,6.36363636363636E-07,8.36363636363636E-06,0,314911,4,16,0,0,0,1,0,8.4,1281,0,0,46,0,0.7,0,4,5,0,5,0,3,2.1,371223,0,-1,0,1,1080,1789,0,0,157,Everton,Tottenham,Leeds United F.C.,Watford,Man Utd,2.7,3.1,3.1,3.6,2.1,3.7,3.4,1.9,3.6,2.2,3.2,2.5,3.2,2.8,3.5,3.8,3.5,3.7,3.4,2.2,4.1,2.9,3.7,3.4,2.9,2.8,54.4
Todd,Cantwell,MID,NOR,5300000,0,7,0.583333333333333,1.10062893081761E-07,1.32075471698113E-06,0,65481,2,13,0,0,0,0,0,1.3,105,-2,0,7,2,0,0,0.2,0,0,0,0,0,0.2,25364,0,-1,0,0,358,59,0,0,37,Wolverhampton,Newcastle,Tottenham,Man Utd,Aston Villa,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,8.5
Scott,Carson,GLK,MCI,3900000,0,0,0,0,0,0,44242,0,0,0,0,0,0,0,0,831,-1,0,0,1,0,0,0,0,0,0,0,0,1.3,134765,0,-1,0,0,0,2269,0,0,0,West Ham,Aston Villa,Watford,Wolverhampton,Leeds United F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew,Cash,DEF,AVL,5100000,1,45,3.5,6.86274509803922E-07,8.82352941176471E-06,0,288366,4,18,0,0,0,1,0,8.8,4013,1,0,45,-1,0.4,0,2,3,0,5,0,0,3.6,411161,0,-1,0,1,1153,871,0,0,203,Crystal Palace,Man City,Leicester,Liverpool,Norwich,2.1,4.9,3.3,4.1,2.7,4.4,4.6,3.3,3.9,4,3,4.9,2.1,3.1,3.6,3.9,3.2,5.1,2.7,5.2,5,2.5,4.5,2.7,4.2,3.5,43.3
,Casilla,GLK,LEE,4500000,0,0,0,0,0,0,447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Brighton,Crystal Palace,Brentford F.C.,Chelsea,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timothy,Castagne,DEF,LEI,5300000,1,15,1.4,2.64150943396226E-07,2.83018867924528E-06,0,77280,0,15,0,0,0,0,0,2.8,279,-2,0,15,2,0.2,0,1.2,0,0,0,0,0,0.6,36728,0,-1,0,0,866,494,0,0,100,Watford,Southampton,Aston Villa,Newcastle,Tottenham,0.7,0.7,0.7,0.7,1.5,1,1.2,1.1,0.9,0.8,1,1.4,0.9,0.8,1.4,1.1,1,0.9,1.2,0.8,0.7,1,1.5,1,0.7,0.7,22.3
Craig,Cathcart,DEF,WAT,4400000,0,15,1.4,3.18181818181818E-07,3.40909090909091E-06,0,12116,2,21,0,0,0,0,0,3.4,56,-1,0,15,1,0.3,0,1.5,0,0,0,0,1,0.1,6576,0,-1,0,0,924,63,0,0,140,Leicester,Chelsea,Man City,Brentford F.C.,Burnley,0.7,1.1,1.2,1.2,0.7,0.9,0.7,1,1.7,0.7,1,0.9,1.1,0.7,1.1,1.3,0.7,1.1,1.3,1.2,1,1,1,0.7,0.7,1.2,20.5
Edinson,Cavani,FWD,MUN,8400000,0,12,2.4,2.85714285714286E-07,1.42857142857143E-06,0,509427,0,1,0,0,0,1,0,1.4,638,-1,0,12,1,0.2,0,2,2,0,1,0,0,1.7,59473,0,-1,0,0,210,41,0,0,33,Chelsea,Arsenal,Crystal Palace,Norwich,Brentford F.C.,0,0,1.7,2.3,2.3,1.4,2.9,2.1,1.2,1.6,1.5,2.4,1.7,2.7,2.4,1.7,1.8,1.7,1.9,2.2,2,1.7,1.3,2.1,1.2,1.8,17.9
,Cedric,DEF,ARS,4200000,0,1,0.0833333333333333,1.98412698412698E-08,2.38095238095238E-07,0,22166,1,7,0,0,0,0,0,0.2,72,-3,0,1,3,0,0,0,0,0,0,0,0,0.2,11362,0,-1,0,0,188,30,0,0,21,Newcastle,Man Utd,Everton,Southampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8
Nathaniel,Chalobah,MID,WAT,5000000,0,0,0,0,0,0,1464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,-1,0,0,0,0,0,0,0,Leicester,Chelsea,Man City,Brentford F.C.,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trevoh,Chalobah,DEF,CHE,4800000,0,50,4.16666666666667,8.68055555555556E-07,1.04166666666667E-05,0,439767,0,1,0,0,0,2,0,10.4,2173,-2,0,50,2,0.3,0,1.5,5,0,5,0,0,4.5,675433,0,-1,0,2,543,7555,0,0,177,Man Utd,Watford,West Ham,Leeds United F.C.,Everton,4,3.5,5.4,5.2,5,4.8,4.3,4.8,5,5.8,5.5,5.8,5.4,4.1,3.2,4.8,3.3,4.9,4.5,4.3,5.5,4.6,5.2,3.4,5.9,2.9,25.1
,Chamberlain,MID,LIV,5800000,1,19,1.58333333333333,2.72988505747126E-07,3.27586206896552E-06,0,14489,0,4,0,0,0,0,0,3.3,200,-2,0,19,2,0.6,0,3.2,2,0,2,0,1,0.2,9821,0,-1,0,0,364,119,0,0,64,Southampton,Everton,Wolverhampton,Aston Villa,Newcastle,1.1,0.8,1.3,1.1,1.1,0.8,0.8,1,0.9,0.8,0.8,0.8,1,1.2,0.8,0.8,0.9,0.8,1.1,0.8,0.8,0.8,1.1,0.9,1,1,23.4
Calum,Chambers,DEF,ARS,4200000,0,1,0.0833333333333333,1.98412698412698E-08,2.38095238095238E-07,0,28215,0,7,0,0,0,0,0,0.2,64,-3,0,1,3,0,0,0,0,0,0,0,0,0.2,9362,0,-1,0,0,170,23,0,0,27,Newcastle,Man Utd,Everton,Southampton,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5
Benjamin,Chilwell,DEF,CHE,5900000,0,54,4.5,7.6271186440678E-07,9.15254237288136E-06,0,1831928,0,2,0,0,0,3,0,9.2,127528,-1,0,54,1,0.8,0,4.8,5,0,4,0,1,9.3,1602371,0,-1,0,2,540,189,0,0,158,Man Utd,Watford,West Ham,Leeds United F.C.,Everton,0,0,0,0,0,0,0,0,0,6.3,5.9,6.4,6,4.6,3.7,5.4,3.8,5.4,5,4.8,6.1,5.1,5.8,3.8,6.5,3.3,54
Hamza,Choudhury,MID,LEI,4400000,0,1,0.0833333333333333,1.89393939393939E-08,2.27272727272727E-07,0,11595,0,0,0,0,0,0,0,0.2,67,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,9812,0,-1,0,0,59,92,0,0,9,Watford,Southampton,Aston Villa,Newcastle,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7
Andreas,Christensen,DEF,CHE,4900000,0,36,4.5,9.18367346938776E-07,7.3469387755102E-06,0,431010,1,3,0,0,0,0,0,7.3,3436,-1,0,36,1,0.4,0,2,1,0,5,0,0,2.7,527284,0,-1,0,0,720,424,0,0,173,Man Utd,Watford,West Ham,Leeds United F.C.,Everton,4.5,3.9,6,5.7,5.6,5.4,4.8,5.4,5.4,6.3,5.9,6.4,6,4.6,3.7,5.4,3.8,5.4,5,4.8,6.1,5.1,5.8,3.8,6.5,3.3,20.9
Carney,Chukwuemeka,MID,AVL,4500000,0,2,0.166666666666667,3.7037037037037E-08,4.44444444444444E-07,0,4759,0,1,0,0,0,0,0,0.4,23,0,0,2,0,0,0,0,0,0,0,0,0,0,4126,0,-1,0,0,62,24,0,0,6,Crystal Palace,Man City,Leicester,Liverpool,Norwich,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
Ciaran,Clark,DEF,NEW,4400000,0,15,1.5,3.40909090909091E-07,3.40909090909091E-06,0,12071,2,22,0,0,0,0,0,3.4,125,-1,0,15,1,0.5,0,2,1,0,0,0,1,0.1,8717,0,-1,0,0,893,337,0,0,128,Arsenal,Norwich,Burnley,Leicester,Liverpool,1,1.1,1.1,0.8,1.4,1.3,0.9,1,0.8,0.8,1.1,1.2,1.2,1.1,1.3,1.2,1.4,1,1.5,0.8,0.8,0.9,1.4,1.2,1.4,0.8,32.1
Tom,Cleverley,MID,WAT,4800000,1,16,1.8,3.75E-07,3.33333333333333E-06,0,20990,0,12,0,0,0,0,0,3.3,59,-2,0,16,2,0.2,0,1,0,0,0,0,1,0.1,16711,0,-1,0,0,538,73,0,0,77,Leicester,Chelsea,Man City,Brentford F.C.,Burnley,1.1,0.9,0.9,1.1,1.1,1.3,1.4,0.9,1.2,1.3,1.5,0.9,1,0.9,1.1,1.2,1.1,1.1,0.9,1.1,0.9,0.9,1.5,0.9,1,1,20.1
Nathaniel,Clyne,DEF,CRY,4300000,0,0,0,0,0,0,7186,0,0,0,0,0,0,0,0,26,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2485,0,-1,0,0,0,10,0,0,0,Aston Villa,Leeds United F.C.,Man Utd,Everton,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Conor,Coady,DEF,WOL,4500000,8,46,3.5,7.77777777777778E-07,1.02222222222222E-05,0,457652,1,12,0,0,0,1,0,10.2,2036,0,0,46,0,0.9,0,4.2,2,0,4,0,0,5.9,410423,0,-1,0,0,1166,2082,0,0,235,Norwich,Burnley,Liverpool,Man City,Brighton,3.7,3.7,4.3,4.5,4.5,3.9,2.4,4,4.6,3.1,4.8,4.4,4.6,2.6,4.2,3.5,4,4.2,4,3,4.2,3.6,3.9,5,3.8,5,31.9
Seamus,Coleman,DEF,EVE,4900000,2,25,2.5,5.10204081632653E-07,5.10204081632653E-06,0,109427,2,16,0,0,0,0,0,5.1,150,-1,0,25,1,0.4,0,2.2,1,0,2,0,1,0.4,79463,0,-1,0,1,900,66,0,0,139,Brentford F.C.,Liverpool,Arsenal,Crystal Palace,Chelsea,2.7,3.1,3.1,1.4,2.8,1.8,1.8,1.9,2.7,1.9,2.8,1.4,2.9,1.5,2.9,3,1.9,1.2,2.2,2.3,2.4,2.8,2.7,1.7,2.5,2.1,28.3
Nathan,Collins,DEF,BUR,4300000,0,8,0.666666666666667,1.55038759689922E-07,1.86046511627907E-06,0,7579,0,4,0,0,0,0,0,1.9,30,-2,0,8,2,0,0,0,0,0,1,0,0,0.1,4735,0,-1,0,0,270,14,0,0,59,Wolverhampton,Newcastle,West Ham,Watford,Aston Villa,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.4,0.3,11.7
Aaron,Connolly,FWD,BHA,5300000,0,2,0.166666666666667,3.14465408805031E-08,3.77358490566038E-07,0,23958,0,0,0,0,0,0,0,0.4,95,-2,0,2,2,0,0,0,0,0,0,0,0,0.1,13677,0,-1,0,0,59,79,0,0,0,Leeds United F.C.,West Ham,Southampton,Tottenham,Wolverhampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.6
Liam,Cooper,DEF,LEE,4500000,6,28,2.2,4.88888888888889E-07,6.22222222222222E-06,0,39702,4,20,0,0,0,0,0,6.2,229,0,0,28,0,0.6,0,2.5,1,0,2,0,1,0.4,42511,0,-1,0,0,1170,353,0,0,213,Brighton,Crystal Palace,Brentford F.C.,Chelsea,Man City,2.1,1.9,2,2.4,2.1,2.5,2.4,2.3,2.1,1.9,1.5,1.3,1.7,1.8,3.1,1.4,2.1,1.5,1.7,1.1,2.2,1.2,2.4,1.7,2.2,2.3,33.7
Jack,Cork,MID,BUR,4400000,0,7,0.583333333333333,1.32575757575758E-07,1.59090909090909E-06,0,15864,1,8,0,0,0,0,0,1.6,46,-1,0,7,1,0,0,0,0,0,0,0,0,0.1,13534,0,-1,0,0,314,55,0,0,16,Wolverhampton,Newcastle,West Ham,Watford,Aston Villa,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,3.1
Maxwel,Cornet,MID,BUR,6100000,0,40,3.33333333333333,5.46448087431694E-07,6.55737704918033E-06,0,45883,2,8,0,0,0,5,0,6.6,2446,1,0,40,-1,1,0,6,5,0,1,0,0,2.7,265263,0,-1,0,1,447,6611,0,0,121,Wolverhampton,Newcastle,West Ham,Watford,Aston Villa,0,3.5,3.3,2.6,4,2.3,3.1,2.9,2.3,2.9,2.1,2.5,1.8,2.6,2.3,2.4,2.9,3.8,2.3,3,2.2,3.6,3.3,3.9,2.3,3.8,42.5
,Costa,MID,LEE,5400000,0,1,1,1.85185185185185E-07,1.85185185185185E-07,0,14683,0,0,0,0,0,0,0,0.2,13,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,1668,0,-1,0,0,21,0,0,0,1,Brighton,Crystal Palace,Brentford F.C.,Chelsea,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vladimir,Coufal,DEF,WHU,4700000,1,20,2,4.25531914893617E-07,4.25531914893617E-06,0,922553,0,11,0,0,0,0,0,4.3,2262,-3,0,20,3,0.2,0,0.8,0,0,1,0,1,4,257921,0,-1,0,0,666,191,0,0,132,Man City,Brighton,Chelsea,Burnley,Arsenal,1.9,1.8,1.8,1.4,1.6,1.7,1.4,1,1.1,2,2,1,1.3,1.1,1.2,2.2,1.9,2.4,1.9,2.1,1.7,2.2,2.1,1.5,1.9,1.9,31.3
Conor,Coventry,MID,WHU,4500000,0,0,0,0,0,0,7367,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2225,0,-1,0,0,0,0,0,0,0,Man City,Brighton,Chelsea,Burnley,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
