FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Ryan,Bertrand,DEF,LEI,4600000,0,4,0.181818181818182,3.95256916996047E-08,8.69565217391304E-07,0,148119,1,7,0,0,0,0,0,0.9,206,-4,0,4,4,0,0,0,0,0,0,0,0,0.3,19200,0,-1,0,0,337,3,0,0,32,Wolverhampton,Burnley,Leeds United F.C.,Arsenal,Brentford F.C.,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,7.2
Marcus,Bettinelli,GLK,CHE,4000000,0,0,0,0,0,0,4230,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,5797,0,-1,0,0,0,45,0,0,0,Crystal Palace,Burnley,Newcastle,Norwich,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mads,Bidstrup,MID,BRE,4400000,0,4,1,2.27272727272727E-07,9.09090909090909E-07,0,10826,0,0,0,0,0,0,0,0.9,94,-1,0,4,1,0,0,0,0,0,0,0,0,0.1,7635,0,-1,0,0,36,0,0,0,11,Arsenal,Newcastle,Norwich,Burnley,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
Mika,Biereth,FWD,ARS,4500000,0,0,0,0,0,0,2585,0,0,0,0,0,0,0,0,548,0,0,0,0,0,0,0,0,0,0,0,0,0.1,7409,0,-1,0,0,0,1000,0,0,0,Brentford F.C.,Wolverhampton,Watford,Leicester,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yves,Bissouma,MID,BHA,4400000,2,35,2.1,4.77272727272727E-07,7.95454545454546E-06,0,1709467,6,20,0,0,0,0,0,8,3728,-1,0,35,1,0.4,0,1.7,3,0,3,0,1,5.2,1137907,0,-1,0,0,1416,2247,0,0,238,Burnley,Aston Villa,Newcastle,Liverpool,Tottenham,1.6,1.6,1.6,2.4,1,1.8,1,1.2,1.6,1.9,1.1,1.2,1.2,51
Lamare,Bogarde,DEF,AVL,4000000,0,0,0,0,0,0,8211,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0.1,10781,0,-1,0,0,0,73,0,0,0,Watford,Brighton,Southampton,Leeds United F.C.,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Boly,DEF,WOL,4900000,0,0,0,0,0,0,11859,0,0,0,0,0,0,0,0,52,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,6326,0,-1,0,0,0,206,0,0,0,Leicester,Arsenal,West Ham,Crystal Palace,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarrod,Bowen,MID,WHU,7100000,1,149,5.7,8.02816901408451E-07,2.09859154929577E-05,0,916584,3,33,0,0,0,8,0,21,39699,6,0,149,-6,1.2,0,8.3,16,0,6,0,13,33.5,3797814,0,-1,0,4,2218,65088,0,0,433,Newcastle,Wolverhampton,Liverpool,Aston Villa,Tottenham,8.2,6.9,3.8,7.5,5.3,6.9,5.8,7.6,5.4,6.6,7.1,5.3,6.4,209.3
Conor,Bradley,DEF,LIV,4000000,0,0,0,0,0,0,481,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,545,0,-1,0,0,0,23,0,0,0,Norwich,Leeds United F.C.,West Ham,Brighton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarrad,Branthwaite,DEF,EVE,4000000,0,9,0.409090909090909,1.02272727272727E-07,2.25E-06,0,38629,0,4,0,0,0,1,0,2.2,808,0,0,9,0,0,0,0,1,0,0,0,0,0.3,52106,0,-1,0,0,145,325,0,0,34,Southampton,Man City,Tottenham,Wolverhampton,Newcastle,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.7
Nathan,Broadhead,FWD,EVE,4500000,0,0,0,0,0,0,5351,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4128,0,-1,0,0,0,0,0,0,0,Southampton,Man City,Tottenham,Wolverhampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Armando,Broja,FWD,SOU,5400000,2,74,3.5,6.48148148148148E-07,1.37037037037037E-05,0,709630,1,22,0,0,0,6,0,13.7,13699,4,0,74,-4,0.6,0,3.3,11,0,3,0,2,12.1,1685561,0,-1,0,1,1220,93771,0,0,200,Everton,Norwich,Aston Villa,Newcastle,Watford,4.6,4.4,7.2,4.5,2.8,4,2.7,3.6,3.2,4.2,3.3,3.1,3.7,83.9
Josh,Brownhill,MID,BUR,4300000,16,47,2.4,5.58139534883721E-07,1.09302325581395E-05,0,709377,7,21,0,0,0,1,0,10.9,2308,-2,0,47,2,0.9,0,3.8,3,0,5,0,1,2.5,593376,0,-1,0,1,1650,17289,0,0,228,Brighton,Tottenham,Crystal Palace,Leicester,Chelsea,3.6,3.2,1.5,1.5,2.2,1.3,2,1.2,1.9,2.2,2.1,1.3,2.5,80.6
,Bruno Guimaraes,MID,NEW,4900000,1,3,0.130434782608696,2.66193433895297E-08,6.12244897959184E-07,0,9264,0,0,0,0,0,0,0,0.6,1423,-1,1,3,1,0.2,0,1,0,0,0,0,0,0.2,27769,0,-1,0,0,4,747,-1,0,14,West Ham,Brentford F.C.,Brighton,Southampton,Chelsea,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.7
Lewis,Brunt,MID,LEI,4500000,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,523,0,-1,0,0,0,49,0,0,0,Wolverhampton,Burnley,Leeds United F.C.,Arsenal,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bryan,MID,TOT,5700000,0,9,1,1.75438596491228E-07,1.57894736842105E-06,0,13461,0,1,0,0,0,0,0,1.6,35,-3,0,9,3,0,0,0,0,0,0,0,0,0.1,5361,0,-1,0,0,86,0,0,0,32,Man City,Burnley,Leeds United F.C.,Everton,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5
,Buendia,MID,AVL,6200000,3,67,3,4.83870967741936E-07,1.08064516129032E-05,0,496459,1,24,0,0,0,2,0,10.8,2135,-3,0,67,3,0.3,0,2,5,0,6,0,3,1.1,176304,0,-1,0,2,1430,2042,0,0,255,Watford,Brighton,Southampton,Leeds United F.C.,West Ham,3.3,2.3,4.9,1.7,2.5,2.9,2.8,1.9,1.9,3.4,2.3,3.2,1.5,112.8
Hugo,Bueno,DEF,WOL,4000000,0,0,0,0,0,0,23022,0,0,0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,24901,0,-1,0,0,0,172,0,0,0,Leicester,Arsenal,West Ham,Crystal Palace,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dan,Burn,DEF,NEW,4400000,1,43,1.8695652173913,4.24901185770751E-07,9.77272727272727E-06,0,135279,6,13,0,0,0,1,0,9.8,889,-1,0,43,1,0.5,0,2,2,0,4,0,0,0.3,158164,0,-1,0,0,1201,5369,0,0,218,West Ham,Brentford F.C.,Brighton,Southampton,Chelsea,1.5,1.7,2.5,3.1,1.5,1.5,1.4,1.4,1.1,2.4,1.9,1.9,1.4,48.9
Jack,Butland,GLK,CRY,4400000,3,17,0.708333333333333,1.60984848484849E-07,3.86363636363636E-06,0,149977,0,8,0,9,0,0,0,3.9,377,-1,0,17,1,0.2,0,0.8,3,0,0,0,0,0.4,145607,0,-1,1,1,405,298,0,0,70,Chelsea,Watford,Burnley,Wolverhampton,Man City,0.9,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,9.9
Sam,Byram,DEF,NOR,4400000,0,2,0.0833333333333333,1.89393939393939E-08,4.54545454545455E-07,0,3537,2,6,0,0,0,0,0,0.5,11,-1,0,2,1,0,0,0,0,0,0,0,0,0,2219,0,-1,0,0,178,19,0,0,17,Liverpool,Southampton,Brentford F.C.,Leeds United F.C.,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8
Willy,Caballero,GLK,SOU,4300000,0,2,0.0833333333333333,1.93798449612403E-08,4.65116279069767E-07,0,7053,1,5,0,6,0,0,0,0.5,90,-2,0,2,2,0,0,0,0,0,0,0,0,0,9250,0,-1,0,0,180,66,0,0,23,Everton,Norwich,Aston Villa,Newcastle,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4
Moises,Caicedo,MID,BHA,4500000,0,0,0,0,0,0,964,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,713,0,-1,0,0,0,0,0,0,0,Burnley,Aston Villa,Newcastle,Liverpool,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominic,Calvert-Lewin,FWD,EVE,7800000,1,29,1.31818181818182,1.68997668997669E-07,3.71794871794872E-06,0,1920060,2,11,0,0,0,3,0,3.7,14292,-2,0,29,2,0.1,1,1,5,0,2,0,0,3.7,1344421,0,-1,0,0,679,3610,0,0,90,Southampton,Man City,Tottenham,Wolverhampton,Newcastle,0.7,0.7,0.7,1.7,0.9,0.7,0.8,1,0.7,0.7,0.8,0.9,0.7,55.2
Chem,Campbell,MID,WOL,4400000,0,0,0,0,0,0,35537,0,0,0,0,0,0,0,0,195,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,38924,0,-1,0,0,0,176,0,0,0,Leicester,Arsenal,West Ham,Crystal Palace,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joao Pedro Cavaco,Cancelo,DEF,MCI,7100000,1,142,5.9,8.30985915492958E-07,2E-05,0,1711427,5,16,0,0,0,1,0,20,23619,11,1,142,-11,0.4,0,2.7,20,0,13,0,8,45,4828750,0,-1,0,6,2147,31321,-1,0,575,Tottenham,Everton,Man Utd,Crystal Palace,Brighton,8.4,7.3,7.8,5.8,7.9,7.4,8.3,8.3,6,7.4,6.8,7.4,8.5,165.6
Sergi,Canos,MID,BRE,5500000,2,69,2.8,5.09090909090909E-07,1.25454545454545E-05,0,435441,6,35,0,0,0,2,0,12.5,1164,0,0,69,0,0.4,0,2,5,0,6,0,3,1.2,413911,1,-1,0,1,1874,1034,0,0,232,Arsenal,Newcastle,Norwich,Burnley,Leicester,1.6,3.1,2.6,2.7,1.8,1.8,2.1,2.8,2.4,1.9,2.7,1.7,2.3,90.5
Todd,Cantwell,MID,NOR,5300000,0,10,1.2,2.26415094339623E-07,1.88679245283019E-06,0,71714,2,15,0,0,0,0,0,1.9,144,-2,0,10,2,0,0,0,0,0,0,0,0,0.2,28054,0,-1,0,0,438,0,0,0,48,Liverpool,Southampton,Brentford F.C.,Leeds United F.C.,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3
Scott,Carson,GLK,MCI,3900000,0,0,0,0,0,0,171280,0,0,0,0,0,0,0,0,2137,-1,0,0,1,0,0,0,0,0,0,0,0,1.6,277068,0,-1,0,0,0,825,0,0,0,Tottenham,Everton,Man Utd,Crystal Palace,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew,Cash,DEF,AVL,5100000,5,74,3.1,6.07843137254902E-07,1.45098039215686E-05,0,575773,7,33,0,0,0,1,0,14.5,5326,1,0,74,-1,0.6,0,3.3,3,0,8,0,1,4.4,759823,0,-1,0,1,2117,14111,0,0,359,Watford,Brighton,Southampton,Leeds United F.C.,West Ham,2.3,3.1,6.3,3.2,3.9,3.3,4.3,4.5,2.3,3.2,3.1,3.2,3.8,102.3
,Casilla,GLK,LEE,4500000,0,0,0,0,0,0,470,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,Man Utd,Liverpool,Tottenham,Leicester,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timothy,Castagne,DEF,LEI,5300000,0,29,1.8,3.39622641509434E-07,5.47169811320755E-06,0,153086,1,21,0,0,0,0,0,5.5,1017,-2,0,29,2,0,0,0,1,0,2,0,0,0.5,103650,0,-1,0,0,1271,20,0,0,177,Wolverhampton,Burnley,Leeds United F.C.,Arsenal,Brentford F.C.,0,0,0,0,2,1.4,1.4,0.9,1.6,1.5,1.7,0.9,1.3,36.7
Craig,Cathcart,DEF,WAT,4300000,7,37,1.7,3.95348837209302E-07,8.6046511627907E-06,0,42222,3,41,0,0,0,0,0,8.6,1008,-2,0,37,2,0.7,0,3.2,1,0,2,0,1,0.4,61335,0,-1,0,0,1914,650,0,0,303,Aston Villa,Crystal Palace,Man Utd,Arsenal,Wolverhampton,2.3,1.4,3,0.9,1.4,1.9,1.6,1.7,1.8,1.5,0.8,1.1,1.7,49.2
Edinson,Cavani,FWD,MUN,8400000,0,29,2.6,3.0952380952381E-07,3.45238095238095E-06,0,613248,0,6,0,0,0,2,0,3.5,5290,-1,0,29,1,0.1,0,0.5,2,0,1,0,1,1.8,167076,0,-1,0,0,600,84,0,0,92,Leeds United F.C.,Watford,Man City,Tottenham,Liverpool,0,0,0,0,0,2.8,2.5,2.6,1.8,2.4,2.3,1.4,2,41.3
,Cedric,DEF,ARS,4200000,2,10,0.454545454545455,1.08225108225108E-07,2.38095238095238E-06,0,26735,1,9,0,0,0,0,0,2.4,285,-3,0,10,3,0.6,0,2.7,0,0,1,0,0,0.2,15709,0,-1,0,0,394,359,0,0,66,Brentford F.C.,Wolverhampton,Watford,Leicester,Liverpool,0.4,0,0.2,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,19.1
Nathaniel,Chalobah,MID,WAT,5000000,0,0,0,0,0,0,1499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,0,-1,0,0,0,0,0,0,0,Aston Villa,Crystal Palace,Man Utd,Arsenal,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trevoh,Chalobah,DEF,CHE,4700000,0,57,2.375,5.0531914893617E-07,1.21276595744681E-05,0,776803,1,7,0,0,0,2,0,12.1,2055,-3,0,57,3,0,0,0,5,0,5,0,0,1.8,773340,0,-1,0,2,907,328,0,0,229,Crystal Palace,Burnley,Newcastle,Norwich,Brentford F.C.,1.4,0,2.3,1.6,1.9,2.8,1.5,2.4,2.6,2.1,1.8,2.3,1.3,35.8
,Chamberlain,MID,LIV,5800000,2,42,1.75,3.01724137931034E-07,7.24137931034483E-06,0,31730,0,7,0,0,0,2,0,7.2,587,-2,0,42,2,0.1,0,0.5,2,0,3,0,1,0.2,34653,0,-1,0,0,777,157,0,0,148,Norwich,Leeds United F.C.,West Ham,Brighton,Arsenal,2.6,0,1,1.9,0.9,1.4,0.9,0.9,1.1,1.1,1.1,0.9,1.1,54
Calum,Chambers,DEF,AVL,4200000,2,6,0.260869565217391,6.2111801242236E-08,1.42857142857143E-06,0,32673,0,9,0,0,0,0,0,1.4,181,-3,0,6,3,0.4,0,1.7,0,0,0,0,0,0.2,13853,0,-1,0,0,351,523,0,0,55,Watford,Brighton,Southampton,Leeds United F.C.,West Ham,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,12.5
Kgaogelo,Chauke,MID,SOU,4500000,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,-1,0,0,0,23,0,0,0,Everton,Norwich,Aston Villa,Newcastle,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Chesters,MID,WHU,4500000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,-1,0,0,0,28,0,0,0,Newcastle,Wolverhampton,Liverpool,Aston Villa,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benjamin,Chilwell,DEF,CHE,5600000,0,54,9,1.60714285714286E-06,9.64285714285714E-06,0,2359621,0,2,0,0,0,3,0,9.6,2034,-4,0,54,4,0,0,0,5,0,4,0,1,3.1,1605291,0,-1,0,2,540,50,0,0,158,Crystal Palace,Burnley,Newcastle,Norwich,Brentford F.C.,0,0,0,0,0,0,0,0,0,0,0,0,0,54
,Chiquinho,MID,WOL,5500000,0,1,0.0434782608695652,7.90513833992095E-09,1.81818181818182E-07,0,237,0,0,0,0,0,0,0,0.2,31,0,0,1,0,0,0,0.2,0,0,0,0,0,0,466,0,-1,0,0,28,30,0,0,3,Leicester,Arsenal,West Ham,Crystal Palace,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7
Hamza,Choudhury,MID,LEI,4400000,0,4,0.181818181818182,4.13223140495868E-08,9.09090909090909E-07,0,15630,1,4,0,0,0,0,0,0.9,115,-1,0,4,1,0,0,0,0,0,0,0,0,0.1,11711,0,-1,0,0,223,69,0,0,26,Wolverhampton,Burnley,Leeds United F.C.,Arsenal,Brentford F.C.,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4.6
Benjamin,Chrisene,MID,AVL,4500000,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,-1,0,0,0,35,0,0,0,Watford,Brighton,Southampton,Leeds United F.C.,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andreas,Christensen,DEF,CHE,4600000,7,48,2,4.34782608695652E-07,1.04347826086957E-05,0,566738,2,8,0,0,0,0,0,10.4,1055,-4,0,48,4,1.5,0,7,2,0,6,0,0,1.4,556004,0,-1,0,0,1089,3258,0,0,247,Crystal Palace,Burnley,Newcastle,Norwich,Brentford F.C.,1.1,0,1.8,1.2,1.4,2.2,1.1,1.9,2,1.6,1.4,1.8,1,31
Carney,Chukwuemeka,MID,AVL,4500000,0,13,0.565217391304348,1.256038647343E-07,2.88888888888889E-06,0,7198,0,3,0,0,0,0,0,2.9,123,0,0,13,0,0.2,0,0.7,0,0,0,0,1,0.1,7169,0,-1,0,0,186,178,0,0,39,Watford,Brighton,Southampton,Leeds United F.C.,West Ham,0.3,0.3,0.6,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,11.5
Ciaran,Clark,DEF,NEW,4400000,0,14,0.608695652173913,1.38339920948617E-07,3.18181818181818E-06,0,19560,2,27,0,0,0,0,0,3.2,92,-1,0,14,1,0,0,0,1,0,0,0,1,0.1,12602,0,-1,0,0,1012,11,0,1,131,West Ham,Brentford F.C.,Brighton,Southampton,Chelsea,0,0,0,0,0,0.3,0.3,0.3,0.3,0.5,0.3,0.3,0.3,33.1
Tom,Cleverley,MID,WAT,4800000,5,34,1.7,3.54166666666667E-07,7.08333333333333E-06,0,27537,2,22,0,0,0,0,0,7.1,137,-2,0,34,2,0.4,0,1.8,0,0,1,0,2,0.1,22518,0,-1,0,0,1123,79,0,0,153,Aston Villa,Crystal Palace,Man Utd,Arsenal,Wolverhampton,2.2,0.9,2.3,1,0.9,0.8,0.9,1,0.8,1.1,0.9,0.9,0.8,57.2
Nathaniel,Clyne,DEF,CRY,4300000,4,6,0.25,5.81395348837209E-08,1.3953488372093E-06,0,8924,1,3,0,0,0,0,0,1.4,55,-2,0,6,2,0.2,0,1,0,0,0,0,0,0.1,4117,0,-1,0,0,271,128,0,0,40,Chelsea,Watford,Burnley,Wolverhampton,Man City,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.5
Conor,Coady,DEF,WOL,4700000,2,98,4.1,8.72340425531915E-07,2.08510638297872E-05,0,826486,1,18,0,0,0,2,0,20.9,10053,2,0,98,-2,0.5,0,2.5,6,0,9,0,0,13.2,1431045,0,-1,0,0,2146,40616,0,0,450,Leicester,Arsenal,West Ham,Crystal Palace,Watford,9.1,5.6,6.8,5.1,5.2,4.6,3.6,5.1,5.4,4.3,5.9,3.9,5.7,60.7
Seamus,Coleman,DEF,EVE,4900000,1,47,2.6,5.30612244897959E-07,9.59183673469388E-06,0,135399,2,34,0,0,0,1,0,9.6,1315,-1,0,47,1,1.2,0,6,5,0,3,0,1,0.5,115002,0,-1,0,2,1583,2503,0,0,261,Southampton,Man City,Tottenham,Wolverhampton,Newcastle,1.5,3.6,2.6,4.4,1.5,2.5,2.6,2.5,3.1,3.2,1.7,3.4,2.2,61.5
Nathan,Collins,DEF,BUR,4300000,6,21,1,2.32558139534884E-07,4.88372093023256E-06,0,10656,1,5,0,0,0,0,0,4.9,84,-2,0,21,2,0.3,0,1.2,0,0,3,0,0,0.1,7311,0,-1,0,0,540,324,0,0,112,Brighton,Tottenham,Crystal Palace,Leicester,Chelsea,1.3,1,0.8,0.6,0.5,0.9,0.5,0.5,0.5,0.5,0.6,0.6,0.5,19.2
Aaron,Connolly,FWD,BHA,5300000,0,5,1.2,2.26415094339623E-07,9.43396226415094E-07,0,32122,0,1,0,0,0,0,0,0.9,126,-2,0,5,2,0,0,0,0,0,0,0,0,0.1,19775,0,-1,0,0,154,0,0,0,12,Burnley,Aston Villa,Newcastle,Liverpool,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1
Kamil,Conteh,MID,WAT,4500000,0,0,0,0,0,0,6360,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0.1,14430,0,-1,0,0,0,0,0,0,0,Aston Villa,Crystal Palace,Man Utd,Arsenal,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liam,Cooper,DEF,LEE,4400000,0,41,2.7,6.13636363636364E-07,9.31818181818182E-06,0,77907,4,20,0,0,0,0,0,9.3,234,-1,0,41,1,0,0,0,4,0,3,0,2,0.2,63116,0,-1,0,1,1274,21,0,0,253,Man Utd,Liverpool,Tottenham,Leicester,Aston Villa,0,0,4.9,2.6,2.7,2.5,1.7,3.4,1.6,3.7,2.4,2.8,3,39.7
Jack,Cork,MID,BUR,4400000,5,21,1,2.27272727272727E-07,4.77272727272727E-06,0,22010,2,14,0,0,0,0,0,4.8,109,-1,0,21,1,0.2,0,1,0,0,4,0,0,0.1,18812,0,-1,0,0,821,137,0,0,50,Brighton,Tottenham,Crystal Palace,Leicester,Chelsea,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,12.9
Maxwel,Cornet,MID,BUR,5900000,1,58,2.76190476190476,4.68119451170299E-07,9.83050847457627E-06,0,349406,2,12,0,0,0,6,0,9.8,9570,-1,0,58,1,0.3,0,1.6,5,0,3,0,0,2,506931,0,-1,0,1,909,11732,0,0,150,Brighton,Tottenham,Crystal Palace,Leicester,Chelsea,0,0,1.9,1.9,2.7,1.6,2.5,1.5,2.3,2.7,2.6,1.7,3.1,67.5
,Costa,MID,LEE,5400000,0,1,1,1.85185185185185E-07,1.85185185185185E-07,0,15007,0,0,0,0,0,0,0,0.2,9,-1,0,1,1,0,0,0,0,0,0,0,0,0,1668,0,-1,0,0,21,0,0,0,1,Man Utd,Liverpool,Tottenham,Leicester,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vladimir,Coufal,DEF,WHU,4800000,0,58,2.6,5.41666666666667E-07,1.20833333333333E-05,0,1215232,2,27,0,0,0,0,0,12.1,22371,-2,0,58,2,0.4,0,2,3,0,5,0,3,5.6,711580,0,-1,0,1,1677,324,0,1,300,Newcastle,Wolverhampton,Liverpool,Aston Villa,Tottenham,0,0,0,0,0,3,2.8,3.1,3,3,2,3.5,2.4,77.8
,Coutinho,MID,AVL,7300000,2,29,1.26086956521739,1.72721858248958E-07,3.97260273972603E-06,0,236684,0,5,0,0,0,2,0,4,47639,3,0,29,-3,0.9,0,6.7,3,0,1,0,2,19.1,1965333,0,-1,0,1,352,64625,0,0,91,Watford,Brighton,Southampton,Leeds United F.C.,West Ham,0.9,0.6,1.4,0.6,0.6,0.7,0.7,0.6,0.6,0.9,0.6,0.8,0.6,33.1
Conor,Coventry,MID,WHU,4500000,0,0,0,0,0,0,7872,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2225,0,-1,0,0,0,0,0,0,0,Newcastle,Wolverhampton,Liverpool,Aston Villa,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew,Cox,GLK,BRE,4000000,0,0,0,0,0,0,137557,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0.1,141582,0,-1,0,0,0,103,0,0,0,Arsenal,Newcastle,Norwich,Burnley,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Cresswell,DEF,WHU,5300000,8,82,4.3,8.11320754716981E-07,1.54716981132075E-05,0,1743215,1,22,0,0,0,1,0,15.5,5517,-2,0,82,2,1,0,5.3,14,0,5,0,4,7.9,966925,0,-1,0,1,1680,30665,0,0,384,Newcastle,Wolverhampton,Liverpool,Aston Villa,Tottenham,4.4,4.9,5.2,5.7,5.2,5.9,5.3,6,5.5,6,4.3,6.1,5,91.2
Charlie,Cresswell,DEF,LEE,4000000,0,4,0.173913043478261,4.34782608695652E-08,1E-06,0,48171,0,3,0,0,0,0,0,1,281,0,0,4,0,0,0,0,0,0,0,0,0,0.3,59593,0,-1,0,0,95,425,0,0,17,Man Utd,Liverpool,Tottenham,Leicester,Aston Villa,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2
,Cucho,FWD,WAT,5000000,2,36,1.56521739130435,3.1304347826087E-07,7.2E-06,0,400731,0,23,0,0,0,2,0,7.2,3832,0,0,36,0,0.1,0,0.6,2,0,1,0,1,1.5,444038,0,-1,0,0,735,4015,0,0,144,Aston Villa,Crystal Palace,Man Utd,Arsenal,Wolverhampton,2,1.1,1.8,1,1.3,0.8,1.5,1.1,0.8,0.9,0.8,1.3,0.8,65
Marc,Cucurella,DEF,BHA,5100000,1,80,3.6,7.05882352941176E-07,1.56862745098039E-05,0,305374,3,23,0,0,0,0,0,15.7,9506,1,0,80,-1,0.5,0,2.7,14,0,7,0,1,4.1,643394,0,-1,0,1,1919,8447,0,0,407,Burnley,Aston Villa,Newcastle,Liverpool,Tottenham,4.5,4.2,2.6,9.8,4.8,3.7,4,4.5,3.5,4.4,3.8,4.4,4.7,95.1
Luke,Cundle,MID,WOL,4400000,0,4,0.173913043478261,3.95256916996047E-08,9.09090909090909E-07,0,10989,0,0,0,0,0,0,0,0.9,56,-1,0,4,1,0.2,0,0.8,0,0,1,0,0,0.1,11545,0,-1,0,0,84,30,0,0,15,Leicester,Arsenal,West Ham,Crystal Palace,Watford,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2
