FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Kyle,Bartley,DEF,WBA,4500000,1,10,2,4.44444444444444E-07,2.22222222222222E-06,0,12843,1,14,0,0,0,1,0,2.2,196,0,0,10,0,0,0,0.2,0,0,0,0,0,0.2,10892,0,-1,0,0,450,26,0,0,63,Tottenham,Man Utd,Sheffield United,Crystal Palace,Newcastle,1,2.9,1.4,2.1,1.2,2.3,1.4,1.8,1,1.7,1.5,1.5,2.5,1.6,1.3,1.4,2.2,1.8,1.3,1,1.3,1.2,1.2,1.2,2.1,2.1,1.8,1.7,2.3,1.7,1.5,13.5
Chris,Basham,DEF,SHU,4800000,0,13,1.6,3.33333333333333E-07,2.70833333333333E-06,0,90043,0,14,0,0,0,0,0,2.7,1299,-2,0,13,2,0.4,0,1.8,2,0,0,0,0,1,18927,0,-1,0,0,652,209,0,0,99,Chelsea,West Ham,West Brom,Leicester,Southampton,0.9,1,1.1,0.8,0.8,1.4,1.1,0.8,1.5,1.1,0.8,0.8,2.3,1.9,1.1,0.8,1.3,1.1,1.4,0.8,1.7,0.8,1.2,1,1.2,0.8,1.2,1.3,0.8,1,0.8,22.5
Michy,Batshuayi,FWD,CRY,5800000,0,14,2.8,4.82758620689655E-07,2.41379310344828E-06,0,136719,0,3,0,0,0,0,0,2.4,2048,-2,0,14,2,0.5,0,3,0,0,1,0,2,0.9,44706,0,-1,0,0,279,1201,0,0,35,Leeds United F.C.,Burnley,Newcastle,West Brom,Tottenham,2.4,2.7,2.8,2.3,2.1,1.6,3.1,2.5,1.8,3.3,2.1,1.9,2.2,2,2.8,3.2,2.4,2.4,3.2,2.7,3.4,2.6,2,1.9,1.5,3.2,2.5,2.8,1.9,2.4,2.2,16
Jan,Bednarek,DEF,SOU,4500000,6,29,3.6,8E-07,6.44444444444444E-06,0,117972,0,9,0,0,0,0,0,6.4,887,0,0,29,0,0.8,0,3.5,2,0,4,0,0,1.9,48121,0,-1,0,0,630,1482,0,0,147,Newcastle,Wolverhampton,Man Utd,Brighton,Sheffield United,2.9,3.4,4.5,3.1,3.7,3.8,5.1,3.2,4.3,5.2,3.6,4.6,4.2,3.7,5.3,3,4.4,3,2.1,3.2,3.4,3.4,3.7,3.2,5,4.4,2.7,4.1,4.2,2.6,3.6,18.8
Hector,Bellerin,DEF,ARS,5100000,0,33,4.7,9.2156862745098E-07,6.47058823529412E-06,0,230671,3,7,0,0,0,0,0,6.5,2847,1,0,33,-1,0.7,0,3.8,6,0,2,0,3,8.3,469973,0,-1,0,1,630,18420,0,0,141,Aston Villa,Leeds United F.C.,Wolverhampton,Tottenham,Burnley,4.7,6.2,5.6,5.9,4.6,4.2,4.2,3.8,5.6,5.6,6.3,3.6,3.6,5.1,6,7,3.2,5.9,7,6.8,3.2,6.2,6.2,5.7,5.2,4.2,5.4,5.7,5.2,5.7,4.3,23.3
Filip,Benkovic,DEF,LEI,4300000,0,0,0,0,0,0,4430,0,0,0,0,0,0,0,0,17,-2,0,0,2,0,0,0,0,0,0,0,0,0,176,0,-1,0,0,0,0,0,0,0,Wolverhampton,Liverpool,Fulham,Sheffield United,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Bennett,DEF,WOL,4400000,0,0,0,0,0,0,23776,0,0,0,0,0,0,0,0,306,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,3781,0,-1,0,0,0,3,0,0,0,Leicester,Southampton,Arsenal,Liverpool,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Said,Benrahma,MID,WHU,6000000,4,5,0.714285714285714,1.19047619047619E-07,8.33333333333333E-07,0,5224,0,0,0,0,0,0,0,0.8,419,0,0,5,0,0.3,0,1.7,0,0,0,0,1,0.2,18787,0,-1,0,0,19,1500,0,0,13,Fulham,Sheffield United,Aston Villa,Man Utd,Leeds United F.C.,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,8.3
Josh,Benson,MID,BUR,4500000,0,0,0,0,0,0,899,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1446,0,-1,0,0,0,25,0,0,0,Brighton,Crystal Palace,Man City,Everton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Benteke,FWD,CRY,5500000,1,4,0.571428571428571,1.03896103896104E-07,7.27272727272727E-07,0,24750,0,1,0,0,0,0,0,0.7,268,0,0,4,0,0.1,0,0.8,0,0,0,0,0,0.2,17771,0,-1,0,0,21,179,0,0,11,Leeds United F.C.,Burnley,Newcastle,West Brom,Tottenham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,1.5
Sander,Berge,MID,SHU,5000000,4,21,2.6,5.2E-07,4.2E-06,0,10749,3,12,0,0,0,1,0,4.2,304,0,0,21,0,0.8,0,3.8,1,0,0,0,1,0.2,12203,0,-1,0,0,644,1272,0,0,106,Chelsea,West Ham,West Brom,Leicester,Southampton,1.9,1.6,2.2,1.3,1.6,1.3,2.2,1.9,3.1,1.3,1.6,1.3,2.4,1.7,2.3,1.3,1.9,2.3,1.3,1.9,3,1.3,2.8,1.7,2,1.6,2.3,1.6,1.9,2.5,1.9,34.6
Steven,Bergwijn,MID,TOT,7100000,0,6,0.857142857142857,1.20724346076459E-07,8.45070422535211E-07,0,83129,0,2,0,0,0,0,0,0.8,439,-4,0,6,4,0.1,0,0.8,0,0,1,0,0,0.4,9708,0,-1,0,0,152,112,0,0,12,West Brom,Man City,Chelsea,Arsenal,Crystal Palace,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.7,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.6,0.4,0.4,0.6,6.8
Adrian,Bernabe,MID,MCI,4500000,0,0,0,0,0,0,485,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,667,0,-1,0,0,0,25,0,0,0,Liverpool,Tottenham,Burnley,Fulham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bernard,MID,EVE,5800000,8,9,1.28571428571429,2.21674876847291E-07,1.55172413793103E-06,0,10887,1,4,0,0,0,1,0,1.6,125,-2,0,9,2,0.4,0,2.2,1,0,0,0,0,0.1,4247,0,-1,0,0,165,672,0,0,37,Man Utd,Fulham,Leeds United F.C.,Burnley,Chelsea,0.6,0.6,0.6,1,0.6,0.9,0.6,0.9,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.6,0.8,0.6,0.7,0.6,0.7,0.6,0.6,0.6,0.6,0.6,0.6,0.6,1,0.7,0.6,16.2
,Bernardo,DEF,BHA,3900000,0,1,0.142857142857143,3.66300366300366E-08,2.56410256410256E-07,0,450978,0,1,0,0,0,0,0,0.3,5113,-1,0,1,1,0.1,0,0.2,0,0,0,0,0,8.5,176490,0,-1,0,0,25,11719,0,0,3,Burnley,Aston Villa,Liverpool,Southampton,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.7
,Bernardo Silva,MID,MCI,7400000,1,10,1.66666666666667,2.25225225225225E-07,1.35135135135135E-06,0,55239,0,1,0,0,0,0,0,1.4,986,-1,0,10,1,0.3,0,2.2,0,0,2,0,0,0.6,33458,0,-1,0,0,301,577,0,0,43,Liverpool,Tottenham,Burnley,Fulham,Man Utd,0.8,1.1,0.9,1.1,1.1,1.1,0.8,0.8,0.9,0.9,0.8,0.8,1,1.3,1.6,0.8,0.8,1,0.8,0.8,1.1,0.9,1.5,0.8,1,1,0.8,0.8,1.2,1,1,9.9
Ryan,Bertrand,DEF,SOU,5000000,0,24,3.4,6.8E-07,4.8E-06,0,72663,1,10,0,0,0,0,0,4.8,3578,0,0,24,0,0.4,0,2.2,2,0,3,0,0,1.1,47763,0,-1,0,0,618,86,0,0,106,Newcastle,Wolverhampton,Man Utd,Brighton,Sheffield United,0,0,0,2.9,3.4,3.5,4.8,2.9,4,4.8,3.3,4.2,3.9,3.4,5.1,2.7,4.1,2.8,1.9,2.9,3.2,3.1,3.4,2.9,4.6,4.2,2.4,3.7,3.8,2.3,3.3,23.1
Marcus,Bettinelli,GLK,FUL,4400000,0,0,0,0,0,0,4240,0,0,0,0,0,0,0,0,24,-1,0,0,1,0,0,0,0,0,0,0,0,0,445,0,-1,0,0,0,1,0,0,0,West Ham,Everton,Leicester,Man City,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Yves,Bissouma,MID,BHA,4500000,2,18,2.6,5.77777777777778E-07,4E-06,0,247390,2,11,0,0,0,1,0,4,3801,0,0,18,0,0.4,0,1.8,2,0,2,0,0,3.6,211957,0,-1,0,0,628,2883,0,1,75,Burnley,Aston Villa,Liverpool,Southampton,Leicester,1.8,2.3,1.3,1.8,3.1,2.4,2.5,2,1.6,1.8,1.7,2.9,2.1,1.3,1.4,3.2,1.3,1.6,2.2,1.3,1.6,1.5,2.5,1.9,2,3.1,1.3,2.1,1.5,1.3,2.3,19.7
Jayden,Bogle,DEF,SHU,4400000,0,0,0,0,0,0,5663,0,0,0,0,0,0,0,0,55,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1020,0,-1,0,0,0,11,0,0,0,Chelsea,West Ham,West Brom,Leicester,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mateusz,Bogusz,MID,LEE,4400000,0,0,0,0,0,0,1905,0,0,0,0,0,0,0,0,21,-1,0,0,1,0,0,0,0,0,0,0,0,0,2122,0,-1,0,0,0,1,0,0,0,Crystal Palace,Arsenal,Everton,Chelsea,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Willy,Boly,DEF,WOL,5500000,2,31,3.9,7.09090909090909E-07,5.63636363636364E-06,0,94926,0,9,0,0,0,0,0,5.6,1848,0,0,31,0,0.7,0,4,2,0,4,0,0,2.8,110256,0,-1,0,0,720,2318,0,0,154,Leicester,Southampton,Arsenal,Liverpool,Aston Villa,5.5,3.4,4.7,5,3.8,3.1,5.1,2.6,5.8,4,3.4,4.7,3.7,4.1,4.4,2.7,2.4,2.6,3.9,5.5,5.4,5.2,4.5,4.1,3.8,3.7,4.1,3.5,4.3,2.9,4.5,14.4
Leo,Bonatini,FWD,WOL,4800000,0,0,0,0,0,0,25507,0,0,0,0,0,0,0,0,121,-2,1,0,2,0,0,0,0,0,0,0,0,0.2,8241,0,-1,0,0,0,8,-1,0,0,Leicester,Southampton,Arsenal,Liverpool,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sofiane,Boufal,MID,SOU,5400000,0,0,0,0,0,0,4345,0,0,0,0,0,0,0,0,32,-1,0,0,1,0,0,0,0,0,0,0,0,0,586,0,-1,0,0,0,0,0,0,0,Newcastle,Wolverhampton,Man Utd,Brighton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarrod,Bowen,MID,WHU,6300000,3,36,4.5,7.14285714285714E-07,5.71428571428571E-06,0,160065,0,9,0,0,0,3,0,5.7,6059,-2,0,36,2,0.3,0,2.2,2,0,3,0,0,2.4,208598,0,-1,0,1,661,1794,0,0,111,Fulham,Sheffield United,Aston Villa,Man Utd,Leeds United F.C.,5.1,6.3,2.7,2.8,5.9,4.1,4.5,4.1,3.8,4.3,5.3,4.7,3.2,3.5,4.9,5.1,5.7,2.8,4,3.4,5.2,4.2,4.6,2.7,5.4,3.4,6.4,4.7,5,4.8,4.7,39.7
Robbie,Brady,MID,BUR,5000000,3,6,1,2E-07,1.2E-06,0,3728,0,1,0,0,0,0,0,1.2,32,0,0,6,0,0.2,0,1.2,0,0,1,0,0,0,1123,0,-1,0,0,167,38,0,0,24,Brighton,Crystal Palace,Man City,Everton,Arsenal,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.6,0.5,0.5,0.8,5.3
Jarrad,Branthwaite,DEF,EVE,3900000,0,0,0,0,0,0,208131,0,0,0,0,0,0,0,0,1663,-1,0,0,1,0,0,0,0,0,0,0,0,2.4,112900,0,-1,0,0,0,2795,0,0,0,Man Utd,Fulham,Leeds United F.C.,Burnley,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Claudio,Bravo,GLK,MCI,4500000,0,0,0,0,0,0,1435,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,397,0,-1,0,0,0,0,0,0,0,Liverpool,Tottenham,Burnley,Fulham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Bree,DEF,AVL,4500000,0,0,0,0,0,0,10208,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9792,0,-1,0,0,0,1,0,0,0,Arsenal,Brighton,West Ham,Newcastle,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhian,Brewster,FWD,SHU,4500000,2,6,0.857142857142857,1.9047619047619E-07,1.33333333333333E-06,0,463955,0,5,0,0,0,0,0,1.3,7692,0,0,6,0,0.3,0,1.5,0,0,0,0,0,6.7,548181,0,-1,0,0,231,11253,0,0,11,Chelsea,West Ham,West Brom,Leicester,Southampton,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.7,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.6,0.4,0.6,0.4,0.4,0.4,0.5,0.5,0.4,0.5,0.4,4.5
Josh,Brownhill,MID,BUR,5000000,3,15,2.1,4.2E-07,3E-06,0,2708,1,12,0,0,0,0,0,3,38,0,0,15,0,0.4,0,2.2,0,0,2,0,0,0,2265,0,-1,0,0,630,57,0,0,89,Brighton,Crystal Palace,Man City,Everton,Arsenal,1.8,1,1.4,1.1,1.8,1.8,1,2.3,1.5,1.2,1.1,1.5,1,1.6,1,1,1.1,1.3,1.8,1,1.5,1,1.3,1,1.9,1.7,1,1.9,1,1,2.5,21.4
Joe,Bryan,DEF,FUL,4800000,0,7,1,2.08333333333333E-07,1.45833333333333E-06,0,52153,1,11,0,0,0,0,0,1.5,678,-2,0,7,2,0,0,0.2,0,0,0,0,1,0.5,12488,0,-1,0,0,337,50,0,0,64,West Ham,Everton,Leicester,Man City,Liverpool,0.5,0.5,0.8,0.9,0.7,0.5,0.5,0.5,0.5,0.7,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.8,0.5,0.8,0.5,0.6,0.5,0.5,0.5,0.5,1.2,0.5,13.8
Oliver,Burke,MID,SHU,4400000,0,7,1,2.27272727272727E-07,1.59090909090909E-06,0,86426,0,2,0,0,0,0,0,1.6,1181,-1,0,7,1,0,0,0.2,0,0,1,0,0,0.9,76849,0,-1,0,0,254,544,0,0,9,Chelsea,West Ham,West Brom,Leicester,Southampton,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,10.8
Dan,Burn,DEF,BHA,4400000,6,11,1.57142857142857,3.57142857142857E-07,2.5E-06,0,31789,1,4,0,0,0,0,0,2.5,212,-1,0,11,1,0.6,0,2.5,0,0,1,0,0,0.4,6662,0,-1,0,0,383,203,0,0,55,Burnley,Aston Villa,Liverpool,Southampton,Leicester,0.8,1.7,1.4,0.8,1.7,1.1,0.8,1.3,0.9,1,1.8,1.2,0.9,0.8,1.5,1.5,0.8,1.2,1.1,0.8,0.8,0.8,2.3,0.8,0.9,1.1,0.8,1.2,1,1.5,1.3,9.4
Jack,Butland,GLK,CRY,4500000,0,0,0,0,0,0,602,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1736,0,-1,0,0,0,124,0,0,0,Leeds United F.C.,Burnley,Newcastle,West Brom,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David,Button,GLK,WBA,4000000,0,0,0,0,0,0,106010,0,0,0,0,0,0,0,0,1388,0,0,0,0,0,0,0,0,0,0,0,0,4.7,109293,0,-1,0,0,0,1448,0,0,0,Tottenham,Man Utd,Sheffield United,Crystal Palace,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oskar,Buur,DEF,WOL,4000000,0,1,0.142857142857143,3.57142857142857E-08,2.5E-07,0,148330,0,0,0,0,0,0,0,0.2,2036,0,0,1,0,0,0,0,0,0,0,0,0,2.3,155340,0,-1,0,0,22,529,0,0,2,Leicester,Southampton,Arsenal,Liverpool,Aston Villa,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Willy,Caballero,GLK,CHE,4800000,0,1,0.142857142857143,2.97619047619048E-08,2.08333333333333E-07,0,16401,0,3,0,0,0,0,0,0.2,210,-2,0,1,2,0,0,0,0,0,0,0,0,0.2,4608,0,-1,0,0,90,18,0,0,7,Sheffield United,Newcastle,Tottenham,Leeds United F.C.,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.4
Gary,Cahill,DEF,CRY,4500000,0,2,0.285714285714286,6.34920634920635E-08,4.44444444444444E-07,0,5903,0,1,0,0,0,0,0,0.4,88,0,0,2,0,0.1,0,0.5,0,0,0,0,0,0.1,4332,0,-1,0,0,90,328,0,0,14,Leeds United F.C.,Burnley,Newcastle,West Brom,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,2.6
Tom,Cairney,MID,FUL,5300000,2,20,2.9,5.47169811320755E-07,3.77358490566038E-06,0,15802,2,11,0,0,0,1,0,3.8,230,-2,0,20,2,0.8,0,4,2,0,1,0,0,0.2,6335,0,-1,0,0,630,464,0,0,133,West Ham,Everton,Leicester,Man City,Liverpool,2.1,2.5,3.3,1.9,1.8,2.1,2.7,2.5,2.5,3.5,1.4,1.7,2.5,2.4,1.4,2,2.1,3.2,1.4,1.5,1.8,1.7,2.5,2.4,2.4,1.4,2.2,2.5,1.8,2.6,2,46
,Callum Robinson,FWD,WBA,5500000,2,25,3.1,5.63636363636364E-07,4.54545454545455E-06,0,93353,0,8,0,0,0,2,0,4.5,1726,0,0,25,0,0.4,0,2,3,0,1,0,1,0.7,113495,0,-1,0,1,417,1166,0,0,83,Tottenham,Man Utd,Sheffield United,Crystal Palace,Newcastle,2.4,4,3.6,4.1,3.5,2.5,2.2,2.8,2.7,2.7,2.1,1.8,2.7,3.5,3.5,3.4,2.9,3.3,3,3.1,2.9,3.5,2.3,3.1,3.9,3.2,2.3,2.7,3.5,2.4,3.9,21
Dominic,Calvert-Lewin,FWD,EVE,7800000,5,57,7.1,9.1025641025641E-07,7.30769230769231E-06,0,584583,1,14,0,0,0,8,0,7.3,22269,8,-1,57,-8,0.6,0,5,7,0,1,0,1,57,3834630,0,-1,0,1,698,42120,1,0,223,Man Utd,Fulham,Leeds United F.C.,Burnley,Chelsea,8.6,9,8.5,10.4,7.7,10.6,9.1,9.4,9.1,8.4,7,10.1,7.3,9.1,10.6,10.6,9.9,8.7,9.8,8.2,8.8,8.6,10.6,9.6,8.3,9,7.8,7.8,9.6,8,8.6,81.1
Leonardo,Campana,FWD,WOL,4900000,0,0,0,0,0,0,24279,0,0,0,0,0,0,0,0,303,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,14637,0,-1,0,0,0,134,0,0,0,Leicester,Southampton,Arsenal,Liverpool,Aston Villa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joao Pedro Cavaco,Cancelo,DEF,MCI,5400000,2,23,5.8,1.07407407407407E-06,4.25925925925926E-06,0,64066,1,2,0,0,0,0,0,4.3,1573,-1,0,23,1,1.1,0,5.8,5,0,2,0,1,1.7,107841,0,-1,0,0,360,8813,0,0,95,Liverpool,Tottenham,Burnley,Fulham,Man Utd,7.9,7.7,6.5,7.3,8.7,7.8,4.8,5.3,5.6,6.8,6.2,8.4,7.4,6.6,8.7,7.6,4.7,8.2,7.5,6.5,7.4,7.6,8.7,4.7,8.7,6,7.2,5.5,7.1,7.3,6,23.5
Elia,Caprile,GLK,LEE,4000000,0,0,0,0,0,0,6643,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0.3,21796,0,-1,0,0,0,296,0,0,0,Crystal Palace,Arsenal,Everton,Chelsea,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Carlos Vinicius,FWD,TOT,7000000,1,1,1,1.42857142857143E-07,1.42857142857143E-07,0,2612,0,0,0,0,0,0,0,0.1,133,0,0,1,0,0,0,0.2,0,0,0,0,0,0,3625,0,-1,0,0,11,107,0,0,2,West Brom,Man City,Chelsea,Arsenal,Crystal Palace,0.6,0.5,0.5,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.7,0.8,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.8,0.5,0.6,0.7,0.5,0.9,0.5,0.5,1,0
Andy,Carroll,FWD,NEW,5300000,1,10,1.42857142857143,2.69541778975741E-07,1.88679245283019E-06,0,59074,0,4,0,0,0,0,0,1.9,536,-2,0,10,2,0.2,0,0.8,0,0,1,0,1,0.4,43041,0,-1,0,0,162,181,0,0,23,Southampton,Chelsea,Crystal Palace,Aston Villa,West Brom,0.7,0.7,1.1,1.2,0.9,1.5,0.8,0.9,0.8,0.7,1.3,1,0.7,1,1.1,0.7,0.8,1.6,0.7,1.1,0.7,1.1,0.7,1.3,0.7,1,0.7,1.5,0.7,0.9,1.1,10.3
Cameron,Carter-Vickers,DEF,TOT,4000000,0,0,0,0,0,0,21576,0,0,0,0,0,0,0,0,335,0,0,0,0,0,0,0,0,0,0,0,0,0.3,12479,0,-1,0,0,0,31,0,0,0,West Brom,Man City,Chelsea,Arsenal,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oliver,Casey,DEF,LEE,3900000,0,0,0,0,0,0,40192,0,0,0,0,0,0,0,0,1358,-1,0,0,1,0,0,0,0,0,0,0,0,1.5,78162,0,-1,0,0,0,3683,0,0,0,Crystal Palace,Arsenal,Everton,Chelsea,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matthew,Cash,DEF,AVL,5000000,0,18,3,6E-07,3.6E-06,0,28592,3,9,0,0,0,0,0,3.6,731,0,0,18,0,0.3,0,1.5,1,0,3,0,0,0.7,43875,0,-1,0,0,505,355,0,0,108,Arsenal,Brighton,West Ham,Newcastle,Wolverhampton,3.8,1.5,3.7,1.5,3.6,1.7,3.3,2.7,3,4.5,1.5,1.5,4.1,2,2.1,2.1,3.3,1.5,3.7,2.2,3.2,3.4,2,4,3.1,2.3,2.4,2.6,3.4,3.5,1.5,19.3
,Casilla,GLK,LEE,4300000,0,0,0,0,0,0,100385,0,0,0,0,0,0,0,0,673,-2,0,0,2,0,0,0,0,0,0,0,0,1.1,15515,0,-1,0,0,0,282,0,0,0,Crystal Palace,Arsenal,Everton,Chelsea,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timothy,Castagne,DEF,LEI,5700000,0,35,5.8,1.01754385964912E-06,6.14035087719298E-06,0,1204852,1,8,0,0,0,1,0,6.1,50439,2,0,35,-2,0.3,0,1.8,4,0,2,0,3,10.1,1558845,0,-1,0,2,540,631,0,0,136,Wolverhampton,Liverpool,Fulham,Sheffield United,Brighton,0,8.7,4.4,8.6,3.4,3.3,8.7,3.7,8.4,8.3,2.9,3.2,6.9,2.9,8.5,8.7,5,8.7,4.4,8.5,3.8,8.7,4.6,8.7,5,5.6,6.1,2.9,8.7,8,2.9,31
,Cavaleiro,MID,FUL,5300000,1,11,1.6,3.0188679245283E-07,2.07547169811321E-06,0,8102,1,12,0,0,0,0,0,2.1,64,-2,0,11,2,0.2,0,0.8,0,0,0,0,0,0.1,2797,0,-1,0,0,432,10,0,0,43,West Ham,Everton,Leicester,Man City,Liverpool,0.8,0.9,1.4,0.8,0.8,0.8,1.1,0.9,1,1.4,0.8,0.8,0.9,0.9,0.8,0.8,0.8,1.3,0.8,0.8,0.8,0.8,0.9,0.9,0.9,0.8,0.8,0.9,0.8,1,0.8,21.3
