FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Ben,Godfrey,DEF,EVE,5000000,1,37,2.5,5E-07,7.4E-06,0,31199,4,17,0,0,0,0,0,7.4,946,0,0,37,0,0.3,0,1.3,1,0,3,0,1,0.3,49413,0,-1,0,0,1319,1075,0,0,228,Fulham,Man City,Liverpool,Southampton,Chelsea,5,2.9,1.8,2,1.8,0,2.4,2.5,1.7,2.9,2.1,2.9,1.9,2.7,3.2,35.7
Claudio,Gomes,MID,MCI,4500000,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,145,0,-1,0,0,0,37,0,0,0,Tottenham,Everton,Arsenal,West Ham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joseph,Gomez,DEF,LIV,5200000,0,10,1.4,2.69230769230769E-07,1.92307692307692E-06,0,376057,0,14,0,0,0,0,0,1.9,489,-3,0,10,3,0,0,0,0,0,0,0,0,1.1,109395,0,-1,0,0,589,26,0,0,94,Leicester,Everton,Sheffield United,Fulham,Wolverhampton,0,0,0,0,0,0,1.1,0.9,0.8,0.7,1,0.8,1,0.8,1.1,12.5
Mace,Goodridge,MID,BUR,4500000,0,0,0,0,0,0,1360,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,0,-1,0,0,0,0,0,0,0,Crystal Palace,Fulham,West Brom,Tottenham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Gordon,MID,EVE,4300000,0,3,1,2.32558139534884E-07,6.97674418604651E-07,0,137172,0,0,0,0,0,0,0,0.7,1290,-2,0,3,2,0,0,0,0,0,0,0,0,0.5,112153,0,-1,0,0,87,0,0,0,11,Fulham,Man City,Liverpool,Southampton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1
Kyron,Gordon,DEF,SHU,4000000,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,509,0,-1,0,0,0,94,0,0,0,West Ham,Fulham,Liverpool,Southampton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Karlan,Grant,FWD,WBA,5700000,0,36,2.2,3.85964912280702E-07,6.31578947368421E-06,0,13032,1,24,0,0,0,1,0,6.3,129,-3,0,36,3,0.2,0,1.2,3,0,3,0,0,0,13895,0,-1,0,0,1076,131,0,0,92,Man Utd,Burnley,Brighton,Newcastle,Crystal Palace,1.5,1.6,1.6,2.1,2,0,1.4,1.8,1.8,1.4,1.8,1.7,1.8,1.3,1.8,41
Lee,Grant,GLK,MUN,4000000,0,0,0,0,0,0,5005,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0.1,8031,0,-1,0,0,0,71,0,0,0,West Brom,Newcastle,Chelsea,Man City,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Demarai,Gray,MID,LEI,5100000,0,1,1,1.96078431372549E-07,1.96078431372549E-07,0,14062,0,0,0,0,0,0,0,0.2,55,-4,0,1,4,0,0,0,0,0,0,0,0,0.1,2724,0,-1,0,0,18,0,0,0,3,Liverpool,Aston Villa,Arsenal,Brighton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
Jack,Grealish,MID,AVL,7800000,2,129,5.9,7.56410256410257E-07,1.65384615384615E-05,0,3263422,6,24,0,0,0,6,0,16.5,104637,8,0,129,-8,0.6,0,4.6,13,0,12,0,12,38.7,5277318,0,-1,0,2,1977,20846,0,0,495,Brighton,Leicester,Leeds United F.C.,Wolverhampton,Newcastle,7.3,5.3,7.2,7.1,7.3,0,6.8,5.8,5.5,7.4,7.8,5.2,5.9,6.6,6.6,249.1
Mason,Greenwood,MID,MUN,7000000,1,39,1.69565217391304,2.42236024844721E-07,5.57142857142857E-06,0,716854,1,17,0,0,0,1,0,5.6,1698,-5,0,39,5,0.3,0,2.3,0,0,3,0,1,1.9,325815,0,-1,0,0,992,837,0,0,134,West Brom,Newcastle,Chelsea,Man City,West Ham,1.3,1,1,0.8,0.8,0,0.9,0.9,1.1,1.1,0.8,0.9,0.8,0.9,0.9,61
Kamil,Grosicki,MID,WBA,5200000,0,8,0.347826086956522,6.68896321070234E-08,1.53846153846154E-06,0,7674,0,5,0,0,0,0,0,1.5,20,-3,0,8,3,0.2,0,0.8,0,0,0,0,1,0,928,0,-1,0,0,147,6,0,0,29,Man Utd,Burnley,Brighton,Newcastle,Crystal Palace,0.2,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,7.2
Pascal,Gro?,MID,BHA,5800000,3,69,3.5,6.03448275862069E-07,1.18965517241379E-05,0,113562,1,13,0,0,0,2,0,11.9,715,-2,0,69,2,0.8,0,4.6,9,0,6,0,4,0.3,113015,0,-1,0,0,1253,365,0,0,293,Aston Villa,Crystal Palace,West Brom,Leicester,Southampton,2.4,3.1,3.8,2.3,3,3.3,2.8,2.8,3.1,4.4,2.7,3,2.7,2.3,3.1,120.2
Jay-Roy,Grot,MID,LEE,4700000,0,0,0,0,0,0,3520,0,0,0,0,0,0,0,0,5,-3,0,0,3,0,0,0,0,0,0,0,0,0,1206,0,-1,0,0,0,0,0,0,0,Arsenal,Wolverhampton,Southampton,Aston Villa,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vicente,Guaita,GLK,CRY,4800000,1,78,3.2,6.66666666666667E-07,1.625E-05,0,452057,2,42,0,75,0,0,0,16.2,6098,-2,0,78,2,0.7,0,3.2,10,0,4,0,0,3.2,464577,0,-1,1,3,2160,1588,0,0,413,Burnley,Brighton,Fulham,Tottenham,West Brom,3.3,2.9,3.7,2.7,3.8,0,2.6,3.1,2.1,3.2,4.7,2.5,3.8,3.9,3.4,55.2
Johann Berg,Gudmundsson,MID,BUR,5400000,10,35,1.59090909090909,2.94612794612795E-07,6.48148148148148E-06,0,15952,1,9,0,0,0,2,0,6.5,434,-1,0,35,1,0.6,0,3.3,3,0,3,0,0,0.1,16086,0,-1,0,0,747,795,0,0,111,Crystal Palace,Fulham,West Brom,Tottenham,Arsenal,1.7,1,0.8,0.8,1,0,0.8,1,0.8,0.8,0.8,0.9,0.8,0.8,1.3,30.4
Matteo,Guendouzi,MID,ARS,4700000,0,0,0,0,0,0,13080,0,0,0,0,0,0,0,0,14,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,2725,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Man City,Leicester,Burnley,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frederic,Guilbert,DEF,AVL,4300000,0,0,0,0,0,0,9825,0,0,0,0,0,0,0,0,54,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2055,0,-1,0,0,0,0,0,0,0,Brighton,Leicester,Leeds United F.C.,Wolverhampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ilkay,Gundogan,MID,MCI,6100000,19,123,6.8,1.11475409836066E-06,2.01639344262295E-05,0,317462,0,4,0,0,0,11,0,20.2,17476,6,-1,123,-6,1.6,1,9.6,20,0,11,0,2,33.3,2895329,0,-1,0,6,1373,297441,1,0,453,Tottenham,Everton,Arsenal,West Ham,Man Utd,0,7.6,8.2,7.2,8.2,0,7.5,8.2,7,0,6.6,8.7,8.2,8.3,8.3,150.2
Angus,Gunn,GLK,SOU,4300000,0,0,0,0,0,0,18464,0,0,0,0,0,0,0,0,38,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2885,0,-1,0,0,0,0,0,0,0,Wolverhampton,Chelsea,Leeds United F.C.,Everton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Antwoine,Hackford,FWD,SHU,4400000,0,1,0.0434782608695652,9.88142292490119E-09,2.27272727272727E-07,0,6443,0,0,0,0,0,0,0,0.2,684,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,13608,0,-1,0,0,10,1287,0,0,3,West Ham,Fulham,Liverpool,Southampton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
Sebastien,Haller,FWD,WHU,6100000,0,41,2.6,4.26229508196721E-07,6.72131147540984E-06,0,93356,0,12,0,0,0,3,0,6.7,158,-4,0,41,4,0,0,0,4,0,3,0,0,0.2,60525,0,-1,0,0,932,0,0,0,113,Sheffield United,Tottenham,Man City,Leeds United F.C.,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.2
Rekeem,Harper,MID,WBA,4300000,0,2,1,2.32558139534884E-07,4.65116279069767E-07,0,83262,0,2,0,0,0,0,0,0.5,675,-2,0,2,2,0,0,0,0,0,0,0,0,0.4,66429,0,-1,0,0,30,0,0,0,7,Man Utd,Burnley,Brighton,Newcastle,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
Jack,Harrison,MID,LEE,5400000,1,96,4.4,8.14814814814815E-07,1.77777777777778E-05,0,505014,2,37,0,0,0,6,0,17.8,6474,-1,0,96,1,1,0,5.4,8,0,7,0,4,2.6,596145,0,-1,0,2,1800,25444,0,0,327,Arsenal,Wolverhampton,Southampton,Aston Villa,West Ham,4.5,8.9,3.3,4.5,4.1,5,5.8,3.3,3.2,3.1,5,3.5,5.3,4.3,4.7,144.8
,Harry Wilson,MID,LIV,5100000,0,0,0,0,0,0,6147,0,0,0,0,0,0,0,0,7,-4,0,0,4,0,0,0,0,0,0,0,0,0,502,0,-1,0,0,0,0,0,0,0,Leicester,Everton,Sheffield United,Fulham,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe,Hart,GLK,TOT,4300000,0,0,0,0,0,0,45136,0,0,0,0,0,0,0,0,357,-2,0,0,2,0,0,0,0,0,0,0,0,0.6,12951,0,-1,0,0,0,158,0,0,0,Man City,West Ham,Burnley,Crystal Palace,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taylor,Harwood-Bellis,DEF,MCI,4000000,0,0,0,0,0,0,484,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,421,0,-1,0,0,0,0,0,0,0,Tottenham,Everton,Arsenal,West Ham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kortney,Hause,DEF,AVL,4400000,0,28,1.33333333333333,3.03030303030303E-07,6.36363636363636E-06,0,75008,1,1,0,0,0,1,0,6.4,755,-1,0,28,1,0,0,0,3,0,3,0,0,0.2,80310,0,-1,0,1,360,12,0,0,89,Brighton,Leicester,Leeds United F.C.,Wolverhampton,Newcastle,0,0,0,0,0.7,0,0.8,1.1,1.3,0.9,0.8,0.8,0.8,0.8,0.7,14.2
Kai,Havertz,MID,CHE,8200000,0,45,1.95652173913043,2.38600212089077E-07,5.48780487804878E-06,0,1297831,2,12,0,0,0,1,0,5.5,2216,-3,0,45,3,0.1,0,0.8,0,0,4,0,3,2.4,568114,0,-1,0,0,979,93,0,0,159,Newcastle,Southampton,Man Utd,Everton,Leeds United F.C.,0,0,1,1.1,1.3,0,1.5,1,1.2,1.1,1.3,1,1.1,1,1,55.8
Isaac,Hayden,MID,NEW,4700000,2,32,1.7,3.61702127659574E-07,6.80851063829787E-06,0,9761,6,28,0,0,0,0,0,6.8,40,-3,0,32,3,0.4,0,1.9,0,0,3,0,0,0,5067,0,-1,0,0,1540,21,0,0,172,Chelsea,Man Utd,Wolverhampton,West Brom,Aston Villa,0.9,0.8,1.1,1.2,0.8,1,0.8,1.2,0.9,0.8,0.8,0.9,0.8,1.7,1,44
Tom,Heaton,GLK,AVL,4500000,0,0,0,0,0,0,5836,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0.1,4680,0,-1,0,0,0,93,0,0,0,Brighton,Leicester,Leeds United F.C.,Wolverhampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael,Hector,DEF,FUL,4200000,0,0,0,0,0,0,23275,2,10,0,0,0,0,0,0,83,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,7836,0,-1,0,0,262,81,0,0,32,Everton,Burnley,Sheffield United,Crystal Palace,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9
,Hegazi,DEF,WBA,4100000,0,6,6,1.46341463414634E-06,1.46341463414634E-06,0,86874,0,0,0,0,0,0,0,1.5,56,-4,0,6,4,0,0,0,0,0,1,0,0,0.1,13027,0,-1,0,0,90,0,0,0,24,Man Utd,Burnley,Brighton,Newcastle,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Dean,Henderson,GLK,MUN,5200000,0,5,0.217391304347826,4.18060200668896E-08,9.61538461538461E-07,0,141488,1,3,0,11,0,0,0,1,636,-3,0,5,3,0,0,0,0,0,0,0,0,1.3,16721,0,-1,0,0,225,90,0,0,38,West Brom,Newcastle,Chelsea,Man City,West Ham,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.5
Jordan,Henderson,MID,LIV,5400000,2,55,2.8,5.18518518518518E-07,1.01851851851852E-05,0,266396,0,22,0,0,0,1,0,10.2,1879,-1,0,55,1,0.3,0,1.7,2,0,4,0,2,1.1,140944,0,-1,0,0,1675,517,0,0,336,Leicester,Everton,Sheffield United,Fulham,Wolverhampton,2.1,2,3.2,2.3,2,0,2.1,1.7,2.4,2.4,1.9,2.4,2.7,2.6,2.3,71.4
Stephen,Henderson,GLK,CRY,4000000,0,0,0,0,0,0,28392,0,0,0,0,0,0,0,0,756,0,0,0,0,0,0,0,0,0,0,0,0,0.5,58185,0,-1,0,0,0,241,0,0,0,Burnley,Brighton,Fulham,Tottenham,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeff,Hendrick,MID,NEW,4500000,0,47,2.8,6.22222222222222E-07,1.04444444444444E-05,0,561405,1,21,0,0,0,2,0,10.4,2470,-5,0,47,5,0.2,0,1,3,0,3,0,1,1.3,536607,0,-1,0,1,1304,56,0,1,162,Chelsea,Man Utd,Wolverhampton,West Brom,Aston Villa,2.1,1.8,2.5,2.6,1.7,2.4,1.9,2.6,2,1.7,2,2.1,1.7,3.4,2.3,36.8
Wayne,Hennessey,GLK,CRY,4300000,0,0,0,0,0,0,45863,0,0,0,0,0,0,0,0,154,-2,0,0,2,0,0,0,0,0,0,0,0,0.3,7122,0,-1,0,0,0,37,0,0,0,Burnley,Brighton,Fulham,Tottenham,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Hernandez,MID,LEE,5700000,0,18,0.818181818181818,1.43540669856459E-07,3.15789473684211E-06,0,128835,0,5,0,0,0,0,0,3.2,224,-3,0,18,3,0,0,0.2,0,0,0,0,2,0.2,22148,0,-1,0,0,272,129,0,0,69,Arsenal,Wolverhampton,Southampton,Aston Villa,West Ham,0.4,0.8,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,22.8
Ki-Jana,Hoever,DEF,WOL,4400000,0,8,0.347826086956522,7.90513833992095E-08,1.81818181818182E-06,0,4538,1,4,0,0,0,0,0,1.8,71,-1,0,8,1,0.2,0,0.8,0,0,0,0,0,0,5090,0,-1,0,0,297,52,0,0,40,Southampton,Leeds United F.C.,Newcastle,Aston Villa,Liverpool,0.2,0.2,0.2,0.2,0.2,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.8
Pierre-Emile,H?jbjerg,MID,TOT,4900000,2,65,2.8,5.71428571428571E-07,1.3265306122449E-05,0,152878,5,25,0,0,0,1,0,13.3,2615,-1,0,65,1,0.9,0,4.2,3,0,7,0,3,0.8,127457,0,-1,0,0,2070,1234,0,0,345,Man City,West Ham,Burnley,Crystal Palace,Arsenal,1.5,2.2,2.5,2.2,2.2,0,2.5,1.5,2.7,0,3.3,2.4,2.3,1.6,2.2,73.2
Rob,Holding,DEF,ARS,4500000,1,72,3.4,7.55555555555556E-07,1.6E-05,0,506484,2,18,0,0,0,0,0,16,15736,0,1,72,0,0.7,0,3.3,6,0,8,0,1,5.1,777011,1,-1,0,1,1756,4442,-1,0,371,Leeds United F.C.,Man City,Leicester,Burnley,Tottenham,2.7,4.6,4,3.3,3,4.2,4,3.3,3.6,2.5,3.1,3.7,3,3.5,3.2,54
Mason,Holgate,DEF,EVE,4800000,1,39,1.85714285714286,3.86904761904762E-07,8.125E-06,0,125658,4,14,0,0,0,1,0,8.1,1899,-2,0,39,2,0.2,0,0.8,4,0,3,0,0,0.8,169609,0,-1,0,1,1060,472,0,0,213,Fulham,Man City,Liverpool,Southampton,Chelsea,3.3,1.9,1.1,1.2,1.1,0,1.5,1.6,1,1.9,1.3,1.8,1.2,1.8,2.1,40.5
Conor,Hourihane,MID,AVL,5900000,0,20,5,8.47457627118644E-07,3.38983050847458E-06,0,27120,0,2,0,0,0,1,0,3.4,69,-1,0,20,1,0,0,0,3,0,2,0,1,0.1,23841,0,-1,0,1,225,0,0,0,70,Brighton,Leicester,Leeds United F.C.,Wolverhampton,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.2
Callum,Hudson-Odoi,MID,CHE,5700000,3,45,1.95652173913043,3.4324942791762E-07,7.89473684210526E-06,0,91088,0,4,0,0,0,2,0,7.9,5416,-3,0,45,3,0.6,0,3.2,2,0,5,0,2,0.8,111583,0,-1,0,0,742,2152,0,0,185,Newcastle,Southampton,Man Utd,Everton,Leeds United F.C.,1.4,1.1,1,1.1,1.3,0,1.5,1,1.2,1.1,1.3,1,1.1,1,1,78
Niall,Huggins,FWD,LEE,4500000,1,1,0.0454545454545455,1.01010101010101E-08,2.22222222222222E-07,0,3325,0,0,0,0,0,0,0,0.2,265,0,0,1,0,0,0,0.2,0,0,0,0,0,0,5693,0,-1,0,0,37,555,0,0,4,Arsenal,Wolverhampton,Southampton,Aston Villa,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
Jordan,Hugill,FWD,WHU,5500000,0,0,0,0,0,0,681,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,429,0,-1,0,0,0,0,0,0,0,Sheffield United,Tottenham,Man City,Leeds United F.C.,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Odion,Ighalo,FWD,MUN,6100000,0,1,1,1.63934426229508E-07,1.63934426229508E-07,0,23863,0,1,0,0,0,0,0,0.2,71,-4,0,1,4,0,0,0,0,0,0,0,0,0.2,7620,0,-1,0,0,9,0,0,0,1,West Brom,Newcastle,Chelsea,Man City,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
Kelechi,Iheanacho,FWD,LEI,5600000,0,18,1.5,2.67857142857143E-07,3.21428571428571E-06,0,60068,0,2,0,0,0,1,0,3.2,1057,-4,0,18,4,0.3,1,1.5,0,0,3,0,0,0.3,31433,0,-1,0,0,385,578,0,0,49,Liverpool,Aston Villa,Arsenal,Brighton,Sheffield United,0.9,0.8,0.8,1.1,1.1,0,0.8,0.8,1,1.2,0.9,1,1,0.8,0.8,36.5
Danny,Ings,FWD,SOU,8400000,8,89,4.9,5.83333333333333E-07,1.05952380952381E-05,0,2693444,1,26,0,0,0,8,0,10.6,12752,-1,0,89,1,0.4,0,3.2,15,0,6,0,3,11.1,1858243,0,-1,0,1,1467,143974,0,0,332,Wolverhampton,Chelsea,Leeds United F.C.,Everton,Sheffield United,6.3,10.9,5.9,5.9,5.9,0,5.8,6.2,7.3,0,5.4,5.7,6.1,5.6,4.5,126.9
Ryan,Inniss,DEF,CRY,4000000,0,0,0,0,0,0,6357,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4884,0,-1,0,0,0,0,0,0,0,Burnley,Brighton,Fulham,Tottenham,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Branislav,Ivanovic,DEF,WBA,4400000,0,18,0.782608695652174,1.77865612648221E-07,4.09090909090909E-06,0,18395,2,18,0,0,0,0,0,4.1,128,-1,0,18,1,0,0,0,0,0,2,0,0,0.1,19332,0,-1,0,0,741,78,0,0,113,Man Utd,Burnley,Brighton,Newcastle,Crystal Palace,0.4,0.4,0.4,0.4,0.4,0,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,18.8
Alex,Iwobi,MID,EVE,5900000,0,50,2.6,4.40677966101695E-07,8.47457627118644E-06,0,37858,0,12,0,0,0,1,0,8.5,698,-1,0,50,1,0.2,0,1.2,1,0,5,0,3,0.2,33985,0,-1,0,1,1038,106,0,0,195,Fulham,Man City,Liverpool,Southampton,Chelsea,3.1,1.7,1.9,2.1,2.1,0,1.8,2.3,1.4,2.1,1.3,2,2.8,1.9,1.4,58.3
Jose,Izquierdo,MID,BHA,5500000,0,0,0,0,0,0,10242,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,10243,0,-1,0,0,0,14,0,0,0,Aston Villa,Crystal Palace,West Brom,Leicester,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jack Robinson,DEF,SHU,4200000,0,13,0.565217391304348,1.34575569358178E-07,3.0952380952381E-06,0,18792,2,10,0,0,0,0,0,3.1,113,-3,0,13,3,0,0,0,0,0,0,0,1,0.1,10010,0,-1,0,0,605,18,0,0,70,West Ham,Fulham,Liverpool,Southampton,Leicester,0,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,13.4
Phil,Jagielka,DEF,SHU,3900000,1,4,0.173913043478261,4.45930880713489E-08,1.02564102564103E-06,0,52261,1,8,0,0,0,0,0,1,602,-1,0,4,1,0.2,0,0.6,0,0,0,0,0,0.5,68999,0,-1,0,0,237,673,0,0,35,West Ham,Fulham,Liverpool,Southampton,Leicester,0.1,0.1,0.1,0.1,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,4
Alireza,Jahanbakhsh,MID,BHA,5400000,0,13,0.565217391304348,1.04669887278583E-07,2.40740740740741E-06,0,4864,2,6,0,0,0,0,0,2.4,20,-1,0,13,1,0,0,0,0,0,0,0,1,0,2103,0,-1,0,0,249,22,0,0,62,Aston Villa,Crystal Palace,West Brom,Leicester,Southampton,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,28.8
Daniel,James,MID,MUN,6200000,0,17,0.739130434782609,1.19214586255259E-07,2.74193548387097E-06,0,30532,2,5,0,0,0,2,0,2.7,187,-3,0,17,3,0.2,0,1,0,0,0,0,0,0.2,12848,0,-1,0,0,353,72,0,0,66,West Brom,Newcastle,Chelsea,Man City,West Ham,0.4,0.4,0.4,0.4,0.4,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,35.3
Matty,James,MID,LEI,4300000,0,0,0,0,0,0,56816,0,0,0,0,0,0,0,0,147,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,29808,0,-1,0,0,0,0,0,0,0,Liverpool,Aston Villa,Arsenal,Brighton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reece,James,DEF,CHE,5000000,1,68,3.8,7.6E-07,1.36E-05,0,2106178,3,18,0,0,0,1,0,13.6,9572,0,0,68,0,0.4,0,2.2,11,0,5,0,2,6.7,1990973,0,-1,0,2,1382,9307,0,0,336,Newcastle,Southampton,Man Utd,Everton,Leeds United F.C.,3.7,3.2,4.3,3.2,3.8,0,4.5,4,4,4.7,4.4,4.8,4.7,4,4.6,100.9
Alexandre,Jankewitz,MID,SOU,4500000,0,-1,-0.0454545454545455,-1.01010101010101E-08,-2.22222222222222E-07,0,122,0,9,0,0,0,0,0,-0.2,24,0,0,-1,0,0,0,-0.2,0,0,0,0,0,0,242,0,-1,0,0,2,42,0,1,-4,Wolverhampton,Chelsea,Leeds United F.C.,Everton,Sheffield United,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
Jack,Jenkins,MID,LEE,4500000,0,0,0,0,0,0,1393,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1736,0,-1,0,0,0,19,0,0,0,Arsenal,Wolverhampton,Southampton,Aston Villa,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Teddy,Jenks,MID,BHA,4500000,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,-1,0,0,0,10,0,0,0,Aston Villa,Crystal Palace,West Brom,Leicester,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jesus,FWD,MCI,9200000,2,60,4,4.34782608695652E-07,6.52173913043478E-06,0,620111,1,5,0,0,0,4,0,6.5,34196,-3,0,60,3,0.4,0,4.1,10,0,7,0,3,4.9,849279,0,-1,0,0,1080,6911,0,0,210,Tottenham,Everton,Arsenal,West Ham,Man Utd,8.7,3.9,3.8,4.2,4.1,0,4.1,4.1,3.4,0,4.4,3.9,4.7,4.2,4.3,84.3
Raul,Jimenez,FWD,WOL,8200000,0,43,4.3,5.24390243902439E-07,5.24390243902439E-06,0,2206152,0,10,0,0,0,4,0,5.2,1783,-3,0,43,3,0,0,0,7,0,4,0,1,4.7,1158534,1,-1,0,0,824,83,0,0,148,Southampton,Leeds United F.C.,Newcastle,Aston Villa,Liverpool,0,0,0,0,0,0,4.3,4.5,6,4.8,5.2,4.9,4.3,4.9,4.7,55
,Joelinton,FWD,NEW,5700000,1,40,2.2,3.85964912280702E-07,7.01754385964912E-06,0,104662,2,19,0,0,0,1,0,7,693,-3,0,40,3,0.1,0,0.6,2,0,2,0,2,0.3,93477,0,-1,0,1,1118,545,0,0,143,Chelsea,Man Utd,Wolverhampton,West Brom,Aston Villa,1.3,1.7,1.8,2.1,1.3,1.8,1.5,1.5,1.4,1.9,1.5,1.8,1.4,2.2,1.7,54.1
Stefan,Johansen,MID,FUL,4700000,0,0,0,0,0,0,3368,0,0,0,0,0,0,0,0,3,-3,0,0,3,0,0,0,0,0,0,0,0,0,438,0,-1,0,0,0,0,0,0,0,Everton,Burnley,Sheffield United,Crystal Palace,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Johnson,DEF,WHU,3900000,6,17,0.739130434782609,1.89520624303233E-07,4.35897435897436E-06,0,298149,0,2,0,0,0,1,0,4.4,2337,-1,0,17,1,0.3,0,1.2,0,0,1,0,0,2.4,278016,0,-1,0,0,233,1744,0,0,58,Sheffield United,Tottenham,Man City,Leeds United F.C.,Man Utd,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,8.7
