FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Fernando,Marcal,DEF,WOL,4700000,0,18,0.545454545454545,1.1605415860735E-07,3.82978723404255E-06,0,44128,2,9,0,0,0,0,0,3.8,6,-3,0,18,3,0,0,0,0,0,1,0,0,0.1,27757,0,-1,0,0,611,4,0,0,102,West Brom,Brighton,Tottenham,Everton,Man Utd,0,0,0,0.3,0.3,16.1
Solomon,March,MID,BHA,4900000,0,69,3.3,6.73469387755102E-07,1.40816326530612E-05,0,290184,0,25,0,0,0,2,0,14.1,68,-1,0,69,1,0,0,0,6,0,7,0,2,0.4,296431,0,-1,0,1,1670,4,0,0,283,Leeds United F.C.,Wolverhampton,West Ham,Man City,Arsenal,0,0,0,0,0,110.5
Pablo,Mari,DEF,ARS,4400000,0,28,0.848484848484849,1.92837465564738E-07,6.36363636363636E-06,0,33399,2,8,0,0,0,0,0,6.4,100,-1,0,28,1,0.3,0,1.4,1,0,3,0,0,0.1,38373,0,-1,0,0,810,97,0,0,156,Newcastle,West Brom,Chelsea,Crystal Palace,Brighton,0.4,0.8,0,0.4,0.4,19
Christian,Marques,DEF,WOL,3900000,0,0,0,0,0,0,7311,0,0,0,0,0,0,0,0,59,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,13454,0,-1,0,0,0,59,0,0,0,West Brom,Brighton,Tottenham,Everton,Man Utd,0,0,0,0,0,0
Anthony,Martial,FWD,MUN,8600000,0,75,3.4,3.95348837209302E-07,8.72093023255814E-06,0,1743536,0,23,0,0,0,4,0,8.7,509,-4,0,75,4,0,0,0,3,0,4,0,7,3.3,1136301,0,-1,0,2,1477,36,0,1,238,Aston Villa,Leicester,Fulham,Wolverhampton,,0,0,0,0,0,126.8
David,Martin,GLK,WHU,3900000,0,0,0,0,0,0,415382,0,0,0,0,0,0,0,0,729,-1,0,0,1,0,0,0,0,0,0,0,0,5.4,276136,0,-1,0,0,0,663,0,0,0,Burnley,Everton,Brighton,West Brom,Southampton,0,0,0,0,0,0
,Martinelli,MID,ARS,4900000,6,28,0.848484848484849,1.73160173160173E-07,5.71428571428571E-06,0,91303,0,3,0,0,0,1,0,5.7,216,-1,0,28,1,0.7,0,3.6,0,0,4,0,1,0.3,105434,0,-1,0,0,507,966,0,0,81,Newcastle,West Brom,Chelsea,Crystal Palace,Brighton,0.4,0.8,0,0.4,0.4,46.4
Emiliano,Martinez,GLK,AVL,5400000,2,166,5,9.25925925925926E-07,3.07407407407407E-05,0,1534493,0,38,0,119,0,0,0,30.7,7776,9,0,166,-9,0.5,0,2.6,24,0,14,0,0,40,3969183,0,-1,1,2,2970,4708,0,0,723,Everton,Man Utd,Everton,Crystal Palace,Tottenham,6.2,11.1,6,6,5.7,91.9
Arthur,Masuaku,DEF,WHU,4300000,0,42,1.27272727272727,2.95983086680761E-07,9.76744186046512E-06,0,242137,2,15,0,0,0,0,0,9.8,218,-2,0,42,2,0.2,0,1,4,0,4,0,2,0.4,234685,0,-1,0,1,1006,9,0,0,209,Burnley,Everton,Brighton,West Brom,Southampton,0,0,0,0.7,0.7,45
Juan,Mata,MID,MUN,5800000,0,20,0.606060606060606,1.04493207941484E-07,3.44827586206897E-06,0,17609,0,3,0,0,0,0,0,3.4,12,-2,0,20,2,0,0,0,0,0,1,0,3,0.1,11291,0,-1,0,0,336,16,0,0,79,Aston Villa,Leicester,Fulham,Wolverhampton,,0,0.6,0,0.3,0.3,25.6
Jean-Philippe,Mateta,FWD,CRY,5400000,1,14,0.4375,8.10185185185185E-08,2.59259259259259E-06,0,12796,0,4,0,0,0,1,0,2.6,28,-6,0,14,6,0.1,0,0.5,2,0,0,0,0,0,14921,0,-1,0,0,203,41,0,0,42,Man City,Sheffield United,Southampton,Aston Villa,Arsenal,0.2,0.4,0.2,0.2,0.2,14
Nemanja,Matic,MID,MUN,4700000,0,30,0.909090909090909,1.93423597678917E-07,6.38297872340426E-06,0,29017,2,14,0,0,0,0,0,6.4,20,-3,0,30,3,0,0,0.2,0,0,4,0,1,0.2,16899,0,-1,0,0,913,12,0,0,173,Aston Villa,Leicester,Fulham,Wolverhampton,,0,1,0,0.5,0.5,38.4
Joel,Matip,DEF,LIV,5400000,0,42,4.2,7.77777777777778E-07,7.77777777777778E-06,0,298179,2,5,0,0,0,1,0,7.8,37,-1,0,42,1,0,0,0,5,0,3,0,2,0.4,269819,0,-1,0,1,690,10,0,0,194,Southampton,West Brom,Burnley,Crystal Palace,,0,0,0,0,0,30.6
,Matty Longstaff,MID,NEW,4800000,0,10,0.303030303030303,6.31313131313131E-08,2.08333333333333E-06,0,3964,0,8,0,0,0,0,0,2.1,7,-2,0,10,2,0,0,0,0,0,1,0,0,0,1661,0,-1,0,0,376,10,0,0,47,Arsenal,Leicester,Man City,Sheffield United,Fulham,0.2,0.2,0.2,0.2,0.2,7
Neal,Maupay,FWD,BHA,6000000,2,106,3.3,5.5E-07,1.76666666666667E-05,0,1078834,1,32,0,0,0,8,0,17.7,4805,-5,0,106,5,0.3,1,1.8,12,0,10,0,2,2.9,1112817,0,-1,0,1,2418,472,0,0,338,Leeds United F.C.,Wolverhampton,West Ham,Man City,Arsenal,3,2.9,3.1,2.5,3.4,197.4
Alfie,Mawson,DEF,FUL,4300000,0,0,0,0,0,0,1688,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0,378,0,-1,0,0,0,0,0,0,0,Chelsea,Burnley,Southampton,Man Utd,Newcastle,0,0,0,0,0,0
Luke,Mbete,DEF,MCI,4000000,0,0,0,0,0,0,1380,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1621,0,-1,0,0,0,20,0,0,0,Crystal Palace,Chelsea,Newcastle,Brighton,Everton,0,0,0,0,0,0
James,McArthur,MID,CRY,5200000,0,45,2.5,4.80769230769231E-07,8.65384615384615E-06,0,19862,3,26,0,0,0,0,0,8.7,18,-3,0,45,3,0,0,0,3,0,4,0,2,0.1,8165,0,-1,0,0,1465,4,0,0,228,Man City,Sheffield United,Southampton,Aston Villa,Arsenal,0,0,0,0,0,55.2
Oliver,McBurnie,FWD,SHU,5600000,0,44,1.9,3.39285714285714E-07,7.85714285714286E-06,0,60279,2,27,0,0,0,1,0,7.9,30,-4,0,44,4,0,0,0.2,2,0,0,0,2,0.2,20941,0,-1,0,0,1316,8,0,0,101,Tottenham,Crystal Palace,Everton,Newcastle,Burnley,0,0,0,0,0,83.1
Alex,McCarthy,GLK,SOU,4400000,5,88,3.3,7.5E-07,2E-05,0,2079790,2,51,0,82,0,0,0,20,1434,-1,0,88,1,0.3,0,1.5,8,0,7,0,0,11.2,1360683,0,-1,0,1,2430,3887,0,0,481,Leicester,Liverpool,Crystal Palace,Fulham,Leeds United F.C.,3.1,8.3,3.7,3.5,3.7,65.6
James,McCarthy,MID,CRY,4300000,0,20,0.625,1.45348837209302E-07,4.65116279069767E-06,0,266201,1,10,0,0,0,0,0,4.7,106,-2,0,20,2,0.1,0,0.5,0,0,2,0,0,0.7,141817,0,-1,0,0,576,103,0,0,92,Man City,Sheffield United,Southampton,Aston Villa,Arsenal,0.3,0.6,0.3,0.3,0.3,14.5
Kevin,McDonald,MID,FUL,4700000,0,0,0,0,0,0,5650,0,0,0,0,0,0,0,0,0,-3,0,0,3,0,0,0,0,0,0,0,0,0,939,0,-1,0,0,0,0,0,0,0,Chelsea,Burnley,Southampton,Man Utd,Newcastle,0,0,0,0,0,0
Thomas,McGill,GLK,BHA,3900000,0,0,0,0,0,0,13331,0,0,0,0,0,0,0,0,232,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,39860,0,-1,0,0,0,85,0,0,0,Leeds United F.C.,Wolverhampton,West Ham,Man City,Arsenal,0,0,0,0,0,0
John,McGinn,MID,AVL,5500000,2,103,3.2,5.81818181818182E-07,1.87272727272727E-05,0,340199,7,38,0,0,0,2,0,18.7,609,0,0,103,0,0.7,0,3.6,2,0,13,0,7,1.1,366935,0,-1,0,0,2880,1292,0,0,440,Everton,Man Utd,Everton,Crystal Palace,Tottenham,3.4,4.5,2.4,2.4,2.4,134.5
David,McGoldrick,FWD,SHU,5200000,2,85,2.7,5.19230769230769E-07,1.63461538461538E-05,0,434699,7,34,0,0,0,7,0,16.3,965,-3,0,85,3,0.7,0,3.5,9,0,7,0,1,1.3,445338,0,-1,0,1,2031,998,0,0,303,Tottenham,Crystal Palace,Everton,Newcastle,Burnley,2,3.3,2.3,2.5,2.6,140.2
Dwight,McNeil,MID,BUR,5700000,0,102,3.3,5.78947368421053E-07,1.78947368421053E-05,0,93877,1,42,0,0,0,2,0,17.9,475,-3,0,102,3,0.6,0,3.4,8,0,10,0,5,0.5,65480,0,-1,0,2,2676,547,0,0,447,West Ham,Fulham,Leeds United F.C.,Liverpool,Sheffield United,2.7,3.4,2.8,2.1,3.8,144.3
Scott,McTominay,MID,MUN,4900000,0,85,2.9,5.91836734693878E-07,1.73469387755102E-05,0,200601,2,20,0,0,0,4,0,17.3,524,-1,0,85,1,0.4,0,1.8,4,0,8,0,2,0.8,223557,0,-1,0,1,1883,744,0,0,372,Aston Villa,Leicester,Fulham,Wolverhampton,,0,4.1,0,2.3,2.3,99.6
Ben,Mee,DEF,BUR,4800000,0,95,3.7,7.70833333333333E-07,1.97916666666667E-05,0,562324,2,32,0,0,0,2,0,19.8,1333,-2,0,95,2,0.4,0,1.8,7,0,9,0,0,2.7,732145,0,-1,0,1,2333,944,0,0,436,West Ham,Fulham,Leeds United F.C.,Liverpool,Sheffield United,4.9,4.7,3.8,4.6,3.7,88.7
Benjamin,Mendy,DEF,MCI,5900000,12,60,1.81818181818182,3.08166409861325E-07,1.01694915254237E-05,0,254423,2,9,0,0,0,2,0,10.2,761,-1,0,60,1,0.8,0,4.7,8,0,5,0,1,1.7,217580,0,-1,0,3,856,4817,0,0,212,Crystal Palace,Chelsea,Newcastle,Brighton,Everton,1.2,1.2,1.2,1.3,0.9,32.8
Edouard,Mendy,GLK,CHE,5200000,7,127,4.5,8.65384615384615E-07,2.44230769230769E-05,0,913858,1,22,0,51,0,0,0,24.4,3662,2,0,127,-2,0.7,0,3.5,5,0,16,0,0,10.4,1572114,0,-1,0,1,2520,6211,0,0,562,Fulham,Man City,Arsenal,Leicester,Aston Villa,5.4,11.5,0,4.6,5.8,41.1
Nampalys,Mendy,MID,LEI,4200000,0,38,1.15151515151515,2.74170274170274E-07,9.04761904761905E-06,0,431066,5,21,0,0,0,0,0,9,518,-3,0,38,3,0,0,0,0,0,4,0,1,1.5,453674,0,-1,0,0,1370,235,0,0,215,Southampton,Newcastle,Man Utd,Chelsea,Tottenham,0.6,1.2,0,0.6,0.6,26.1
Teden,Mengi,DEF,MUN,3900000,0,0,0,0,0,0,91191,0,0,0,0,0,0,0,0,103,-1,0,0,1,0,0,0,0,0,0,0,0,0.6,72476,0,-1,0,0,0,0,0,0,0,Aston Villa,Leicester,Fulham,Wolverhampton,,0,0,0,0,0,0
Illan,Meslier,GLK,LEE,4700000,2,145,4.4,9.36170212765958E-07,3.08510638297872E-05,0,631614,0,51,0,134,0,0,0,30.9,3703,2,0,145,-2,1,0,4.5,20,0,10,0,0,7.3,1064306,1,-1,1,5,2970,3990,0,0,731,Brighton,Tottenham,Burnley,Southampton,West Brom,5,4.8,4.6,4.3,5.5,98.8
Max,Meyer,MID,CRY,4700000,0,0,0,0,0,0,5201,0,0,0,0,0,0,0,0,3,-3,0,0,3,0,0,0,0,0,0,0,0,0,2134,0,-1,0,0,0,0,0,0,0,Man City,Sheffield United,Southampton,Aston Villa,Arsenal,0,0,0,0,0,0
Kamil,Miazek,GLK,LEE,4000000,0,0,0,0,0,0,119204,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0.8,22749,0,-1,0,0,0,0,0,0,0,Brighton,Tottenham,Burnley,Southampton,West Brom,0,0,0,0,0,0
Luka,Milivojevic,MID,CRY,5600000,1,60,2.1,3.75E-07,1.07142857142857E-05,0,66026,8,45,0,0,0,1,0,10.7,128,-4,0,60,4,0.3,0,1.8,3,0,6,0,1,0.3,17546,0,-1,0,1,2203,220,0,1,314,Man City,Sheffield United,Southampton,Aston Villa,Arsenal,1.1,2.9,1.2,1.2,1.1,75.3
James,Milner,MID,LIV,5300000,0,43,1.3030303030303,2.45854774156661E-07,8.11320754716981E-06,0,28348,2,10,0,0,0,0,0,8.1,18,-2,0,43,2,0.3,0,1.8,2,0,4,0,2,0.1,17958,0,-1,0,1,1041,28,0,0,198,Southampton,West Brom,Burnley,Crystal Palace,,0,0.7,0.8,0.9,0.7,54.6
Yerry,Mina,DEF,EVE,5500000,0,65,2.03125,3.69318181818182E-07,1.18181818181818E-05,0,426528,2,22,0,0,0,2,0,11.8,240,0,0,65,0,0.1,0,0.6,5,0,4,0,0,1.7,407705,0,-1,0,1,1785,447,0,0,346,Aston Villa,West Ham,Aston Villa,Sheffield United,Wolverhampton,1.4,4.2,1.5,1.9,2.3,66.9
Takumi,Minamino,MID,SOU,6000000,1,42,1.3125,2.1875E-07,7E-06,0,112144,1,14,0,0,0,3,0,7,419,-5,0,42,5,0,0,0.2,2,0,2,0,0,0.3,97739,0,-1,0,0,773,267,0,0,139,Leicester,Liverpool,Crystal Palace,Fulham,Leeds United F.C.,0,1.4,0.7,0.7,0.7,41.3
Tyrone,Mings,DEF,AVL,5400000,2,117,3.7,6.85185185185185E-07,2.16666666666667E-05,0,1262761,4,37,0,0,0,2,0,21.7,2378,4,0,117,-4,0.3,0,1.6,8,0,13,0,2,8.6,1672844,1,-1,0,2,2834,2632,0,1,565,Everton,Man Utd,Everton,Crystal Palace,Tottenham,4,7.2,3.9,3.9,3.7,110.7
Tyrick,Mitchell,DEF,CRY,3800000,1,36,2.6,6.84210526315789E-07,9.47368421052632E-06,0,2476343,1,22,0,0,0,0,0,9.5,2645,-2,0,36,2,0.1,0,0.2,2,0,3,0,1,11.3,2285226,0,-1,0,1,1260,5617,0,0,192,Man City,Sheffield United,Southampton,Aston Villa,Arsenal,3.2,3.6,2.7,2.7,3.1,32.9
Aleksandar,Mitrovic,FWD,FUL,5500000,1,61,2.3,4.18181818181818E-07,1.10909090909091E-05,0,1917847,3,22,0,0,0,3,0,11.1,597,-5,0,61,5,0.5,1,2.8,7,0,1,0,3,3.3,591581,0,-1,0,0,1299,160,0,0,174,Chelsea,Burnley,Southampton,Man Utd,Newcastle,1.5,1.7,1.9,1.9,2.2,119.3
Jakub,Moder,MID,BHA,5000000,1,14,0.424242424242424,8.48484848484849E-08,2.8E-06,0,772,0,3,0,0,0,0,0,2.8,21,0,0,14,0,0.4,0,1.8,0,0,2,0,0,0,1640,0,-1,0,0,341,17,0,0,31,Leeds United F.C.,Wolverhampton,West Ham,Man City,Arsenal,0.2,0.2,0.2,0.2,0.2,20.1
Jayson,Molumby,MID,BHA,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,2344,0,0,0,0,0,0,0,0.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2278,0,-1,0,0,1,0,0,0,3,Leeds United F.C.,Wolverhampton,West Ham,Man City,Arsenal,0,0,0,0,0,0
Martin,Montoya,DEF,BHA,4500000,0,0,0,0,0,0,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Wolverhampton,West Ham,Man City,Arsenal,0,0,0,0,0,0
Simon,Moore,GLK,SHU,4300000,0,0,0,0,0,0,13525,0,0,0,0,0,0,0,0,5,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1771,0,-1,0,0,0,0,0,0,0,Tottenham,Crystal Palace,Everton,Newcastle,Burnley,0,0,0,0,0,0
Aaron,Mooy,MID,BHA,5000000,0,0,0,0,0,0,11300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9990,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Wolverhampton,West Ham,Man City,Arsenal,0,0,0,0,0,0
Wes,Morgan,DEF,LEI,4400000,0,3,0.0909090909090909,2.06611570247934E-08,6.81818181818182E-07,0,15012,0,0,0,0,0,0,0,0.7,14,-1,0,3,1,0,0,0,0,0,0,0,0,0.1,9591,0,-1,0,0,16,3,0,0,9,Southampton,Newcastle,Man Utd,Chelsea,Tottenham,0,0,0,0,0,0.3
Mason,Mount,MID,CHE,7300000,6,141,4.3,5.89041095890411E-07,1.93150684931507E-05,0,1555815,2,28,0,0,0,6,0,19.3,9687,3,0,141,-3,0.6,0,4.5,16,0,14,0,7,20.3,2526638,0,-1,0,2,2617,23301,0,0,571,Fulham,Man City,Arsenal,Leicester,Aston Villa,4.4,6.9,0,3.7,4,274.8
Lys,Mousset,FWD,SHU,5800000,1,13,0.393939393939394,6.79205851619645E-08,2.24137931034483E-06,0,32354,0,10,0,0,0,0,0,2.2,17,-2,0,13,2,0.1,0,0.8,0,0,0,0,0,0.1,6280,0,-1,0,0,287,26,0,0,14,Tottenham,Crystal Palace,Everton,Newcastle,Burnley,0.2,0.2,0.2,0.2,0.2,9.7
,Moutinho,MID,WOL,5100000,0,65,1.96969696969697,3.86215092097445E-07,1.27450980392157E-05,0,214545,3,34,0,0,0,1,0,12.7,279,-4,0,65,4,0.2,0,0.8,4,0,6,0,1,0.8,50219,0,-1,0,0,2177,6,0,1,382,West Brom,Brighton,Tottenham,Everton,Man Utd,0,1.4,1,1.5,1,108.4
Joel,Mumbongo,FWD,BUR,4500000,0,3,0.0909090909090909,2.02020202020202E-08,6.66666666666667E-07,0,5053,1,1,0,0,0,0,0,0.7,27,0,0,3,0,0,0,0.2,0,0,0,0,0,0,6422,0,-1,0,0,37,17,0,0,5,West Ham,Fulham,Leeds United F.C.,Liverpool,Sheffield United,0,0,0,0,0,0.1
Jacob,Murphy,MID,NEW,4900000,2,56,1.6969696969697,3.46320346320346E-07,1.14285714285714E-05,0,12642,3,27,0,0,0,2,0,11.4,78,-1,0,56,1,0.7,0,3.2,7,0,1,0,2,0.1,12798,0,-1,0,1,1257,29,0,0,209,Arsenal,Leicester,Man City,Sheffield United,Fulham,0.8,0.9,0.8,1.8,1.1,75.8
Glenn,Murray,FWD,BHA,4800000,0,0,0,0,0,0,18698,0,0,0,0,0,0,0,0,2,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,5020,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Wolverhampton,West Ham,Man City,Arsenal,0,0,0,0,0,0
Shkodran,Mustafi,DEF,ARS,5000000,0,3,1,2E-07,6E-07,0,14483,0,1,0,0,0,0,0,0.6,5,0,0,3,0,0,0,0,0,0,0,0,0,0,13464,0,-1,0,0,45,0,0,0,16,Newcastle,West Brom,Chelsea,Crystal Palace,Brighton,0,0,0,0,0,1.3
Yoshinori,Muto,FWD,NEW,4800000,0,0,0,0,0,0,27333,0,0,0,0,0,0,0,0,3,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,5738,0,-1,0,0,0,0,0,0,0,Arsenal,Leicester,Man City,Sheffield United,Fulham,0,0,0,0,0,0
Marvelous,Nakamba,MID,AVL,4300000,0,20,0.625,1.45348837209302E-07,4.65116279069767E-06,0,99676,2,4,0,0,0,0,0,4.7,100,-2,0,20,2,0.2,0,0.8,0,0,4,0,0,0.4,84844,0,-1,0,0,569,42,0,0,81,Everton,Man Utd,Everton,Crystal Palace,Tottenham,0.3,0.6,0.3,0.3,0.3,11.6
Richard,Nartey,DEF,BUR,4000000,0,0,0,0,0,0,1168,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1730,0,-1,0,0,0,32,0,0,0,West Ham,Fulham,Leeds United F.C.,Liverpool,Sheffield United,0,0,0,0,0,0
Iliman,Ndiaye,MID,SHU,4500000,0,1,0.0303030303030303,6.73400673400673E-09,2.22222222222222E-07,0,330,0,1,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,389,0,-1,0,0,11,1,0,0,5,Tottenham,Crystal Palace,Everton,Newcastle,Burnley,0,0,0,0,0,0.3
Wilfred,Ndidi,MID,LEI,4800000,2,67,3,6.25E-07,1.39583333333333E-05,0,172766,5,22,0,0,0,1,0,14,290,-2,0,67,2,0.4,0,2,9,0,7,0,3,0.7,69696,0,-1,0,0,1843,383,0,0,361,Southampton,Newcastle,Man Utd,Chelsea,Tottenham,2.4,4.7,0,2.5,1.9,71.1
Tanguy,Ndombele,MID,TOT,5900000,0,96,3.2,5.42372881355932E-07,1.6271186440678E-05,0,123369,3,23,0,0,0,3,0,16.3,1269,-1,0,96,1,0.5,0,3,7,0,12,0,3,0.7,138638,0,-1,0,1,2052,218,0,0,395,Sheffield United,Leeds United F.C.,Wolverhampton,Aston Villa,Leicester,4.2,2.8,2.9,2.3,2.7,95.4
,Neco Williams,DEF,LIV,3800000,0,10,0.303030303030303,7.97448165869218E-08,2.63157894736842E-06,0,590357,1,1,0,0,0,0,0,2.6,1488,-2,0,10,2,0,0,0,0,0,1,0,0,4.2,586265,0,-1,0,0,246,1623,0,0,48,Southampton,West Brom,Burnley,Crystal Palace,,0,0.2,0.2,0.2,0.2,12.2
Reiss,Nelson,MID,ARS,5100000,0,2,0.0606060606060606,1.1883541295306E-08,3.92156862745098E-07,0,6945,0,0,0,0,0,0,0,0.4,13,-4,0,2,4,0,0,0,0,0,0,0,0,0,2410,0,-1,0,0,70,5,0,0,2,Newcastle,West Brom,Chelsea,Crystal Palace,Brighton,0,0,0,0,0,2.4
,Neto,MID,WOL,5600000,0,124,4,7.14285714285714E-07,2.21428571428571E-05,0,2109210,4,38,0,0,0,5,0,22.1,5734,1,0,124,-1,0.2,0,1.2,10,0,9,0,8,4.3,2326098,0,-1,0,1,2549,23,0,0,492,West Brom,Brighton,Tottenham,Everton,Man Utd,0,0,0,0,0,232.5
,Neves,MID,WOL,5100000,1,97,3,5.88235294117647E-07,1.90196078431373E-05,0,304702,7,37,0,0,0,5,0,19,712,-4,0,97,4,0.3,0,1.4,10,0,8,0,1,1.5,219480,0,-1,0,1,2368,280,0,0,463,West Brom,Brighton,Tottenham,Everton,Man Utd,2.7,2.7,2,2.9,2,139.3
Edward,Nketiah,FWD,ARS,5300000,0,36,2.1,3.9622641509434E-07,6.79245283018868E-06,0,162525,0,6,0,0,0,2,0,6.8,515,-7,0,36,7,0.3,0,1.8,5,0,1,0,1,0.5,66676,0,-1,0,0,411,239,0,0,120,Newcastle,West Brom,Chelsea,Crystal Palace,Brighton,2.1,2.9,0,2,1.4,42.1
Niels,Nkounkou,DEF,EVE,4000000,0,1,0.03125,7.8125E-09,2.5E-07,0,32464,1,1,0,0,0,0,0,0.2,39,0,0,1,0,0,0,0,0,0,0,0,0,0.2,35709,0,-1,0,0,68,34,0,0,6,Aston Villa,West Ham,Aston Villa,Sheffield United,Wolverhampton,0,0,0,0,0,2
Daniel,N'Lundulu,FWD,SOU,4500000,1,13,0.40625,9.02777777777778E-08,2.88888888888889E-06,0,46631,0,1,0,0,0,0,0,2.9,142,0,0,13,0,0,0,0.2,0,0,0,0,0,0.2,57391,0,-1,0,0,102,145,0,0,32,Leicester,Liverpool,Crystal Palace,Fulham,Leeds United F.C.,0.2,0.4,0.2,0.2,0.2,3.1
Felix,Nmecha,MID,MCI,4500000,0,0,0,0,0,0,320,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,350,0,-1,0,0,0,3,0,0,0,Crystal Palace,Chelsea,Newcastle,Brighton,Everton,0,0,0,0,0,0
Mark,Noble,MID,WHU,4500000,0,26,0.787878787878788,1.75084175084175E-07,5.77777777777778E-06,0,139248,1,15,0,0,0,0,0,5.8,44,-5,0,26,5,0.4,0,1.6,0,0,0,0,0,0.3,15711,0,-1,0,0,695,52,0,0,129,Burnley,Everton,Brighton,West Brom,Southampton,0.4,0.4,0.4,0.4,0.4,17.6
Will,Norris,GLK,BUR,4000000,0,0,0,0,0,0,12662,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0.1,17535,0,-1,0,0,0,9,0,0,0,West Ham,Fulham,Leeds United F.C.,Liverpool,Sheffield United,0,0,0,0,0,0
Oliver,Norwood,MID,SHU,4500000,2,46,1.6,3.55555555555556E-07,1.02222222222222E-05,0,45085,4,40,0,0,0,0,0,10.2,41,-5,0,46,5,0.5,0,2.2,0,0,3,0,0,0.1,12975,0,-1,0,0,1854,81,0,0,294,Tottenham,Crystal Palace,Everton,Newcastle,Burnley,0.8,1,1,0.8,1.2,80
?rjan,Nyland,GLK,AVL,4000000,0,0,0,0,0,0,945130,0,0,0,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,3.4,145134,0,-1,0,0,0,0,0,0,0,Everton,Man Utd,Everton,Crystal Palace,Tottenham,0,0,0,0,0,0
Michael,Obafemi,FWD,SOU,4600000,0,1,0.03125,6.79347826086957E-09,2.17391304347826E-07,0,199796,0,0,0,0,0,0,0,0.2,55,-4,0,1,4,0,0,0,0,0,0,0,0,0.7,64689,0,-1,0,0,13,19,0,0,2,Leicester,Liverpool,Crystal Palace,Fulham,Leeds United F.C.,0,0,0,0,0,0.1
Jack,O'Connell,DEF,SHU,4700000,0,3,1.5,3.19148936170213E-07,6.38297872340426E-07,0,47085,0,3,0,0,0,0,0,0.6,11,-3,0,3,3,0,0,0,0,0,0,0,0,0.1,5218,0,-1,0,0,180,5,0,0,19,Tottenham,Crystal Palace,Everton,Newcastle,Burnley,0,0,0,0,0,4.3
Martin,?degaard,MID,ARS,5700000,3,27,0.818181818181818,1.43540669856459E-07,4.73684210526316E-06,0,201104,0,12,0,0,0,1,0,4.7,832,-3,0,27,3,0.2,0,1.2,3,0,1,0,0,0.8,257872,0,-1,0,1,661,776,0,0,128,Newcastle,West Brom,Chelsea,Crystal Palace,Brighton,0.4,0.8,0,0.4,0.4,48.1
Denis,Odoi,DEF,FUL,4200000,0,1,0.0303030303030303,7.21500721500722E-09,2.38095238095238E-07,0,9536,1,10,0,0,0,0,0,0.2,13,-3,0,1,3,0,0,0,0,0,0,0,0,0.1,8102,0,-1,0,0,270,12,0,0,34,Chelsea,Burnley,Southampton,Man Utd,Newcastle,0,0,0,0,0,6.4
Ademipo,Odubeko,FWD,WHU,4500000,0,0,0,0,0,0,5915,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,7730,0,-1,0,0,0,33,0,0,0,Burnley,Everton,Brighton,West Brom,Southampton,0,0,0,0,0,0
Angelo,Ogbonna,DEF,WHU,4700000,0,85,3.4,7.23404255319149E-07,1.80851063829787E-05,0,380934,4,32,0,0,0,2,0,18.1,137,-3,0,85,3,0.1,0,0.6,5,0,8,0,0,0.8,389204,0,-1,0,2,2222,239,0,0,405,Burnley,Everton,Brighton,West Brom,Southampton,3,2.8,3.3,3.6,3.6,68.4
