FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Ben,Johnson,DEF,WHU,3900000,1,25,0.78125,2.00320512820513E-07,6.41025641025641E-06,0,345137,1,10,0,0,0,1,0,6.4,676,-1,0,25,1,0.3,0,1,0,0,1,0,0,2.4,322622,0,-1,0,0,516,613,0,0,104,Chelsea,Burnley,Everton,Brighton,West Brom,0.4,0.4,0.4,0.4,0.4,0.4,18.9
Sam,Johnstone,GLK,WBA,4500000,6,124,3.9,8.66666666666667E-07,2.75555555555556E-05,0,329880,0,62,0,137,0,0,0,27.6,923,0,0,124,0,1.6,0,7,17,0,6,0,1,2.9,482167,0,-1,1,2,2880,3395,0,0,670,Aston Villa,Wolverhampton,Arsenal,Liverpool,West Ham,4.7,5.4,4.9,5,5.4,4,101.7
Curtis,Jones,MID,LIV,4400000,1,44,1.375,3.125E-07,1E-05,0,235536,2,13,0,0,0,1,0,10,280,-1,0,44,1,0,0,0.2,0,0,5,0,1,0.7,236667,0,-1,0,0,1094,93,0,0,197,Newcastle,Man Utd,Southampton,West Brom,Burnley,0.7,0.7,0.7,0.9,0.9,0.7,70.6
Phil,Jones,DEF,MUN,4800000,0,0,0,0,0,0,4770,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0,538,0,-1,0,0,0,0,0,0,0,Leeds United F.C.,Liverpool,Aston Villa,Leicester,Fulham,0,0,0,0,0,0,0
,Jonny,DEF,WOL,5400000,0,16,0.5,9.25925925925926E-08,2.96296296296296E-06,0,6386,0,4,0,0,0,0,0,3,50,-1,0,16,1,0,0,0,1,0,1,0,0,0,5126,0,-1,0,0,496,13,0,0,58,Burnley,West Brom,Brighton,Tottenham,Everton,0,0,0,0,0,0.2,10.8
,Jordao,MID,WOL,4300000,0,0,0,0,0,0,48071,0,0,0,0,0,0,0,0,8,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,16714,0,-1,0,0,0,0,0,0,0,Burnley,West Brom,Brighton,Tottenham,Everton,0,0,0,0,0,0,0
,Jorginho,MID,CHE,4700000,3,101,4.2,8.93617021276596E-07,2.14893617021277E-05,0,1506696,1,13,0,0,0,6,0,21.5,2379,-3,0,101,3,0.5,2,2.5,12,0,14,0,2,4.7,1549434,0,-1,0,4,1745,2069,0,0,422,West Ham,Fulham,Man City,Arsenal,Leicester,3.6,4.3,3.2,3.6,3.6,3.8,96.9
,Jota,MID,AVL,5900000,0,0,0,0,0,0,7768,0,0,0,0,0,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1439,0,-1,0,0,0,0,0,0,0,West Brom,Everton,Man Utd,Crystal Palace,Tottenham,0,0,0,0,0,0,0
Diogo,Jota,MID,LIV,7100000,1,75,2.34375,3.30105633802817E-07,1.05633802816901E-05,0,2847077,2,13,0,0,0,8,0,10.6,37365,6,-1,75,-6,0.6,0,4.5,9,0,3,0,0,17.4,3929637,0,-1,0,0,954,3899,1,0,207,Newcastle,Man Utd,Southampton,West Brom,Burnley,1.6,1.5,1.7,2.1,2.2,1.5,107.5
James,Justin,DEF,LEI,4800000,0,101,4.4,9.16666666666667E-07,2.10416666666667E-05,0,3410447,4,25,0,0,0,2,0,21,2161,3,0,101,-3,0,0,0,13,0,9,0,2,6.5,2915846,0,-1,0,3,2070,32,0,0,447,Crystal Palace,Southampton,Newcastle,Man Utd,Chelsea,0,0,0,0,0,4.6,96
Ozan,Kabak,DEF,LIV,5000000,1,26,2.9,5.8E-07,5.2E-06,0,43061,3,9,0,0,0,0,0,5.2,1550,0,0,26,0,0.6,0,2.8,1,0,3,0,0,0.9,114337,0,-1,0,0,801,1475,0,0,150,Newcastle,Man Utd,Southampton,West Brom,Burnley,2.4,3.5,2.5,3.1,2.6,2.8,16.7
Aboubakar,Kamara,MID,FUL,4800000,0,8,0.7,1.45833333333333E-07,1.66666666666667E-06,0,12175,1,9,0,0,0,0,0,1.7,2,-2,0,8,2,0,0,0,0,0,0,0,0,0,5026,0,-1,0,0,307,0,0,1,14,Chelsea,Burnley,Southampton,Man Utd,Newcastle,0,0,0,0,0,0,13.2
Harry,Kane,FWD,TOT,11800000,0,218,7.3,6.1864406779661E-07,1.84745762711864E-05,0,5568029,1,32,0,0,0,21,0,18.5,19859,13,0,218,-13,0.6,0,6.8,37,0,10,0,13,44.2,7566947,0,-1,0,9,2633,32457,0,0,797,Sheffield United,Leeds United F.C.,Wolverhampton,Aston Villa,Leicester,0,10.2,9.5,9.9,9,10.1,307.8
N'Golo,Kante,MID,CHE,4900000,2,58,2.1,4.28571428571429E-07,1.18367346938776E-05,0,425692,7,23,0,0,0,0,0,11.8,273,-1,0,58,1,0.2,0,0.8,0,0,10,0,2,2.3,227143,0,-1,0,0,2018,285,0,0,359,West Ham,Fulham,Man City,Arsenal,Leicester,1.1,1.4,1,1.1,1.2,1.2,84.5
Michal,Karbownik,DEF,BHA,4500000,0,0,0,0,0,0,833,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1115,0,-1,0,0,0,11,0,0,0,Sheffield United,Leeds United F.C.,Wolverhampton,West Ham,Man City,0,0,0,0,0,0,0
Moise,Kean,FWD,EVE,5700000,0,2,1,1.75438596491228E-07,3.50877192982456E-07,0,36291,0,0,0,0,0,0,0,0.4,5,-3,0,2,3,0,0,0,0,0,0,0,0,0.2,8011,0,-1,0,0,13,0,0,0,1,Arsenal,Aston Villa,West Ham,Sheffield United,Wolverhampton,0,0,0,0,0,0,0.9
Michael,Keane,DEF,EVE,5100000,0,106,3.5,6.86274509803922E-07,2.07843137254902E-05,0,823089,4,37,0,0,0,3,0,20.8,11304,1,0,106,-1,0.4,0,2,12,0,8,0,1,5.9,1070086,0,-1,0,3,2539,603,0,0,550,Arsenal,Aston Villa,West Ham,Sheffield United,Wolverhampton,0,3.5,4.6,3.5,4.3,4.9,98.1
Neeskens,Kebano,MID,FUL,4700000,0,6,1.2,2.5531914893617E-07,1.27659574468085E-06,0,12519,0,3,0,0,0,0,0,1.3,3,-3,0,6,3,0,0,0,0,0,0,0,0,0,3056,0,-1,0,0,116,0,0,0,13,Chelsea,Burnley,Southampton,Man Utd,Newcastle,0,0,0,0,0,0,5.9
Naby,Keita,MID,LIV,5200000,0,15,0.46875,9.01442307692308E-08,2.88461538461538E-06,0,81586,1,8,0,0,0,0,0,2.9,16,-3,0,15,3,0,0,0,0,0,2,0,0,0.2,17288,0,-1,0,0,517,5,0,0,78,Newcastle,Man Utd,Southampton,West Brom,Burnley,0.2,0.2,0.2,0.2,0.2,0.2,29
Caoimhin,Kelleher,GLK,LIV,4500000,0,10,0.3125,6.94444444444444E-08,2.22222222222222E-06,0,31517,0,1,0,6,0,0,0,2.2,28,0,0,10,0,0,0,0,0,0,1,0,0,0.1,32494,0,-1,0,1,180,14,0,0,41,Newcastle,Man Utd,Southampton,West Brom,Burnley,0,0,0,0,0,0.2,5.8
Martin,Kelly,DEF,CRY,4100000,0,0,0,0,0,0,81557,0,0,0,0,0,0,0,0,27,-4,0,0,4,0,0,0,0,0,0,0,0,0.2,12897,0,-1,0,0,0,29,0,0,0,Leicester,Man City,Sheffield United,Aston Villa,Arsenal,0,0,0,0,0,0,0
Jonjoe,Kenny,DEF,EVE,4300000,0,5,1.2,2.7906976744186E-07,1.16279069767442E-06,0,20373,0,1,0,0,0,0,0,1.2,9,-2,0,5,2,0,0,0,0,0,0,0,0,0.1,7972,0,-1,0,0,78,0,0,0,19,Arsenal,Aston Villa,West Ham,Sheffield United,Wolverhampton,0,0,0,0,0,0,2.8
Reda,Khadra,MID,BHA,4500000,0,1,0.03125,6.94444444444444E-09,2.22222222222222E-07,0,414,0,0,0,0,0,0,0,0.2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,554,0,-1,0,0,4,5,0,0,3,Sheffield United,Leeds United F.C.,Wolverhampton,West Ham,Man City,0,0,0,0,0,0,0.2
Max,Kilman,DEF,WOL,3900000,0,54,1.6875,4.32692307692308E-07,1.38461538461538E-05,0,1413975,3,9,0,0,0,0,0,13.8,2611,-1,0,54,1,0,0,0,8,0,5,0,1,6,1668531,0,-1,0,1,1119,934,0,0,227,Burnley,West Brom,Brighton,Tottenham,Everton,1,1.1,1.2,1,1,1.4,34
Joshua,King,FWD,EVE,5100000,0,9,0.290322580645161,5.69259962049336E-08,1.76470588235294E-06,0,23622,0,2,0,0,0,0,0,1.8,135,-4,0,9,4,0,0,0.2,0,0,0,0,0,0.1,28517,0,-1,0,0,124,90,0,0,18,Arsenal,Aston Villa,West Ham,Sheffield United,Wolverhampton,0.1,0.1,0.1,0.1,0.1,0.1,4.1
Cedric,Kipre,DEF,WBA,4300000,0,0,0,0,0,0,5022,0,0,0,0,0,0,0,0,3,-2,0,0,2,0,0,0,0,0,0,0,0,0,1228,0,-1,0,0,0,0,0,0,0,Aston Villa,Wolverhampton,Arsenal,Liverpool,West Ham,0,0,0,0,0,0,0
Mateusz,Klich,MID,LEE,5200000,1,87,2.7,5.19230769230769E-07,1.67307692307692E-05,0,1095674,6,41,0,0,0,3,0,16.7,357,-3,0,87,3,0.2,0,0.8,3,0,7,0,5,2.4,1081948,0,-1,0,0,2132,136,0,0,350,Man Utd,Brighton,Tottenham,Burnley,Southampton,1.5,2.2,1.8,2.6,1.9,2.5,129.1
Anthony,Knockaert,MID,FUL,5000000,0,0,0,0,0,0,12659,0,0,0,0,0,0,0,0,1,-5,0,0,5,0,0,0,0,0,0,0,0,0,1026,0,-1,0,0,0,0,0,0,0,Chelsea,Burnley,Southampton,Man Utd,Newcastle,0,0,0,0,0,0,0
Robin,Koch,DEF,LEE,4300000,1,36,1.125,2.61627906976744E-07,8.37209302325581E-06,0,83778,0,18,0,0,0,0,0,8.4,23,-2,0,36,2,0.2,0,0.8,2,0,4,0,0,0.3,53740,0,-1,0,1,950,21,0,0,192,Man Utd,Brighton,Tottenham,Burnley,Southampton,0.7,0.6,0.6,0.6,0.6,0.7,32.4
Sead,Kolasinac,DEF,ARS,4800000,0,2,2,4.16666666666667E-07,4.16666666666667E-07,0,21539,0,1,0,0,0,0,0,0.4,5,-2,0,2,2,0,0,0,0,0,0,0,0,0.1,5329,0,-1,0,0,90,0,0,0,9,Everton,Newcastle,West Brom,Chelsea,Crystal Palace,0,0,0,0,0,0,1.3
Terence,Kongolo,DEF,FUL,4300000,0,2,2,4.65116279069767E-07,4.65116279069767E-07,0,1519,0,1,0,0,0,0,0,0.5,6,-2,0,2,2,0.2,0,0.7,0,0,0,0,0,0,1630,0,-1,0,0,90,6,0,0,15,Chelsea,Burnley,Southampton,Man Utd,Newcastle,0,0,0,0,0,0,2.4
,Konsa,DEF,AVL,4700000,1,104,3.5,7.4468085106383E-07,2.21276595744681E-05,0,989698,3,37,0,0,0,2,0,22.1,2795,2,0,104,-2,0.2,0,1,7,0,11,0,0,6.6,1394339,0,-1,0,1,2655,1070,0,0,491,West Brom,Everton,Man Utd,Crystal Palace,Tottenham,3.9,3.7,3.9,3.6,3.6,3.4,85.3
Cheikhou,Kouyate,MID,CRY,4800000,0,70,2.4,5E-07,1.45833333333333E-05,0,91791,1,42,0,0,0,1,0,14.6,64,-2,0,70,2,0.2,0,1,2,0,7,0,0,0.3,86426,0,-1,0,0,2493,41,0,0,368,Leicester,Man City,Sheffield United,Aston Villa,Arsenal,1.5,1.4,2.2,1.6,1.6,1.4,67.4
Mateo,Kovacic,MID,CHE,5300000,0,52,2.1,3.9622641509434E-07,9.81132075471698E-06,0,45647,3,23,0,0,0,0,0,9.8,197,-2,0,52,2,0.2,0,0.8,0,0,9,0,1,0.3,37465,0,-1,0,0,1686,3,0,0,320,West Ham,Fulham,Man City,Arsenal,Leicester,0,0,1,1.1,1.2,1.2,82.5
Emil,Krafth,DEF,NEW,4200000,0,27,0.84375,2.00892857142857E-07,6.42857142857143E-06,0,11236,3,21,0,0,0,0,0,6.4,73,-3,0,27,3,0,0,0.2,0,0,3,0,1,0.1,9169,0,-1,0,0,944,13,0,0,153,Liverpool,Arsenal,Leicester,Man City,Sheffield United,0.6,0.4,0.4,0.6,0.4,0.4,31
Filip,Krovinovic,MID,WBA,4900000,0,17,1.5,3.06122448979592E-07,3.46938775510204E-06,0,1789,0,11,0,0,0,0,0,3.5,2,-1,0,17,1,0,0,0,0,0,1,0,0,0,1547,0,-1,0,0,541,0,0,0,97,Aston Villa,Wolverhampton,Arsenal,Liverpool,West Ham,0,0,0,0,0,0,22.8
Alexandre,Lacazette,FWD,ARS,8400000,0,126,4.5,5.35714285714286E-07,1.5E-05,0,1791034,3,20,0,0,0,13,0,15,29826,-1,0,126,1,0.5,0,4.2,21,0,7,0,3,5.9,1885507,0,-1,0,4,1864,316,0,0,446,Everton,Newcastle,West Brom,Chelsea,Crystal Palace,0,0,0,4.4,5.8,4.8,169.6
Adam,Lallana,MID,BHA,6200000,2,55,1.71875,2.77217741935484E-07,8.87096774193548E-06,0,104972,0,15,0,0,0,1,0,8.9,333,-3,0,55,3,0.3,0,2,2,0,5,0,1,0.4,43848,0,-1,0,0,1475,99,0,0,245,Sheffield United,Leeds United F.C.,Wolverhampton,West Ham,Man City,1.5,1,0.9,0.9,0.9,1,87.8
Erik,Lamela,MID,TOT,5700000,0,26,0.787878787878788,1.38224348750665E-07,4.56140350877193E-06,0,24213,4,16,0,0,0,1,0,4.6,78,-3,0,26,3,0.2,0,1,0,0,1,0,1,0.1,14666,0,-1,0,0,665,44,0,1,91,Sheffield United,Leeds United F.C.,Wolverhampton,Aston Villa,Leicester,0,0.5,0.4,0.4,0.4,0.4,45.7
Tariq,Lamptey,DEF,BHA,4600000,0,35,1.09375,2.37771739130435E-07,7.60869565217391E-06,0,1309448,2,15,0,0,0,1,0,7.6,326,1,0,35,-1,0,0,0,2,0,2,0,3,2.2,1223727,0,-1,0,0,887,10,0,1,156,Sheffield United,Leeds United F.C.,Wolverhampton,West Ham,Man City,0,0,0,0,0,0.7,46.7
Daniel,Langley,GLK,NEW,3900000,0,0,0,0,0,0,9511,0,0,0,0,0,0,0,0,256,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,17715,0,-1,0,0,0,136,0,0,0,Liverpool,Arsenal,Leicester,Man City,Sheffield United,0,0,0,0,0,0,0
Henri,Lansbury,MID,AVL,4300000,0,0,0,0,0,0,19980,0,0,0,0,0,0,0,0,7,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,6231,0,-1,0,0,0,0,0,0,0,West Brom,Everton,Man Utd,Crystal Palace,Tottenham,0,0,0,0,0,0,0
Manuel,Lanzini,MID,WHU,6400000,1,25,0.78125,1.220703125E-07,3.90625E-06,0,19340,1,3,0,0,0,1,0,3.9,70,-1,0,25,1,0.1,0,0.5,0,0,1,0,1,0.1,18354,0,-1,0,0,424,56,0,0,89,Chelsea,Burnley,Everton,Brighton,West Brom,0.4,0.4,0.4,0.4,0.4,0.4,33.1
Aymeric,Laporte,DEF,MCI,6000000,0,51,1.54545454545455,2.57575757575758E-07,8.5E-06,0,388612,1,8,0,0,0,0,0,8.5,271,0,0,51,0,0.4,0,2.7,4,0,6,0,0,2.2,177974,0,-1,0,0,1163,1913,0,0,244,Crystal Palace,Chelsea,Newcastle,Brighton,Everton,0,0.9,0.9,0.9,1,0.8,29.3
Jamaal,Lascelles,DEF,NEW,4200000,0,44,2.3,5.47619047619048E-07,1.04761904761905E-05,0,383373,4,32,0,0,0,2,0,10.5,1464,-3,0,44,3,0,0,0.2,3,0,2,0,0,1,209412,0,-1,0,0,1625,8,0,0,229,Liverpool,Arsenal,Leicester,Man City,Sheffield United,0,0,0,0,0,2.3,54.7
Maxime,Le Marchand,DEF,FUL,4100000,0,1,0.5,1.21951219512195E-07,2.4390243902439E-07,0,13699,2,1,0,0,0,0,0,0.2,7,-4,0,1,4,0,0,0,0,0,0,0,0,0.1,3430,0,-1,0,0,122,0,0,0,12,Chelsea,Burnley,Southampton,Man Utd,Newcastle,0,0,0,0,0,0,1.6
Florian,Lejeune,DEF,NEW,4300000,0,0,0,0,0,0,2731,0,0,0,0,0,0,0,0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0,382,0,-1,0,0,0,0,0,0,0,Liverpool,Arsenal,Leicester,Man City,Sheffield United,0,0,0,0,0,0,0
Jonathan,Leko,MID,WBA,4500000,0,0,0,0,0,0,4158,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1465,0,-1,0,0,0,0,0,0,0,Aston Villa,Wolverhampton,Arsenal,Liverpool,West Ham,0,0,0,0,0,0,0
Mario,Lemina,MID,FUL,4500000,0,51,1.54545454545455,3.43434343434343E-07,1.13333333333333E-05,0,86601,3,22,0,0,0,1,0,11.3,143,0,0,51,0,0.7,0,3,3,0,3,0,1,0.3,25580,0,-1,0,0,1439,195,0,0,238,Chelsea,Burnley,Southampton,Man Utd,Newcastle,0,0.8,1,0.8,0.8,0.8,52.2
Bernd,Leno,GLK,ARS,5000000,0,110,3.5,7E-07,2.2E-05,0,1060448,0,35,0,76,0,0,0,22,3120,0,0,110,0,0.4,0,2,8,0,9,0,0,7.1,948909,1,-1,1,2,2771,716,0,1,539,Everton,Newcastle,West Brom,Chelsea,Crystal Palace,2.6,3.5,3.8,3.7,3.7,3.3,61.9
Thakgalo,Leshabela,MID,LEI,4400000,0,1,0.03125,7.10227272727273E-09,2.27272727272727E-07,0,299,0,0,0,0,0,0,0,0.2,3,-1,0,1,1,0,0,0,0,0,0,0,0,0,437,0,-1,0,0,9,4,0,0,2,Crystal Palace,Southampton,Newcastle,Man Utd,Chelsea,0,0,0,0,0,0,0.2
Harry,Lewis,GLK,SOU,4000000,0,0,0,0,0,0,2153,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3876,0,-1,0,0,0,35,0,0,0,Leicester,Liverpool,Fulham,Leeds United F.C.,West Ham,0,0,0,0,0,0,0
Jamal,Lewis,DEF,NEW,4100000,0,43,1.9,4.63414634146341E-07,1.04878048780488E-05,0,496586,4,37,0,0,0,0,0,10.5,660,-4,0,43,4,0,0,0,3,0,3,0,1,1.2,440322,0,-1,0,1,1827,234,0,0,258,Liverpool,Arsenal,Leicester,Man City,Sheffield United,2,1.6,1.3,2,1.6,1.7,54.1
Victor,Lindelof,DEF,MUN,4800000,6,98,3.8,7.91666666666667E-07,2.04166666666667E-05,0,241816,0,24,0,0,0,1,0,20.4,542,-2,0,98,2,0.6,0,3,3,0,10,0,1,1.4,202649,0,-1,0,0,2315,916,0,0,481,Leeds United F.C.,Liverpool,Aston Villa,Leicester,Fulham,4.1,4.7,4.7,3.5,4.2,4.8,61.2
Jesse,Lingard,MID,WHU,6600000,2,91,2.84375,4.30871212121212E-07,1.37878787878788E-05,0,402876,2,15,0,0,0,9,0,13.8,3734,6,0,91,-6,1.3,1,8.8,13,0,3,0,4,31.6,2929403,0,-1,0,4,973,24122,0,0,269,Chelsea,Burnley,Everton,Brighton,West Brom,2.3,2.6,2.3,2.2,2.4,2.7,100.4
Jake,Livermore,MID,WBA,4700000,0,24,0.75,1.59574468085106E-07,5.1063829787234E-06,0,15048,2,34,0,0,0,0,0,5.1,2,-3,0,24,3,0,0,0.2,0,0,1,0,0,0,5435,1,-1,0,0,1226,4,0,1,101,Aston Villa,Wolverhampton,Arsenal,Liverpool,West Ham,0.4,0.4,0.4,0.4,0.4,0.4,25.9
Diego,Llorente,DEF,LEE,4400000,7,39,1.21875,2.76988636363636E-07,8.86363636363636E-06,0,6908,1,10,0,0,0,1,0,8.9,168,-1,0,39,1,1.2,0,5.2,3,0,3,0,0,0.2,16635,0,-1,0,1,900,2317,0,0,201,Man Utd,Brighton,Tottenham,Burnley,Southampton,0.8,0.7,0.6,0.6,0.6,0.8,39.5
Hugo,Lloris,GLK,TOT,5600000,0,129,3.9,6.96428571428571E-07,2.30357142857143E-05,0,763906,0,38,0,98,0,0,0,23,1410,1,0,129,-1,0.4,0,2.5,12,0,10,0,0,7.1,846025,0,-1,0,0,2970,3877,0,0,603,Sheffield United,Leeds United F.C.,Wolverhampton,Aston Villa,Leicester,0,4.5,4.2,5.3,4.5,4.2,74.2
Giovani,Lo Celso,MID,TOT,6900000,0,27,0.818181818181818,1.18577075098814E-07,3.91304347826087E-06,0,48053,5,8,0,0,0,1,0,3.9,43,-1,0,27,1,0.2,0,1.2,0,0,3,0,1,0.4,15403,0,-1,0,0,723,37,0,0,111,Sheffield United,Leeds United F.C.,Wolverhampton,Aston Villa,Leicester,0,0.5,0.4,0.4,0.4,0.4,43.1
Ruben,Loftus-Cheek,MID,FUL,5900000,0,63,1.90909090909091,3.23574730354391E-07,1.06779661016949E-05,0,39342,3,21,0,0,0,1,0,10.7,276,-1,0,63,1,0.3,0,2,0,0,11,0,0,0.2,34403,0,-1,0,0,1874,14,0,0,169,Chelsea,Burnley,Southampton,Man Utd,Newcastle,0,0,1.4,1.2,1,1.2,87.6
Andy,Lonergan,GLK,WBA,4000000,0,0,0,0,0,0,2840,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,4531,0,-1,0,0,0,7,0,0,0,Aston Villa,Wolverhampton,Arsenal,Liverpool,West Ham,0,0,0,0,0,0,0
Kevin,Long,DEF,BUR,4300000,0,14,0.4375,1.01744186046512E-07,3.25581395348837E-06,0,22171,2,13,0,0,0,0,0,3.3,51,-2,0,14,2,0,0,0,1,0,1,0,0,0.1,13053,0,-1,0,0,636,1,0,0,85,Wolverhampton,West Ham,Fulham,Leeds United F.C.,Liverpool,0,0,0,0,0,0.2,14
Shane,Long,FWD,SOU,5100000,0,12,1.1,2.15686274509804E-07,2.35294117647059E-06,0,134874,0,6,0,0,0,0,0,2.4,39,-4,0,12,4,0,0,0,0,0,1,0,0,0.4,57958,0,-1,0,0,201,0,0,0,21,Leicester,Liverpool,Fulham,Leeds United F.C.,West Ham,0,0,0,0,0,0,3.4
Nigel,Lonwijk,DEF,WOL,4000000,0,0,0,0,0,0,1136,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1411,0,-1,0,0,0,5,0,0,0,Burnley,West Brom,Brighton,Tottenham,Everton,0,0,0,0,0,0,0
Ademola,Lookman,MID,FUL,4800000,0,99,3.4,7.08333333333333E-07,2.0625E-05,0,495878,4,26,0,0,0,4,0,20.6,1161,-2,1,99,2,0.3,1,1.3,8,0,10,0,4,1.5,600435,0,-1,0,1,2388,872,-1,0,337,Chelsea,Burnley,Southampton,Man Utd,Newcastle,0,3,3.4,3,2.7,3,206.8
Jonas,Lossl,GLK,EVE,4300000,0,0,0,0,0,0,10448,0,0,0,0,0,0,0,0,7,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,3190,0,-1,0,0,0,0,0,0,0,Arsenal,Aston Villa,West Ham,Sheffield United,Wolverhampton,0,0,0,0,0,0,0
Max,Lowe,DEF,SHU,4200000,0,9,0.28125,6.69642857142857E-08,2.14285714285714E-06,0,6283,1,10,0,0,0,0,0,2.1,6,-3,0,9,3,0,0,0,0,0,0,0,0,0,2803,0,-1,0,0,549,4,0,0,49,Brighton,Tottenham,Crystal Palace,Everton,Newcastle,0.1,0.1,0.1,0.1,0.1,0.1,18.4
Matthew,Lowton,DEF,BUR,4400000,8,93,3.2,7.27272727272727E-07,2.11363636363636E-05,0,328323,5,37,0,0,0,1,0,21.1,795,-1,0,93,1,0.6,0,2.8,6,0,9,0,1,2.3,492580,0,-1,0,2,2610,1643,0,0,463,Wolverhampton,West Ham,Fulham,Leeds United F.C.,Liverpool,3.7,4.1,3.8,3.1,3.8,2.9,87.6
,Lucas Moura,MID,TOT,6700000,0,79,2.39393939393939,3.57304387155133E-07,1.17910447761194E-05,0,322816,0,17,0,0,0,3,0,11.8,1920,-3,0,79,3,0.5,0,3.2,5,0,4,0,5,2.2,306297,0,-1,0,1,1352,1184,0,0,233,Sheffield United,Leeds United F.C.,Wolverhampton,Aston Villa,Leicester,0,2.7,1.8,1.9,1.4,1.7,86
John,Lundstram,MID,SHU,4900000,1,47,1.7,3.46938775510204E-07,9.59183673469388E-06,0,749893,8,40,0,0,0,0,0,9.6,104,-6,0,47,6,0.2,1,1,2,0,3,0,2,1.3,48278,0,-1,0,0,2017,16,0,1,242,Brighton,Tottenham,Crystal Palace,Everton,Newcastle,1.1,0.8,1.1,1.1,0.9,1.3,78.9
Alexis,Mac Allister,MID,BHA,5300000,0,42,1.3125,2.47641509433962E-07,7.92452830188679E-06,0,7550,1,8,0,0,0,1,0,7.9,16,-2,0,42,2,0.2,0,1,3,0,5,0,1,0,4781,0,-1,0,0,920,13,0,0,127,Sheffield United,Leeds United F.C.,Wolverhampton,West Ham,Man City,1,0.7,0.7,0.7,0.7,0.7,51.3
Matt,Macey,GLK,ARS,4000000,0,0,0,0,0,0,148460,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0.9,171821,0,-1,0,0,0,0,0,0,0,Everton,Newcastle,West Brom,Chelsea,Crystal Palace,0,0,0,0,0,0,0
James,Maddison,MID,LEI,7300000,0,123,4.9,6.71232876712329E-07,1.68493150684932E-05,0,2218706,4,20,0,0,0,8,0,16.8,3545,3,-1,123,-3,0.1,0,1,12,0,10,0,7,7.5,2593731,0,-1,0,3,1713,9029,1,0,417,Crystal Palace,Southampton,Newcastle,Man Utd,Chelsea,5.1,5.2,5.3,4.6,5.2,4.4,177.8
Frankie,Maguire,MID,SHU,4400000,0,0,0,0,0,0,926,0,0,0,0,0,0,0,0,26,-1,0,0,1,0,0,0,0,0,0,0,0,0,1293,0,-1,0,0,0,13,0,0,0,Brighton,Tottenham,Crystal Palace,Everton,Newcastle,0,0,0,0,0,0,0
Harry,Maguire,DEF,MUN,5500000,5,123,3.7,6.72727272727273E-07,2.23636363636364E-05,0,550309,10,35,0,0,0,2,0,22.4,2228,0,0,123,0,0.5,0,2.5,8,0,13,0,2,5.7,655229,0,-1,0,1,2970,3135,0,0,622,Leeds United F.C.,Liverpool,Aston Villa,Leicester,Fulham,3.9,4.6,4.5,3.4,4.1,4.7,123.3
Riyad,Mahrez,MID,MCI,8000000,0,134,4.06060606060606,5.07575757575758E-07,1.675E-05,0,2041507,0,19,0,0,0,9,0,16.8,5141,-5,1,134,5,0.2,0,1.7,15,0,10,0,6,5.7,2262666,0,-1,0,4,1791,8177,-1,0,464,Crystal Palace,Chelsea,Newcastle,Brighton,Everton,0,3.5,3.8,3.9,4.1,3.7,206.9
Ainsley,Maitland-Niles,DEF,WBA,4600000,5,63,1.96875,4.27989130434783E-07,1.3695652173913E-05,0,180394,1,17,0,0,0,0,0,13.7,143,-4,0,63,4,0.7,0,3.2,1,0,6,0,2,0.8,94119,0,-1,0,0,1470,397,0,0,244,Aston Villa,Wolverhampton,Arsenal,Liverpool,West Ham,1.7,2.1,1.8,1.9,2.1,1.4,41.2
