FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW37Forecast,GW38Forecast,ICTIndex
Markus,Suttner,DEF,BHA,3800000,0,0,0,0,0,0,368099,0,0,0,0,0,0,0,0,4652,-2,0,0,2,0,0,0,0,0,0,0,0,4.3,154032,0,0,0,0,0,6864,0,0,0,Arsenal,Man City,,,,0,0,0
Matt,Targett,DEF,SOU,4200000,7,35,0.972222222222222,2.31481481481481E-07,8.33333333333333E-06,0,28014,2,24,0,0,0,1,0,8.3,161,-3,0,35,3,0.3,0,1.4,3,0,0,0,3,0.1,27842,0,0,0,0,1140,510,0,0,223,West Ham,Huddersfield,,,,0.5,0.6,85.2
James,Tarkowski,DEF,BUR,4700000,2,97,2.9,6.17021276595745E-07,2.06382978723404E-05,0,640705,6,58,0,0,0,3,0,20.6,4076,-3,0,97,3,0.5,0,2.5,7,0,7,0,2,4.3,378319,0,0,0,1,2906,2822,0,0,502,Everton,Arsenal,,,,3.1,2.8,143.3
Charlie,Taylor,DEF,BUR,4400000,2,80,2.2,5E-07,1.81818181818182E-05,0,41501,2,59,0,0,0,0,0,18.2,851,-1,0,80,1,0.6,0,2.8,2,0,7,0,1,0.5,51292,0,0,0,0,3060,967,0,0,481,Everton,Arsenal,,,,2,1.8,89
Kyle,Taylor,MID,BOU,4500000,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0,0,11,0,0,0,Tottenham,Crystal Palace,,,,0,0,0
Youri,Tielemans,MID,LEI,6000000,9,58,1.61111111111111,2.68518518518519E-07,9.66666666666667E-06,0,121943,2,13,0,0,0,3,0,9.7,11246,0,1,58,0,1,0,6,6,0,2,0,5,1.6,224289,0,0,0,0,923,8143,-1,0,248,Man City,Chelsea,,,,0.8,0.8,77.6
James,Tomkins,DEF,CRY,4300000,0,86,3,6.97674418604651E-07,2E-05,0,512395,6,37,0,0,0,1,0,20,9653,-2,0,86,2,0.3,0,1.4,0,0,10,0,1,2.4,211826,0,0,0,0,2561,83,0,0,504,Cardiff City,Bournemouth,,,,0,0,92.3
Lucas,Torreira,MID,ARS,4700000,2,76,2.3,4.8936170212766E-07,1.61702127659574E-05,0,678175,7,37,0,0,0,2,0,16.2,2240,-3,0,76,3,0.2,0,0.8,6,0,5,0,4,2.6,688457,0,0,0,1,2287,1292,0,1,395,Brighton,Burnley,,,,2.4,1.3,92
Cenk,Tosun,FWD,EVE,6400000,1,47,2,3.125E-07,7.34375E-06,0,409868,3,15,0,0,0,2,0,7.3,293,-6,0,47,6,0.1,0,0.5,0,0,1,0,3,1.5,154840,0,0,0,0,954,338,0,0,131,Burnley,Tottenham,,,,2,1.1,78.7
Andros,Townsend,MID,CRY,5700000,1,115,3.2,5.6140350877193E-07,2.01754385964912E-05,0,455080,1,42,0,0,0,4,0,20.2,8260,-3,0,115,3,0.3,0,1.6,5,0,11,0,4,2.9,490595,0,0,0,1,2834,3017,0,0,444,Cardiff City,Bournemouth,,,,2.8,3,200.8
Adama,Traore,MID,WOL,5100000,0,43,1.19444444444444,2.34204793028322E-07,8.43137254901961E-06,0,68960,1,12,0,0,0,1,0,8.4,125,-4,0,43,4,0.2,0,0.8,2,0,1,0,1,0.3,43031,0,0,0,0,874,68,0,0,179,Fulham,Liverpool,,,,0.8,0.6,75.8
Kieran,Trippier,DEF,TOT,6000000,0,116,4.5,7.5E-07,1.93333333333333E-05,0,2435065,2,22,0,0,0,1,0,19.3,47436,0,0,116,0,0.5,0,3.2,16,0,10,0,5,15.4,1871261,1,0,0,3,2185,3039,0,0,565,Bournemouth,Everton,,,,3.9,6.5,152.6
Joe,Tupper,GLK,CRY,4000000,0,0,0,0,0,0,844,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1529,0,0,0,0,0,86,0,0,0,Cardiff City,Bournemouth,,,,0,0,0
Antonio,Valencia,DEF,MUN,6400000,0,16,3.2,5E-07,2.5E-06,0,61236,2,5,0,0,0,0,0,2.5,121,-1,0,16,1,0,0,0,1,0,2,0,0,0.7,26696,0,0,0,0,450,30,0,0,90,Huddersfield,Cardiff City,,,,0,0,16.2
Yan,Valery,DEF,SOU,4100000,4,51,2.4,5.85365853658537E-07,1.24390243902439E-05,0,82446,3,26,0,0,0,2,0,12.4,4346,1,0,51,-1,0.4,0,1.6,0,0,3,0,1,3.7,312317,0,0,0,1,1529,8414,0,1,240,West Ham,Huddersfield,,,,1.8,2.5,55.2
Patrick,van Aanholt,DEF,CRY,5500000,7,133,3.8,6.90909090909091E-07,2.41818181818182E-05,0,484056,3,43,0,0,0,2,0,24.2,5135,0,0,133,0,0.5,0,3,17,0,12,0,2,5.7,505933,0,0,0,3,3106,18438,0,0,599,Cardiff City,Bournemouth,,,,5,3.5,152.2
Virgil,van Dijk,DEF,LIV,6700000,6,194,5.4,8.05970149253731E-07,2.8955223880597E-05,0,1154022,1,20,0,0,0,3,0,29,21578,7,0,194,-7,1,0,6.8,21,0,19,0,4,31,1761739,0,0,0,4,3204,12185,0,0,875,Newcastle,Wolverhampton,,,,5.5,7.7,146.2
Rajiv,van La Parra,MID,HUD,4600000,0,10,2,4.34782608695652E-07,2.17391304347826E-06,0,4031,0,6,0,0,0,0,0,2.2,5,-4,0,10,4,0,0,0,0,0,1,0,0,0,1109,0,0,0,0,405,2,0,0,13,Man Utd,Southampton,,,,0,0,12.6
Jamie,Vardy,FWD,LEI,9000000,13,170,5.3,5.88888888888889E-07,1.88888888888889E-05,0,1614151,3,35,0,0,0,18,0,18.9,62179,0,0,170,0,1.1,1,10,31,0,10,0,5,9.5,1786760,0,0,0,4,2546,47245,0,1,584,Man City,Chelsea,,,,5.8,6.4,235.7
Jan,Vertonghen,DEF,TOT,5900000,0,67,3,5.08474576271186E-07,1.13559322033898E-05,0,586750,3,23,0,0,0,1,0,11.4,19989,-1,0,67,1,0.6,0,3.8,7,0,6,0,0,4.2,258095,0,0,0,0,1911,699,0,1,390,Bournemouth,Everton,,,,0,0,72.7
Jannik,Vestergaard,DEF,SOU,4600000,0,50,2.2,4.78260869565217E-07,1.08695652173913E-05,0,35953,2,31,0,0,0,0,0,10.9,848,-4,0,50,4,0.1,0,0.6,0,0,4,0,0,0.2,15183,0,0,0,0,2027,12,0,0,396,West Ham,Huddersfield,,,,0,0,75.9
Luciano,Vietto,FWD,FUL,5300000,0,47,2.4,4.52830188679245E-07,8.86792452830189E-06,0,98754,1,21,0,0,0,1,0,8.9,288,-2,0,47,2,0,0,0,4,0,1,0,4,0.4,85627,0,0,0,1,980,128,0,0,171,Wolverhampton,Newcastle,,,,1.5,2.3,85.6
,Vinagre,DEF,WOL,4300000,0,22,0.611111111111111,1.42118863049096E-07,5.11627906976744E-06,0,12812,1,9,0,0,0,0,0,5.1,75,-2,0,22,2,0.1,0,0.3,0,0,1,0,0,0.1,9022,0,0,0,0,696,30,0,0,112,Fulham,Liverpool,,,,0.3,0.3,29.8
Nikola,Vlasic,MID,EVE,5000000,0,0,0,0,0,0,1511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,0,0,0,0,Burnley,Tottenham,,,,0,0,0
Sam,Vokes,FWD,BUR,5300000,0,48,2.4,4.52830188679245E-07,9.0566037735849E-06,0,222737,0,20,0,0,0,3,0,9.1,306,-2,0,48,2,0,0,0,7,0,2,0,0,0.6,187093,0,0,0,0,907,10,0,0,130,Everton,Arsenal,,,,0,0,54.3
Michel,Vorm,GLK,TOT,4700000,0,5,0.138888888888889,2.95508274231678E-08,1.06382978723404E-06,0,10841,0,4,0,9,0,0,0,1.1,25,-3,0,5,3,0,0,0,1,0,0,0,0,0.1,7497,0,0,0,0,180,18,0,0,36,Bournemouth,Everton,,,,0.1,0.1,6.6
Matej,Vydra,FWD,BUR,5600000,1,20,0.555555555555556,9.92063492063492E-08,3.57142857142857E-06,0,9972,1,7,0,0,0,1,0,3.6,48,-4,0,20,4,0.1,0,0.3,0,0,0,0,1,0,4191,0,0,0,0,292,53,0,0,59,Everton,Arsenal,,,,0.3,0.3,21.3
Theo,Walcott,MID,EVE,5900000,1,93,2.7,4.57627118644068E-07,1.57627118644068E-05,0,1161479,1,31,0,0,0,4,0,15.8,1063,-6,0,93,6,0.4,0,2.3,4,0,6,0,3,2.5,1131380,0,0,0,1,1977,780,0,0,264,Burnley,Tottenham,,,,2.8,1.5,129.2
Kyle,Walker,DEF,MCI,6400000,9,141,4.5,7.03125E-07,2.203125E-05,0,986065,3,16,0,0,0,1,0,22,5176,-1,0,141,1,0.9,0,6,10,0,17,0,1,11.8,884313,0,0,0,2,2599,12126,0,0,642,Leicester,Brighton,,,,5.1,5,102.9
Kyle,Walker-Peters,DEF,TOT,4200000,0,27,0.75,1.78571428571429E-07,6.42857142857143E-06,0,114568,1,2,0,0,0,0,0,6.4,1401,-3,0,27,3,0.3,0,1.4,4,0,2,0,3,0.7,117482,0,0,0,1,284,429,0,0,101,Bournemouth,Everton,,,,0.4,0.5,21.5
Jonathan,Walters,MID,BUR,4700000,0,0,0,0,0,0,3670,0,0,0,0,0,0,0,0,19,-3,0,0,3,0,0,0,0,0,0,0,0,0,975,0,0,0,0,0,20,0,0,0,Everton,Arsenal,,,,0,0,0
Aaron,Wan-Bissaka,DEF,CRY,4600000,9,115,3.5,7.60869565217391E-07,2.5E-05,0,1753696,4,42,0,0,0,0,0,25.6,6034,6,-1,115,-6,0.8,0,3.8,18,0,12,0,2,26.1,2423818,0,0,0,2,2954,76350,1,1,636,Cardiff City,Bournemouth,,,,4.5,3.1,120.3
Victor,Wanyama,MID,TOT,4900000,1,23,0.638888888888889,1.30385487528345E-07,4.69387755102041E-06,0,5145,1,1,0,0,0,1,0,4.7,613,-1,0,23,1,0.6,0,3,2,0,3,0,0,0.1,6470,0,0,0,0,421,354,0,0,96,Bournemouth,Everton,,,,0.3,0.3,20.8
Danny,Ward,MID,CAR,4300000,1,20,0.555555555555556,1.29198966408269E-07,4.65116279069767E-06,0,46532,0,12,0,0,0,1,0,4.7,103,-2,0,20,2,0,0,0.2,0,0,0,0,0,0.2,37135,0,0,0,0,360,78,0,0,66,Crystal Palace,Man Utd,,,,0.3,0.3,28.7
Danny,Ward,GLK,LEI,4300000,0,0,0,0,0,0,6289,0,0,0,0,0,0,0,0,42,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1219,0,0,0,0,0,10,0,0,0,Man City,Chelsea,,,,0,0,0
Joel,Ward,DEF,CRY,4300000,0,11,0.305555555555556,7.10594315245478E-08,2.55813953488372E-06,0,20062,1,9,0,0,0,1,0,2.6,113,-2,0,11,2,0,0,0,0,0,0,0,0,0.2,6012,0,0,0,0,371,67,0,0,45,Cardiff City,Bournemouth,,,,0.2,0.2,16.5
Stephen,Ward,DEF,BUR,4700000,0,7,0.194444444444444,4.1371158392435E-08,1.48936170212766E-06,0,116092,1,6,0,0,0,0,0,1.5,90,-3,0,7,3,0,0,0,0,0,1,0,0,0.5,13203,0,0,0,0,228,64,0,0,44,Everton,Arsenal,,,,0.1,0.1,8.5
James,Ward-Prowse,MID,SOU,5100000,9,91,3.8,7.45098039215686E-07,1.7843137254902E-05,0,192032,4,38,0,0,0,7,0,17.8,6602,-4,0,91,4,0.6,0,3.2,15,0,3,0,0,3.5,376006,1,0,0,3,1827,9940,0,0,375,West Ham,Huddersfield,,,,3.3,4.8,163.1
Danny,Welbeck,FWD,ARS,6400000,0,19,2.4,3.75E-07,2.96875E-06,0,50953,0,3,0,0,0,1,0,3,89,-1,0,19,1,0,0,0,3,0,0,0,1,0.4,29749,0,0,0,0,146,62,0,0,63,Brighton,Burnley,,,,0,0,19.5
Nahki,Wells,FWD,BUR,4500000,0,0,0,0,0,0,95527,0,0,0,0,0,0,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0.8,13594,0,0,0,0,0,14,0,0,0,Everton,Arsenal,,,,0,0,0
Ashley,Westwood,MID,BUR,4600000,2,108,3.4,7.39130434782609E-07,2.34782608695652E-05,0,325117,4,50,0,0,0,2,0,23.5,7485,1,0,108,-1,1.1,0,5,10,0,7,0,8,3.1,467047,0,0,0,1,2641,8288,0,0,501,Everton,Arsenal,,,,2.3,3.9,145.6
Ben,White,DEF,BHA,4000000,0,0,0,0,0,0,518,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,657,0,0,0,0,0,4,0,0,0,Arsenal,Man City,,,,0,0,0
Alfie,Whiteman,GLK,TOT,4000000,0,0,0,0,0,0,9136,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0.2,13314,0,0,0,0,0,133,0,0,0,Bournemouth,Everton,,,,0,0,0
Connor,Wickham,FWD,CRY,4900000,0,8,0.222222222222222,4.53514739229025E-08,1.63265306122449E-06,0,16535,0,1,0,0,0,0,0,1.6,139,-1,0,8,1,0,0,0,0,0,0,0,1,0.1,12210,0,0,0,0,60,118,0,0,20,Cardiff City,Bournemouth,,,,0.1,0.1,11.8
Georginio,Wijnaldum,MID,LIV,5500000,3,103,3.1,5.63636363636364E-07,1.87272727272727E-05,0,162441,3,14,0,0,0,3,0,18.7,1967,0,0,103,0,0.7,0,4,9,0,17,0,1,1.1,169039,0,0,0,1,2571,2094,0,0,439,Newcastle,Wolverhampton,,,,2.9,3.1,113.5
Ashley,Williams,DEF,EVE,4500000,0,0,0,0,0,0,5298,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,1,0,0,0,Burnley,Tottenham,,,,0,0,0
Danny,Williams,MID,HUD,4500000,0,6,0.166666666666667,3.7037037037037E-08,1.33333333333333E-06,0,1606,1,1,0,0,0,0,0,1.3,15,0,0,6,0,0.1,0,0.3,0,0,1,0,0,0,1295,0,0,0,0,94,21,0,0,12,Man Utd,Southampton,,,,0.1,0.1,2
,Willian,MID,CHE,7100000,1,105,3.4,4.7887323943662E-07,1.47887323943662E-05,0,811059,2,25,0,0,0,3,0,14.8,5410,-4,0,105,4,0.1,0,0.8,6,0,10,0,7,3.8,514891,0,0,0,0,2023,862,0,0,463,Watford,Leicester,,,,3.4,2.8,239.2
Joseph,Willock,MID,ARS,4500000,0,1,0.0277777777777778,6.17283950617284E-09,2.22222222222222E-07,0,401,0,1,0,0,0,0,0,0.2,14,0,0,1,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,2,22,0,0,3,Brighton,Burnley,,,,0,0,0.1
Ben,Wilmot,DEF,WAT,4000000,0,1,0.5,1.25E-07,2.5E-07,0,11382,0,2,0,0,0,0,0,0.3,60,0,0,1,0,0,0,0,0,0,0,0,0,0.1,13416,0,0,0,0,26,2,0,0,8,Chelsea,West Ham,,,,0,0,0.8
Jack,Wilshere,MID,WHU,4800000,0,12,0.333333333333333,6.94444444444444E-08,2.5E-06,0,236717,2,10,0,0,0,0,0,2.5,66,-2,0,12,2,0.1,0,0.3,0,0,1,0,1,0.8,25726,0,0,0,0,343,38,0,0,70,Southampton,Watford,,,,0.2,0.2,12.1
Callum,Wilson,FWD,BOU,6800000,16,164,5.9,8.67647058823529E-07,2.41176470588235E-05,0,3575950,3,42,0,0,0,14,0,24.5,36590,8,-1,164,-8,1.3,1,8.8,22,0,8,0,12,19.1,4321189,0,0,0,7,2348,102070,1,0,520,Tottenham,Crystal Palace,,,,7.5,6.8,217.6
Harry,Winks,MID,TOT,5500000,0,53,2,3.63636363636364E-07,9.63636363636364E-06,0,27270,4,17,0,0,0,1,0,9.6,393,0,0,53,0,0,0,0.2,3,0,6,0,0,0.1,30005,0,0,0,0,1589,24,0,0,275,Bournemouth,Everton,,,,0,0,50.7
Chris,Wood,FWD,BUR,6300000,2,127,3.5,5.55555555555556E-07,2.01587301587302E-05,0,138882,2,45,0,0,0,10,0,20.2,6521,-2,0,127,2,1.2,0,7.8,17,0,7,0,3,1.4,190065,0,0,0,3,2414,11645,0,0,375,Everton,Arsenal,,,,2.7,4.5,160.3
Frederick,Woodman,GLK,NEW,4000000,0,0,0,0,0,0,8614,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0.2,14017,0,0,0,0,0,117,0,0,0,Liverpool,Fulham,,,,0,0,0
Sam,Woods,DEF,CRY,4000000,0,0,0,0,0,0,219,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,626,0,0,0,0,0,143,0,0,0,Cardiff City,Bournemouth,,,,0,0,0
,Xande Silva,FWD,WHU,4500000,0,1,0.0277777777777778,6.17283950617284E-09,2.22222222222222E-07,0,13874,0,0,0,0,0,0,0,0.2,338,0,0,1,0,0,0,0,0,0,0,0,0,0.2,20196,0,0,0,0,17,320,0,0,3,Southampton,Watford,,,,0,0,4.8
Granit,Xhaka,MID,ARS,5200000,2,89,3.2,6.15384615384615E-07,1.71153846153846E-05,0,376239,9,36,0,0,0,4,0,17.1,1270,-3,0,89,3,0.3,0,1.8,8,0,7,0,3,2.2,238619,0,0,0,1,2422,2245,0,0,440,Brighton,Burnley,,,,3.8,2.3,144.6
Andriy,Yarmolenko,MID,WHU,6700000,0,27,3,4.47761194029851E-07,4.02985074626866E-06,0,114953,2,6,0,0,0,2,0,4,50,-3,0,27,3,0,0,0,2,0,1,0,1,0.5,83551,0,0,0,1,456,15,0,0,88,Southampton,Watford,,,,0,0,29.1
DeAndre,Yedlin,DEF,NEW,4500000,0,63,2.2,4.88888888888889E-07,1.4E-05,0,159131,6,41,0,0,0,1,0,14,3165,0,0,63,0,0.1,0,0.5,1,0,5,0,2,0.9,124461,1,0,0,0,2472,142,0,1,325,Liverpool,Fulham,,,,0,0,95.8
Maya,Yoshida,DEF,SOU,4100000,0,44,1.22222222222222,2.9810298102981E-07,1.07317073170732E-05,0,116303,0,29,0,0,0,0,0,10.7,12992,-4,0,44,4,0.4,0,1.8,4,0,3,0,1,1.3,112251,0,0,0,0,1518,611,0,0,278,West Ham,Huddersfield,,,,0,0.9,63.4
Ashley,Young,DEF,MUN,5700000,1,69,2.5,4.3859649122807E-07,1.21052631578947E-05,0,228422,8,41,0,0,0,2,0,12.1,1710,-3,0,69,3,0.1,0,0.5,3,0,4,0,3,1.7,188531,0,0,0,1,2388,2972,0,1,408,Huddersfield,Cardiff City,,,,2.5,3,124.6
Pablo,Zabaleta,DEF,WHU,4300000,0,54,2.2,5.11627906976744E-07,1.25581395348837E-05,0,238671,4,34,0,0,0,0,0,12.6,1169,-2,0,54,2,0.2,0,0.8,4,0,4,0,1,1.7,142042,0,0,0,0,2025,393,0,0,343,Southampton,Watford,,,,2,1.6,69.3
Wilfried,Zaha,FWD,CRY,6900000,2,126,3.9,5.65217391304348E-07,1.82608695652174E-05,0,2445930,7,44,0,0,0,9,0,18.3,14725,-1,-1,126,1,0.5,0,3.4,12,0,11,0,8,14.5,1581547,0,0,0,1,2861,87567,1,1,393,Cardiff City,Bournemouth,,,,4.4,4.7,243.3
Andre-Frank,Zambo Anguissa,MID,FUL,4400000,3,33,0.916666666666667,2.08333333333333E-07,7.5E-06,0,16460,1,28,0,0,0,0,0,7.5,36,-1,0,33,1,0.7,0,3,0,0,3,0,0,0.1,11624,0,0,0,0,1335,63,0,1,208,Wolverhampton,Newcastle,,,,0.5,0.5,53.4
,Zanka,DEF,HUD,4400000,0,67,2.8,6.36363636363636E-07,1.52272727272727E-05,0,424783,6,38,0,0,0,3,0,15.2,2876,-1,0,67,1,0,0,0,4,0,3,0,1,2.4,84840,0,0,0,0,2147,128,0,0,402,Man Utd,Southampton,,,,0,2.4,81.9
Davide,Zappacosta,DEF,CHE,5000000,0,3,0.0833333333333333,1.66666666666667E-08,6E-07,0,15546,0,0,0,0,0,0,0,0.6,51,-5,0,3,5,0,0,0.2,0,0,0,0,0,0.1,4261,0,0,0,0,35,47,0,0,4,Watford,Leicester,,,,0,0,2.5
Marvin,Zeegelaar,DEF,WAT,4200000,0,0,0,0,0,0,4981,0,0,0,0,0,0,0,0,11,-3,0,0,3,0,0,0,0,0,0,0,0,0,972,0,0,0,0,0,0,0,0,0,Chelsea,West Ham,,,,0,0,0
Oleksandr,Zinchenko,MID,MCI,4700000,3,39,1.08333333333333,2.30496453900709E-07,8.29787234042553E-06,0,20838,1,3,0,0,0,0,0,8.3,563,-3,0,39,3,0.4,0,1.8,1,0,8,0,3,0.2,27934,0,0,0,0,971,1439,0,0,202,Leicester,Brighton,,,,0.5,0.5,57
Kenneth,Zohore,FWD,CAR,4600000,0,30,0.833333333333333,1.81159420289855E-07,6.52173913043478E-06,0,80021,1,18,0,0,0,1,0,6.5,2173,-4,0,30,4,0.2,0,0.8,2,0,1,0,1,0.5,69041,0,0,0,0,638,579,0,0,87,Crystal Palace,Man Utd,,,,0.4,0.4,48.5
Kurt,Zouma,DEF,EVE,5000000,7,104,3.5,7E-07,2.08E-05,0,89020,3,37,0,0,0,2,0,20.8,1333,0,0,104,0,1,0,5,11,0,9,0,2,1,129941,0,0,0,2,2433,6391,0,1,502,Burnley,Tottenham,,,,3.6,3.5,86.1
