FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Michel,Vorm,GLK,TOT,4700000,0,5,0.151515151515152,3.22372662798195E-08,1.06382978723404E-06,0,10790,0,4,0,9,0,0,0,1.1,26,-3,0,5,3,0,0,0,1,0,0,0,0,0.1,7445,0,0,0,0,180,14,0,0,36,Man City,Brighton,West Ham,Bournemouth,Everton,0.2,0.1,0.1,0.1,6.6
Matej,Vydra,FWD,BUR,5600000,0,19,0.558823529411765,9.97899159663866E-08,3.39285714285714E-06,0,9888,1,7,0,0,0,1,0,3.4,65,-4,0,19,4,0,0,0,0,0,0,0,1,0,4109,0,0,0,0,274,34,0,0,55,Chelsea,Man City,Everton,Arsenal,,0.3,0.3,0.3,0.3,21.2
Theo,Walcott,MID,EVE,5900000,1,86,2.52941176470588,4.28713858424726E-07,1.45762711864407E-05,0,1159197,1,31,0,0,0,3,0,14.6,1892,-6,0,86,6,0.2,0,1,4,0,6,0,3,2.6,1129610,0,0,0,1,1934,206,0,0,241,Man Utd,Crystal Palace,Burnley,Tottenham,,1.8,2,2.6,1.3,121.9
Kyle,Walker,DEF,MCI,6400000,2,119,4.3,6.71875E-07,1.859375E-05,0,976259,3,16,0,0,0,1,0,18.6,10246,-1,0,119,1,0.7,0,4.7,6,0,14,0,1,11.5,852687,0,0,0,1,2329,16679,0,0,556,Tottenham,Man Utd,Burnley,Leicester,Brighton,9.9,3.7,4.8,4.6,90.4
Kyle,Walker-Peters,DEF,TOT,4200000,7,27,0.818181818181818,1.94805194805195E-07,6.42857142857143E-06,0,111559,1,2,0,0,0,0,0,6.4,1250,-3,0,27,3,0.5,0,2.3,4,0,2,0,3,0.7,116045,0,0,0,1,284,4477,0,0,101,Man City,Brighton,West Ham,Bournemouth,Everton,0.8,0.4,0.4,0.6,21.5
Jonathan,Walters,MID,BUR,4700000,0,0,0,0,0,0,3640,0,0,0,0,0,0,0,0,21,-3,0,0,3,0,0,0,0,0,0,0,0,0,943,0,0,0,0,0,9,0,0,0,Chelsea,Man City,Everton,Arsenal,,0,0,0,0,0
Aaron,Wan-Bissaka,DEF,CRY,4500000,1,105,3.4,7.55555555555556E-07,2.33333333333333E-05,0,1735181,4,40,0,0,0,0,0,23.3,46808,5,0,105,-5,0.8,0,3.8,15,0,11,0,2,24.2,2297401,0,0,0,2,2774,32848,0,1,587,Arsenal,Everton,Cardiff City,Bournemouth,,2.4,4.5,4.3,3.1,113.1
Victor,Wanyama,MID,TOT,4900000,10,19,0.575757575757576,1.17501546072975E-07,3.87755102040816E-06,0,3982,0,1,0,0,0,1,0,3.9,296,-1,0,19,1,0.8,0,3.7,2,0,2,0,0,0.1,5135,0,0,0,0,306,2975,0,0,75,Man City,Brighton,West Ham,Bournemouth,Everton,0.6,0.3,0.3,0.3,14.2
Danny,Ward,MID,CAR,4300000,0,19,0.558823529411765,1.29958960328317E-07,4.41860465116279E-06,0,46316,0,11,0,0,0,1,0,4.4,247,-2,0,19,2,0,0,0,0,0,0,0,0,0.2,37002,0,0,0,0,331,44,0,0,58,Liverpool,Fulham,Crystal Palace,Man Utd,,0.3,0.3,0.3,0.3,18.3
Danny,Ward,GLK,LEI,4300000,0,0,0,0,0,0,6204,0,0,0,0,0,0,0,0,33,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,1187,0,0,0,0,0,7,0,0,0,West Ham,Arsenal,Man City,Chelsea,,0,0,0,0,0
Joel,Ward,DEF,CRY,4300000,0,11,0.323529411764706,7.52393980848153E-08,2.55813953488372E-06,0,19851,0,7,0,0,0,1,0,2.6,158,-2,0,11,2,0,0,0,0,0,0,0,0,0.2,5850,0,0,0,0,281,40,0,0,40,Arsenal,Everton,Cardiff City,Bournemouth,,0.2,0.2,0.2,0.2,15.5
Stephen,Ward,DEF,BUR,4700000,0,7,0.205882352941176,4.38047559449312E-08,1.48936170212766E-06,0,115904,1,6,0,0,0,0,0,1.5,155,-3,0,7,3,0,0,0,0,0,1,0,0,0.5,13069,0,0,0,0,228,85,0,0,44,Chelsea,Man City,Everton,Arsenal,,0.1,0.1,0.1,0.1,8.5
James,Ward-Prowse,MID,SOU,5100000,2,79,3.8,7.45098039215686E-07,1.54901960784314E-05,0,168765,3,31,0,0,0,6,0,15.5,15767,-4,0,79,4,0.4,0,2,13,0,3,0,0,3.6,361273,1,0,0,3,1557,14433,0,0,317,Newcastle,Watford,Bournemouth,West Ham,Huddersfield,7.3,4.4,3.3,4.7,134.3
Danny,Welbeck,FWD,ARS,6400000,0,19,2.4,3.75E-07,2.96875E-06,0,50778,0,3,0,0,0,1,0,3,120,-1,0,19,1,0,0,0,3,0,0,0,1,0.4,29655,0,0,0,0,146,66,0,0,63,Crystal Palace,Wolverhampton,Leicester,Brighton,Burnley,0,0,0,0,19.5
Nahki,Wells,FWD,BUR,4500000,0,0,0,0,0,0,95273,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0.8,13567,0,0,0,0,0,15,0,0,0,Chelsea,Man City,Everton,Arsenal,,0,0,0,0,0
Ashley,Westwood,MID,BUR,4600000,3,104,3.5,7.60869565217391E-07,2.26086956521739E-05,0,307148,4,47,0,0,0,2,0,22.6,27734,1,0,104,-1,1.4,0,6.3,10,0,7,0,8,3.1,450507,0,0,0,1,2461,9022,0,0,473,Chelsea,Man City,Everton,Arsenal,,1.9,2.7,2.4,4,142.3
Ben,White,DEF,BHA,4000000,0,0,0,0,0,0,509,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,652,0,0,0,0,0,12,0,0,0,Wolverhampton,Tottenham,Newcastle,Arsenal,Man City,0,0,0,0,0
Alfie,Whiteman,GLK,TOT,4000000,0,0,0,0,0,0,8895,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0.2,13088,0,0,0,0,0,84,0,0,0,Man City,Brighton,West Ham,Bournemouth,Everton,0,0,0,0,0
Connor,Wickham,FWD,CRY,4900000,0,8,0.235294117647059,4.80192076830732E-08,1.63265306122449E-06,0,16241,0,1,0,0,0,0,0,1.6,215,-1,0,8,1,0,0,0,0,0,0,0,1,0.1,11988,0,0,0,0,60,116,0,0,20,Arsenal,Everton,Cardiff City,Bournemouth,,0.1,0.1,0.1,0.1,11.8
Georginio,Wijnaldum,MID,LIV,5500000,1,89,2.9,5.27272727272727E-07,1.61818181818182E-05,0,159430,3,14,0,0,0,2,0,16.2,3224,0,0,89,0,0.2,0,1.3,6,0,15,0,1,1.1,160670,0,0,0,1,2409,517,0,0,375,Cardiff City,Huddersfield,Newcastle,Wolverhampton,,2.1,3.3,2.6,2.9,101.6
Ashley,Williams,DEF,EVE,4500000,0,0,0,0,0,0,5285,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,3,0,0,0,Man Utd,Crystal Palace,Burnley,Tottenham,,0,0,0,0,0
Danny,Williams,MID,HUD,4500000,1,6,0.176470588235294,3.92156862745098E-08,1.33333333333333E-06,0,1576,1,1,0,0,0,0,0,1.3,26,0,0,6,0,0.2,0,0.7,0,0,1,0,0,0,1265,0,0,0,0,94,28,0,0,12,Watford,Liverpool,Man Utd,Southampton,,0.1,0.1,0.1,0.1,2
,Willian,MID,CHE,7100000,2,104,3.5,4.92957746478873E-07,1.46478873239437E-05,0,799449,1,24,0,0,0,3,0,14.6,9327,-4,0,104,4,0.4,0,2.8,6,0,10,0,7,3.9,512851,0,0,0,0,1940,2122,0,0,459,Burnley,Man Utd,Watford,Leicester,,4.2,2.4,3.6,3,235.1
Joseph,Willock,MID,ARS,4500000,0,1,0.0303030303030303,6.73400673400673E-09,2.22222222222222E-07,0,370,0,1,0,0,0,0,0,0.2,16,0,0,1,0,0,0,0,0,0,0,0,0,0,485,0,0,0,0,2,11,0,0,3,Crystal Palace,Wolverhampton,Leicester,Brighton,Burnley,0,0,0,0,0.1
Ben,Wilmot,DEF,WAT,4000000,0,1,0.5,1.25E-07,2.5E-07,0,11259,0,2,0,0,0,0,0,0.3,93,0,0,1,0,0,0,0,0,0,0,0,0,0.1,13408,0,0,0,0,26,12,0,0,8,Huddersfield,Southampton,Wolverhampton,Chelsea,West Ham,0,0,0,0,0.8
Jack,Wilshere,MID,WHU,4800000,0,11,0.323529411764706,6.74019607843137E-08,2.29166666666667E-06,0,236600,2,9,0,0,0,0,0,2.3,116,-2,0,11,2,0,0,0,0,0,1,0,1,0.8,25643,0,0,0,0,338,9,0,0,67,Leicester,Tottenham,Southampton,Watford,,0,0.2,0.2,0.2,12
Callum,Wilson,FWD,BOU,6700000,15,146,5.6,8.35820895522388E-07,2.17910447761194E-05,0,3497154,3,38,0,0,0,12,0,22.1,38067,7,-1,146,-7,0.9,1,6.3,19,0,8,0,11,17.9,4168787,0,0,0,6,2168,151274,1,0,457,Fulham,Southampton,Tottenham,Crystal Palace,,8.4,6.4,7,6.2,189.9
Harry,Winks,MID,TOT,5500000,0,53,2,3.63636363636364E-07,9.63636363636364E-06,0,26248,4,17,0,0,0,1,0,9.6,792,0,0,53,0,0.1,0,0.3,3,0,6,0,0,0.1,29950,0,0,0,0,1589,210,0,0,275,Man City,Brighton,West Ham,Bournemouth,Everton,0,0,0,0,50.7
Chris,Wood,FWD,BUR,6300000,13,120,3.5,5.55555555555556E-07,1.9047619047619E-05,0,125926,2,42,0,0,0,10,0,19,14019,-2,-1,120,2,1.5,0,9.7,17,0,7,0,2,1.2,167493,0,0,0,3,2253,15891,1,0,357,Chelsea,Man City,Everton,Arsenal,,2.5,3.6,2.8,4.4,155
Frederick,Woodman,GLK,NEW,4000000,0,0,0,0,0,0,8372,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0.2,13812,0,0,0,0,0,71,0,0,0,Southampton,Brighton,Liverpool,Fulham,,0,0,0,0,0
Sam,Woods,DEF,CRY,4000000,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,322,0,0,0,0,0,194,0,0,0,Arsenal,Everton,Cardiff City,Bournemouth,,0,0,0,0,0
,Xande Silva,FWD,WHU,4500000,0,1,0.0294117647058824,6.5359477124183E-09,2.22222222222222E-07,0,13220,0,0,0,0,0,0,0,0.2,468,0,0,1,0,0,0,0,0,0,0,0,0,0.2,19637,0,0,0,0,17,361,0,0,3,Leicester,Tottenham,Southampton,Watford,,0,0,0,0,4.8
Granit,Xhaka,MID,ARS,5200000,3,83,3.2,6.15384615384615E-07,1.59615384615385E-05,0,372829,8,30,0,0,0,4,0,16,2708,-3,0,83,3,0.2,0,1,8,0,7,0,2,2.2,235437,0,0,0,1,2242,2412,0,0,414,Crystal Palace,Wolverhampton,Leicester,Brighton,Burnley,0,2.5,3.8,2.3,133.7
Andriy,Yarmolenko,MID,WHU,6700000,0,27,3,4.47761194029851E-07,4.02985074626866E-06,0,114853,2,6,0,0,0,2,0,4,52,-3,0,27,3,0,0,0,2,0,1,0,1,0.5,83525,0,0,0,1,456,14,0,0,88,Leicester,Tottenham,Southampton,Watford,,0,0,0,0,29.1
DeAndre,Yedlin,DEF,NEW,4500000,0,63,2.2,4.88888888888889E-07,1.4E-05,0,153664,6,41,0,0,0,1,0,14,3513,0,0,63,0,0.2,0,1,1,0,5,0,2,1,123494,1,0,0,0,2472,651,0,1,325,Southampton,Brighton,Liverpool,Fulham,,1.9,1.7,2,1.7,95.8
Maya,Yoshida,DEF,SOU,4100000,5,41,1.24242424242424,3.03030303030303E-07,1E-05,0,100362,0,25,0,0,0,0,0,10,2376,-4,0,41,4,1.1,0,4.7,4,0,3,0,1,1.5,100931,0,0,0,0,1338,45596,0,0,248,Newcastle,Watford,Bournemouth,West Ham,Huddersfield,1.2,0.7,0.6,0.9,53.8
Ashley,Young,DEF,MUN,5700000,0,67,2.7,4.73684210526316E-07,1.17543859649123E-05,0,223407,7,36,0,0,0,2,0,11.8,3804,-3,0,67,3,-0.1,0,-0.3,3,0,4,0,3,1.7,185056,0,0,0,1,2163,2266,0,1,379,Everton,Man City,Chelsea,Huddersfield,Cardiff City,5.3,3.4,2.9,3.3,114.8
Pablo,Zabaleta,DEF,WHU,4300000,2,53,2.2,5.11627906976744E-07,1.23255813953488E-05,0,236315,4,32,0,0,0,0,0,12.3,2077,-2,0,53,2,0.2,0,1,4,0,4,0,1,1.8,141303,0,0,0,0,1935,651,0,0,330,Leicester,Tottenham,Southampton,Watford,,1.8,1.7,2,1.5,66.5
Wilfried,Zaha,FWD,CRY,6800000,2,118,3.9,5.73529411764706E-07,1.73529411764706E-05,0,2423466,7,42,0,0,0,8,0,17.1,39505,-2,1,118,2,0.6,0,4.3,12,0,10,0,8,12.1,1411468,0,0,0,1,2681,8686,-1,1,365,Arsenal,Everton,Cardiff City,Bournemouth,,3.9,4.1,4.3,4.7,229.2
Andre-Frank,Zambo Anguissa,MID,FUL,4400000,3,27,0.794117647058823,1.8048128342246E-07,6.13636363636364E-06,0,16385,1,28,0,0,0,0,0,6.1,64,-1,0,27,1,0.5,0,2.3,0,0,1,0,0,0.1,11495,0,0,0,0,1157,25,0,1,185,Bournemouth,Cardiff City,Wolverhampton,Newcastle,,0.4,0.4,0.4,0.4,44.4
,Zanka,DEF,HUD,4400000,0,67,2.8,6.36363636363636E-07,1.52272727272727E-05,0,419455,6,38,0,0,0,3,0,15.2,4505,-1,0,67,1,0,0,0,4,0,3,0,1,2.5,84629,0,0,0,0,2147,100,0,0,402,Watford,Liverpool,Man Utd,Southampton,,2.7,2.4,2.5,2.4,81.9
Davide,Zappacosta,DEF,CHE,5000000,0,3,0.0882352941176471,1.76470588235294E-08,6E-07,0,15451,0,0,0,0,0,0,0,0.6,54,-5,0,3,5,0.1,0,0.3,0,0,0,0,0,0.1,4169,0,0,0,0,35,64,0,0,4,Burnley,Man Utd,Watford,Leicester,,0,0,0,0,2.5
Marvin,Zeegelaar,DEF,WAT,4200000,0,0,0,0,0,0,4957,0,0,0,0,0,0,0,0,17,-3,0,0,3,0,0,0,0,0,0,0,0,0,971,0,0,0,0,0,2,0,0,0,Huddersfield,Southampton,Wolverhampton,Chelsea,West Ham,0,0,0,0,0
Oleksandr,Zinchenko,MID,MCI,4700000,0,31,0.939393939393939,1.99871050934881E-07,6.59574468085106E-06,0,19743,0,3,0,0,0,0,0,6.6,2428,-3,0,31,3,0.3,0,1.3,1,0,5,0,3,0.2,25014,0,0,0,0,701,54,0,0,156,Tottenham,Man Utd,Burnley,Leicester,Brighton,0,0.5,0.5,0.5,40.4
Kenneth,Zohore,FWD,CAR,4600000,3,29,0.852941176470588,1.8542199488491E-07,6.30434782608696E-06,0,76612,1,17,0,0,0,1,0,6.3,2308,-4,0,29,4,0.2,0,1,2,0,1,0,1,0.6,67195,0,0,0,0,615,700,0,0,84,Liverpool,Fulham,Crystal Palace,Man Utd,,0.4,0.4,0.4,0.4,48.4
Kurt,Zouma,DEF,EVE,5000000,1,91,3.3,6.6E-07,1.82E-05,0,86121,3,37,0,0,0,2,0,18.2,3642,0,0,91,0,1.5,0,7.3,10,0,7,0,2,0.7,110730,0,0,0,2,2253,6429,0,1,451,Man Utd,Crystal Palace,Burnley,Tottenham,,3.4,3.2,3.4,3.1,78.3
