FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Will,Hughes,MID,WAT,5000000,2,35,2.7,5.4E-07,7E-06,0,143875,3,14,0,0,0,1,0,7,4271,0,0,35,0,0.3,0,1.3,2,0,4,0,1,1.3,178037,0,0,0,0,1009,531,0,0,115,Leicester,Man City,Everton,Cardiff City,West Ham,2.1,1.4,1.4,2.6,2.2,1.6,2.6,2,3.1,2.5,2,1.8,2.4,1.9,1.4,2.2,1.4,2.8,1.9,2.7,2.2,2.6,2.4,1.6,2.3,55
Jordan,Hugill,FWD,WHU,5000000,0,0,0,0,0,0,1118,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,338,0,0,0,0,0,3,0,0,0,Newcastle,Cardiff City,Crystal Palace,Fulham,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emerson,Hyndman,MID,BOU,4500000,0,0,0,0,0,0,2391,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,Man City,Huddersfield,Liverpool,Wolverhampton,Brighton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordon,Ibe,MID,BOU,5000000,0,6,0.461538461538462,9.23076923076923E-08,1.2E-06,0,22590,0,5,0,0,0,0,0,1.2,215,-5,1,6,5,0.2,0,1,0,0,0,0,0,0.2,2402,0,0,0,0,146,77,-1,0,13,Man City,Huddersfield,Liverpool,Wolverhampton,Brighton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,14.7
Vicente,Iborra,MID,LEI,4700000,1,6,0.461538461538462,9.81996726677578E-08,1.27659574468085E-06,0,3154,0,3,0,0,0,0,0,1.3,99,-3,0,6,3,0.1,0,0.7,0,0,0,0,0,0,897,0,0,0,0,144,13,0,0,23,Watford,Fulham,Tottenham,Crystal Palace,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,5.7
Kelechi,Iheanacho,FWD,LEI,5900000,4,40,3.3,5.59322033898305E-07,6.77966101694915E-06,0,140398,1,8,0,0,0,1,0,6.8,5850,-1,0,40,1,0.2,0,1.3,3,0,1,0,5,1.4,146038,0,0,0,1,624,3334,0,0,118,Watford,Fulham,Tottenham,Crystal Palace,Chelsea,3.3,4.2,2.4,3.8,2.8,2.6,4,2.6,3.6,2.9,2.3,3.6,3.2,2.6,4,3.2,4.6,3.7,3.4,3.4,3.1,3.9,3.5,2.5,2.6,42.9
Tom,Ince,MID,HUD,5000000,0,0,0,0,0,0,660,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,Brighton,Bournemouth,Arsenal,Newcastle,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny,Ings,FWD,SOU,5400000,0,44,4,7.40740740740741E-07,8.14814814814815E-06,0,530504,1,14,0,0,0,4,0,8.1,33923,-1,1,44,1,0.7,0,4,6,0,3,0,1,3.9,615514,0,0,0,0,820,2925,-1,0,154,Man Utd,Tottenham,Cardiff City,Arsenal,Huddersfield,0,4.1,4.3,4.7,4.4,5.2,3.6,3.7,4.2,4.9,3.7,4.7,5.3,4.4,5.7,4.8,3.4,4.1,3.7,3.7,3.9,4.4,4.6,5,4.2,90.4
Alex,Iwobi,MID,ARS,5500000,2,29,2.23076923076923,4.05594405594406E-07,5.27272727272727E-06,0,121818,0,9,0,0,0,1,0,5.3,3623,0,0,29,0,0.4,0,2.3,0,0,0,0,3,1.2,125991,0,0,0,0,561,2251,0,0,116,Tottenham,Man Utd,Huddersfield,Southampton,Burnley,1.2,1.4,1.8,1.9,1.8,1.4,1.1,1.9,1.6,1.1,1.9,1.1,2,2.1,1.7,1.5,1.4,1.7,1.9,1.1,1.5,1.7,1.6,2.2,1.7,43.6
,Izquierdo,MID,BHA,5900000,1,16,1.23076923076923,2.08604954367666E-07,2.71186440677966E-06,0,9752,1,5,0,0,0,0,0,2.7,365,-1,0,16,1,0.3,0,1.7,0,0,2,0,1,0.1,3994,0,0,0,0,427,189,0,0,53,Huddersfield,Crystal Palace,Burnley,Chelsea,Bournemouth,0.6,0.8,0.6,0.6,0.6,0.7,0.8,0.6,0.6,0.6,0.6,0.8,0.8,0.6,0.6,0.8,0.7,0.9,0.9,0.6,0.8,0.6,0.9,0.6,0.6,19.7
Jaroslaw,Jach,DEF,CRY,4000000,0,0,0,0,0,0,2246,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,444,0,0,0,0,0,16,0,0,0,Burnley,Brighton,West Ham,Leicester,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Jagielka,DEF,EVE,4300000,0,-2,-0.153846153846154,-3.5778175313059E-08,-4.65116279069767E-07,0,79882,0,2,0,0,0,0,0,-0.5,348,-2,0,-2,2,0.1,0,0.3,0,0,0,0,0,0.5,3454,0,0,0,0,53,134,0,1,-2,Liverpool,Newcastle,Watford,Man City,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
Alireza,Jahanbakhsh,MID,BHA,6700000,0,15,1.15384615384615,1.72215843857635E-07,2.23880597014925E-06,0,44627,2,4,0,0,0,0,0,2.2,543,-3,0,15,3,0.1,0,0.7,0,0,3,0,0,0.7,1764,0,0,0,0,437,6,0,0,31,Huddersfield,Crystal Palace,Burnley,Chelsea,Bournemouth,0,0,0,0,0,0.6,0.7,0.6,0.6,0.6,0.6,0.7,0.7,0.6,0.6,0.7,0.7,0.8,0.8,0.6,0.7,0.6,0.8,0.6,0.6,17.5
Eldin,Jakupovic,GLK,LEI,4400000,0,0,0,0,0,0,2835,0,0,0,0,0,0,0,0,43,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,488,0,0,0,0,0,15,0,0,0,Watford,Fulham,Tottenham,Crystal Palace,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matty,James,MID,LEI,4400000,0,0,0,0,0,0,1400,0,0,0,0,0,0,0,0,24,-1,0,0,1,0,0,0,0,0,0,0,0,0,783,0,0,0,0,0,17,0,0,0,Watford,Fulham,Tottenham,Crystal Palace,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daryl,Janmaat,DEF,WAT,4900000,0,20,1.53846153846154,3.13971742543171E-07,4.08163265306122E-06,0,36449,2,6,0,0,0,0,0,4.1,313,-1,0,20,1,0,0,0,4,0,1,0,1,0.3,16280,0,0,0,0,521,18,0,0,105,Leicester,Man City,Everton,Cardiff City,West Ham,0,0.9,1,1.8,1,1.1,0.9,0.8,1.3,0.9,1.3,0.9,1.6,1.3,1,1,0.8,1,1.1,1,0.8,1.5,1.2,1.1,1.1,25.1
,Jazz Richards,DEF,CAR,3900000,0,1,0.0769230769230769,1.9723865877712E-08,2.56410256410256E-07,0,34003,0,4,0,0,0,0,0,0.3,861,-1,0,1,1,0,0,0,0,0,0,0,0,0.7,20613,0,0,0,0,97,137,0,0,11,Wolverhampton,West Ham,Southampton,Watford,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
,Jesus,FWD,MCI,10100000,4,19,1.9,1.88118811881188E-07,1.88118811881188E-06,0,132950,0,2,0,0,0,1,0,1.9,1551,-4,0,19,4,0.1,0,1.3,1,0,0,0,1,1.3,48108,0,0,0,0,304,480,0,0,58,Bournemouth,Watford,Chelsea,Everton,Crystal Palace,0,1.3,1.1,1.6,1.1,1.3,1.4,1.1,1.2,1.4,1.4,1.5,1.1,1,1.8,1.3,1.5,1.6,2.1,1.9,1.6,1,1.5,1.4,1.1,56.3
Raul,Jimenez,FWD,WOL,5900000,2,58,4.5,7.6271186440678E-07,9.83050847457627E-06,0,389684,0,14,0,0,0,3,0,9.8,32035,4,0,58,-4,1.1,0,6.7,6,0,5,0,5,15.5,1059528,0,0,0,1,1069,83168,0,0,174,Cardiff City,Chelsea,Newcastle,Bournemouth,Liverpool,5.3,4.2,5.4,5.3,4.3,5.7,5,4.3,4.1,5,5.9,4.2,4.9,5.1,5.4,6.1,4.6,5.4,5.7,5.6,5.4,6.1,5,6.3,3.8,104.7
Stefan,Johansen,MID,FUL,5100000,0,10,0.769230769230769,1.50829562594268E-07,1.96078431372549E-06,0,6356,3,11,0,0,0,0,0,2,76,-4,0,10,4,0.1,0,0.7,0,0,0,0,0,0.1,673,0,0,0,0,335,33,0,0,47,Chelsea,Leicester,Man Utd,West Ham,Newcastle,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,8
Phil,Jones,DEF,MUN,5100000,0,0,0,0,0,0,148853,0,2,0,0,0,0,0,0,330,-4,0,0,4,0,0,0,0,0,0,0,0,0.5,2562,0,0,0,0,57,256,0,0,6,Southampton,Arsenal,Fulham,Liverpool,Cardiff City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
,Jonny,DEF,WOL,4400000,0,46,3.53846153846154,8.04195804195804E-07,1.04545454545455E-05,0,153694,2,13,0,0,0,1,0,10.2,24864,-1,1,46,1,0.5,0,2,4,0,4,0,1,2,221184,0,0,0,1,1008,336,-1,0,204,Cardiff City,Chelsea,Newcastle,Bournemouth,Liverpool,0,0,0,0,0,3.1,4.5,3.4,3.3,3.5,3.8,3.9,3.2,2.8,4.9,5.1,4.1,2.7,3.4,4,3.5,4.7,3.6,3.7,3.8,55.5
,Jorginho,MID,CHE,4900000,1,36,2.8,5.71428571428571E-07,7.3469387755102E-06,0,712541,2,11,0,0,0,1,0,7.3,19398,-1,1,36,1,0.3,0,1.7,1,0,6,0,0,8.6,619129,0,0,0,0,1119,4741,-1,0,202,Fulham,Wolverhampton,Man City,Brighton,Leicester,2.6,2.6,1.4,2.1,2.2,2.3,3.5,2.7,2.6,2.2,2.3,2.5,1.5,3,1.6,2.3,2.4,1.7,2.2,2.3,1.7,2.4,2.2,2.3,2.4,54.9
,Joselu,FWD,NEW,4900000,1,23,1.76923076923077,3.61067503924647E-07,4.69387755102041E-06,0,372914,1,9,0,0,0,2,0,4.7,7860,-1,0,23,1,0.1,0,0.3,3,0,1,0,0,3.3,393990,0,0,0,0,455,4886,0,0,73,West Ham,Everton,Wolverhampton,Huddersfield,Fulham,1.4,1,1,1.4,2.2,0.9,1.2,1.3,1.1,1.5,0.9,1.2,1.1,1,1.3,1.6,1.3,1.3,1.4,0.9,1.3,1.3,1.1,0.9,2.1,41.1
Diogo,Jota,MID,WOL,5900000,1,24,2,3.38983050847458E-07,4.06779661016949E-06,0,299076,3,9,0,0,0,0,0,4.1,1227,-6,0,24,6,0.1,0,0.7,0,0,4,0,1,0.9,24690,0,0,0,0,784,243,0,0,59,Cardiff City,Chelsea,Newcastle,Bournemouth,Liverpool,1.2,1,1.8,1.4,1,1.3,1.3,1.4,1,1.3,1.4,1,1.6,1.3,1.7,1.6,1,1.3,1.5,1.1,1.6,1.8,1.3,1.6,1,42.5
Christian,Kabasele,DEF,WAT,4400000,0,13,1.4,3.18181818181818E-07,2.95454545454545E-06,0,39950,0,12,0,0,0,0,0,3,686,-1,0,13,1,0,0,0,0,0,1,0,0,0.4,18360,0,0,0,0,666,73,0,1,73,Leicester,Man City,Everton,Cardiff City,West Ham,0.8,0.8,0.9,1.5,0.9,0.9,0.7,0.7,1.1,0.8,1.1,0.7,1.4,1.1,0.8,0.8,0.7,0.9,1,0.9,0.7,1.3,1,0.9,0.9,32.4
Younes,Kaboul,DEF,WAT,4200000,0,0,0,0,0,0,7431,0,0,0,0,0,0,0,0,115,-3,0,0,3,0,0,0,0,0,0,0,0,0.1,1404,0,0,0,0,0,45,0,0,0,Leicester,Man City,Everton,Cardiff City,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elias,Kachunga,FWD,HUD,4800000,0,4,0.307692307692308,6.41025641025641E-08,8.33333333333333E-07,0,5588,0,2,0,0,0,0,0,0.8,124,-2,0,4,2,0,0,0,0,0,0,0,0,0.1,3130,0,0,0,0,153,129,0,0,1,Brighton,Bournemouth,Arsenal,Newcastle,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,3.3
Sullay,Kaikai,MID,CRY,4300000,0,0,0,0,0,0,10836,0,0,0,0,0,0,0,0,417,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,8381,0,0,0,0,0,531,0,0,0,Burnley,Brighton,West Ham,Leicester,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aboubakar,Kamara,FWD,FUL,4300000,1,6,0.461538461538462,1.07334525939177E-07,1.3953488372093E-06,0,573760,1,10,0,0,0,0,0,1.4,11777,-2,0,6,2,0.1,0,0.3,0,0,0,0,0,7.9,415648,0,0,0,0,258,20786,0,0,15,Chelsea,Leicester,Man Utd,West Ham,Newcastle,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,12.8
Harry,Kane,FWD,TOT,12300000,6,67,5.2,4.22764227642276E-07,5.44715447154472E-06,0,1361064,3,11,0,0,0,7,0,5.4,22503,-2,0,67,2,0.5,0,6,10,0,5,0,2,22.2,882114,0,0,0,2,1161,31032,0,0,232,Arsenal,Southampton,Leicester,Burnley,Everton,7,6.2,6.7,6.3,5.7,5.9,5.1,6.9,6.2,7,5.8,5.4,5.6,7.3,6.1,6.1,7,4.7,5.3,6.9,5.3,5.6,6.3,6.7,6.3,116.6
N'Golo,Kante,MID,CHE,4900000,2,37,2.8,5.71428571428571E-07,7.55102040816327E-06,0,768253,3,11,0,0,0,1,0,7.6,17465,-1,0,37,1,0.4,0,2,0,0,6,0,1,16,477205,0,0,0,0,1170,12242,0,0,196,Fulham,Wolverhampton,Man City,Brighton,Leicester,2.6,2.6,1.4,2.1,2.2,2.3,3.5,2.7,2.6,2.2,2.3,2.5,1.5,3,1.6,2.3,2.4,1.7,2.2,2.3,1.7,2.4,2.2,2.3,2.4,66.9
Loris,Karius,GLK,LIV,4900000,0,0,0,0,0,0,7883,0,0,0,0,0,0,0,0,42,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,516,0,0,0,0,0,4,0,0,0,Everton,Burnley,Bournemouth,Man Utd,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beram,Kayal,MID,BHA,4400000,2,24,1.84615384615385,4.1958041958042E-07,5.45454545454545E-06,0,28288,4,11,0,0,0,1,0,5.5,3282,-1,0,24,1,0.5,0,2,0,0,3,0,1,1.1,83485,0,0,0,0,687,5350,0,0,101,Huddersfield,Crystal Palace,Burnley,Chelsea,Bournemouth,1.1,1.5,0.9,1,0.9,1.4,1.5,0.9,1.1,0.9,0.9,1.5,1.6,0.9,0.9,1.6,1.4,1.7,1.8,0.9,1.5,1,1.7,0.9,0.9,28.1
Michael,Keane,DEF,EVE,5000000,8,57,5.2,1.04E-06,1.14E-05,0,147785,0,11,0,0,0,1,0,11.4,11971,0,0,57,0,1.1,0,5.7,11,0,4,0,2,4,226512,0,0,0,2,990,32101,0,0,239,Liverpool,Newcastle,Watford,Man City,Tottenham,5.6,6.4,7.2,4.8,7.1,5,5,6.8,6.1,5.1,6.3,7.5,5.2,6.7,5.5,7.7,5.3,7.2,5.7,5.7,4.6,7.5,6.7,6.7,6.5,54.4
Neeskens,Kebano,MID,FUL,4400000,0,0,0,0,0,0,5166,0,0,0,0,0,0,0,0,50,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,1790,0,0,0,0,0,33,0,0,0,Chelsea,Leicester,Man Utd,West Ham,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Naby,Keita,MID,LIV,7200000,0,19,1.46153846153846,2.02991452991453E-07,2.63888888888889E-06,0,265085,0,0,0,0,0,0,0,2.6,1255,-3,0,19,3,0,0,0.3,0,0,5,0,0,1.8,70989,0,0,0,0,437,162,0,0,60,Everton,Burnley,Bournemouth,Man Utd,Wolverhampton,0.9,0.8,0.7,0.7,0.8,1,0.8,0.7,0.7,0.9,0.8,0.7,0.9,0.7,0.9,0.7,1,0.7,0.7,0.9,0.7,0.7,1,1,0.9,21.7
Martin,Kelly,DEF,CRY,3900000,0,3,0.230769230769231,5.91715976331361E-08,7.69230769230769E-07,0,249733,0,5,0,0,0,0,0,0.8,6215,-1,0,3,1,0.1,0,0.3,0,0,0,0,0,5.9,147016,0,0,0,0,210,4151,0,0,24,Burnley,Brighton,West Ham,Leicester,Man City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,6.6
,Kenedy,MID,NEW,4900000,2,34,2.8,5.71428571428571E-07,6.93877551020408E-06,0,122478,0,9,0,0,0,1,0,6.9,3606,-1,0,34,1,0.8,1,3.7,1,0,5,0,1,1.7,94858,0,0,0,0,937,10126,0,0,108,West Ham,Everton,Wolverhampton,Huddersfield,Fulham,2.2,1.7,2.3,3,2.6,1.7,2.4,1.9,1.9,2.5,1.4,2.4,2.7,2.4,2.4,2.5,2.3,2.3,2.3,2.3,2.5,2.7,2.2,1.7,2.4,52.1
Jonjoe,Kenny,DEF,EVE,4300000,0,13,1,2.32558139534884E-07,3.02325581395349E-06,0,16044,0,6,0,0,0,0,0,3,354,-2,0,13,2,0,0,0,0,0,1,0,1,0.2,10430,0,0,0,0,360,13,0,0,62,Liverpool,Newcastle,Watford,Man City,Tottenham,0.5,0.5,0.6,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.6,0.7,0.5,0.5,0.5,0.7,0.5,0.6,0.5,0.5,0.5,0.7,0.5,0.5,0.5,11.1
,Kepa,GLK,CHE,5500000,3,54,4.2,7.63636363636364E-07,9.81818181818182E-06,0,175926,0,11,0,29,0,0,0,9.8,5640,0,0,54,0,0.7,0,3.7,1,0,6,0,0,5.5,265897,0,0,0,0,1170,10039,0,0,246,Fulham,Wolverhampton,Man City,Brighton,Leicester,4.6,5.3,4.3,4.6,4.4,4.7,5.8,4.5,4,3.5,3.8,5.3,4.4,5.8,4.6,4.2,5,5.1,5.4,4.7,5,4.3,5.4,4.7,4.7,24.1
,Ki Sung-yueng,MID,NEW,4700000,2,13,1,2.12765957446809E-07,2.76595744680851E-06,0,9596,0,6,0,0,0,0,0,2.8,160,-3,0,13,3,0.6,0,2.7,0,0,0,0,1,0.1,2181,0,0,0,0,413,327,0,0,66,West Ham,Everton,Wolverhampton,Huddersfield,Fulham,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,19.1
,Kiko Femenia,DEF,WAT,4300000,1,28,2.5,5.81395348837209E-07,6.51162790697674E-06,0,52185,0,10,0,0,0,0,0,6.5,5689,-2,0,28,2,0.4,0,1.7,3,0,2,0,1,1.8,122138,0,0,0,1,594,2333,0,0,142,Leicester,Man City,Everton,Cardiff City,West Ham,2,2.1,2.3,3.4,2.2,2.3,1.9,1.5,2.7,2.1,2.6,1.9,3.2,2.7,2.2,2.1,1.8,2.2,2.4,2.3,1.6,3,2.5,2.4,2.3,20.7
Joshua,King,FWD,BOU,6300000,7,51,5.1,8.09523809523809E-07,8.09523809523809E-06,0,555987,1,11,0,0,0,5,0,8.1,3798,-2,0,51,2,0.4,0,2.3,9,0,4,0,1,2.4,271574,0,0,0,2,860,11498,0,0,168,Man City,Huddersfield,Liverpool,Wolverhampton,Brighton,4.7,6,5.4,5.4,7.4,5.8,6.7,6.4,4.9,6.9,5.3,6.1,4.4,5.7,6.2,5.3,6.2,6,5.9,6.9,5.3,7.3,6.2,5,6.7,71.1
Davy,Klaassen,MID,EVE,6000000,0,0,0,0,0,0,461,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,Liverpool,Newcastle,Watford,Man City,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ragnar,Klavan,DEF,LIV,4400000,0,0,0,0,0,0,5374,0,0,0,0,0,0,0,0,28,-1,0,0,1,0,0,0,0,0,0,0,0,0,179,0,0,0,0,0,2,0,0,0,Everton,Burnley,Bournemouth,Man Utd,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anthony,Knockaert,MID,BHA,5500000,6,39,3.3,6E-07,7.09090909090909E-06,0,116616,3,16,0,0,0,1,0,7.1,2188,0,0,39,0,0.5,0,3,1,0,2,0,4,1,142764,0,0,0,0,875,5016,0,0,147,Huddersfield,Crystal Palace,Burnley,Chelsea,Bournemouth,2.9,3.6,2.5,2.6,2.1,3.4,3.6,2.4,2.9,2.1,2.2,3.6,3.8,1.7,2.3,3.8,3.5,3.9,4.1,2.2,3.6,2.5,3.9,2.1,2.4,66.1
Sead,Kolasinac,DEF,ARS,4900000,11,15,1.15384615384615,2.35478806907378E-07,3.06122448979592E-06,0,22980,0,3,0,0,0,0,0,3.1,733,-1,0,15,1,1,0,5,3,0,0,0,2,0.5,13819,0,0,0,0,245,8277,0,0,57,Tottenham,Man Utd,Huddersfield,Southampton,Burnley,0.6,0.7,0.9,0.6,0.6,0.6,0.6,0.6,0.6,0.7,1.1,0.6,0.9,0.6,0.6,0.8,0.7,0.7,0.6,0.7,0.6,0.6,0.6,0.9,0.6,12.4
Vincent,Kompany,DEF,MCI,5200000,0,11,0.846153846153846,1.62721893491124E-07,2.11538461538462E-06,0,88324,2,2,0,0,0,0,0,2.1,1526,-3,0,11,3,0.1,0,0.3,0,0,1,0,0,1.3,20555,0,0,0,0,294,283,0,0,64,Bournemouth,Watford,Chelsea,Everton,Crystal Palace,0.4,0.4,0.4,0.6,0.4,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.7,0.5,0.4,0.4,0.4,0.4,11.1
Terence,Kongolo,DEF,HUD,4300000,6,22,1.69230769230769,3.93559928443649E-07,5.11627906976744E-06,0,10047,2,15,0,0,0,0,0,5.1,212,-2,0,22,2,1.1,0,4.7,0,0,3,0,0,0.1,3171,1,0,0,0,818,442,0,0,139,Brighton,Bournemouth,Arsenal,Newcastle,Southampton,0,0.9,0.8,0.9,1,1.5,1,1,1.7,1,1.7,1.4,0.8,1.2,1.2,1.1,0.8,1.3,1.6,1,1.6,1.1,1.3,1.2,1.1,24.4
Laurent,Koscielny,DEF,ARS,5400000,0,0,0,0,0,0,4271,0,0,0,0,0,0,0,0,59,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,660,0,0,0,0,0,37,0,0,0,Tottenham,Man Utd,Huddersfield,Southampton,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cheikhou,Kouyate,MID,CRY,4700000,3,22,2,4.25531914893617E-07,4.68085106382979E-06,0,19827,2,10,0,0,0,0,0,4.7,417,-3,0,22,3,0.5,0,2.3,0,0,3,0,1,0.3,6543,0,0,0,0,643,922,0,0,61,Burnley,Brighton,West Ham,Leicester,Man City,1.2,1.4,1.7,1,1,1.2,1,1.8,1.1,1.1,1.9,1.3,1,1.6,1,1.7,1.5,1.5,1.2,2.1,1,1.5,1.1,1.4,1.1,22.5
Mateo,Kovacic,MID,CHE,5800000,1,25,1.92307692307692,3.31564986737401E-07,4.31034482758621E-06,0,92328,1,5,0,0,0,0,0,4.3,1199,-2,1,25,2,0.3,0,1.7,1,0,5,0,1,0.8,52115,0,0,0,0,634,842,-1,0,127,Fulham,Wolverhampton,Man City,Brighton,Leicester,1.4,1.5,1,1.1,1.2,1.3,2,1.5,1.4,1.2,1.2,1.3,1,1.7,1,1.3,1.3,1,1.2,1.2,1,1.3,1.2,1.2,1.3,50.1
Alexandre,Lacazette,FWD,ARS,9600000,0,60,5,5.20833333333333E-07,6.25E-06,0,796498,1,11,0,0,0,5,0,6.2,176504,1,1,60,-1,0.3,0,2.7,8,0,2,0,4,9.4,1060677,0,0,0,1,895,3894,-1,0,198,Tottenham,Man Utd,Huddersfield,Southampton,Burnley,0,6.6,5.7,6.1,6.6,5.3,4.4,7.1,6.6,5,7.1,4.7,6.1,6.5,6.3,5.7,6.5,5.4,5.8,4.8,5.7,5.1,5.9,7.1,6.4,92.3
Adam,Lallana,MID,LIV,6900000,0,6,0.461538461538462,6.68896321070234E-08,8.69565217391304E-07,0,41393,1,0,0,0,0,0,0,0.9,505,-1,0,6,1,0,0,0,0,0,2,0,0,0.7,2092,0,0,0,0,131,13,0,0,23,Everton,Burnley,Bournemouth,Man Utd,Wolverhampton,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,9.2
Erik,Lamela,MID,TOT,6400000,1,42,3.23076923076923,5.04807692307692E-07,6.5625E-06,0,90409,0,5,0,0,0,4,0,6.6,17642,-1,0,42,1,0.6,0,3.7,4,0,2,0,1,1.2,145625,0,0,0,0,436,3056,0,0,124,Arsenal,Southampton,Leicester,Burnley,Everton,0,3.1,3.2,2.8,2.3,2.6,2.7,2.9,2.2,3.1,2.6,2.9,2.5,3.4,2.5,2.4,3.7,2.7,2.3,3.4,2.8,2,2.6,3.1,2.6,53.8
