FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW2Forecast,GW3Forecast,GW4Forecast,GW5Forecast,GW6Forecast,GW7Forecast,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast,ICTIndex
Jonathan,Hogg,MID,HUD,4500000,2,2,2,4.44444444444444E-07,4.44444444444444E-07,0,1970,0,3,0,0,0,0,0,0.4,1970,0,0,2,0,0.4,0,2,0,0,0,0,0,0.3,1522,0,0,0,0,90,1522,0,0,18,Man City,Cardiff City,Everton,Crystal Palace,Leicester,0,2,1,2,1.5,1.4,1.3,1,1,2,1.9,1,2,1,1.6,1.9,1.9,1,1.6,1.6,1.6,1.2,1.3,1,2,1.5,1.2,1.6,1.3,1.5,1.6,1.9,1,1.1,1,1.1,1.5,1.2
David Junior,Hoilett,MID,CAR,5500000,2,2,2,3.63636363636364E-07,3.63636363636364E-07,0,2834,0,2,0,0,0,0,0,0.4,2834,0,0,2,0,0.4,0,2,0,0,0,0,0,0.4,638,0,0,0,0,90,638,0,0,6,Newcastle,Huddersfield,Arsenal,Chelsea,Man City,1.9,1.8,2,1,1.2,1.6,1,2,1,1.9,2,1,1.2,1.5,1.9,1,1.1,1.6,1.5,1.4,2.2,1.5,1.6,1.3,1.5,1.1,1.3,1,1.9,1.6,1,1,1.3,1,1.6,2,1,4.5
Pierre-Emile,H?jbjerg,MID,SOU,4500000,0,0,0,0,0,0,2588,0,0,0,0,0,0,0,0,2588,0,0,0,0,0,0,0,0,0,0,0,0,0.4,434,0,0,0,0,0,434,0,0,0,Everton,Leicester,Crystal Palace,Brighton,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rob,Holding,DEF,ARS,4500000,0,0,0,0,0,0,4398,0,0,0,0,0,0,0,0,4398,0,0,0,0,0,0,0,0,0,0,0,0,0.7,1176,0,0,0,0,0,1176,0,0,0,Chelsea,West Ham,Cardiff City,Newcastle,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jose,Holebas,DEF,WAT,4600000,13,13,13,2.82608695652174E-06,2.82608695652174E-06,0,17690,1,0,0,0,0,0,0,2.9,17690,1,-1,13,-1,2.8,0,13,2,0,1,0,2,5.9,181222,0,0,0,1,90,181222,1,0,47,Burnley,Crystal Palace,Tottenham,Man Utd,Fulham,12.88,14.8,14.8,14.8,12.88,12.88,14.8,12.88,14.8,12.88,12.88,14.8,12.88,14.8,12.88,14.8,12.88,14.8,14.8,12.88,12.88,14.8,12.88,12.88,14.8,12.88,12.88,14.8,12.88,14.8,12.88,14.8,14.8,12.88,14.8,12.88,14.8,12.5
Mason,Holgate,DEF,EVE,4500000,0,0,0,0,0,0,540,0,2,0,0,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0.1,936,0,0,0,0,47,936,0,0,8,Southampton,Bournemouth,Huddersfield,West Ham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4
Callum,Hudson-Odoi,MID,CHE,4500000,0,0,0,0,0,0,19815,0,0,0,0,0,0,0,0,19815,0,0,0,0,0,0,0,0,0,0,0,0,2,1369,0,0,0,0,0,1369,0,0,0,Arsenal,Newcastle,Bournemouth,Cardiff City,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Will,Hughes,MID,WAT,5000000,3,3,3,6E-07,6E-07,0,2852,0,0,0,0,0,0,0,0.6,2852,0,0,3,0,0.6,0,3,0,0,1,0,0,0.5,1981,0,0,0,0,80,1981,0,0,3,Burnley,Crystal Palace,Tottenham,Man Utd,Fulham,2.5,3.6,2.6,2.2,3,3,2.5,1.9,3.9,2.8,2.8,1.7,2.8,2.3,1.9,3.6,2.8,1.6,3.4,2,3,3.1,2,3,2.5,3,1.5,3.4,1.8,3.4,1.7,3.6,3.6,3.3,2.4,1.5,3.4,3.2
Jordan,Hugill,FWD,WHU,5000000,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,214,0,0,0,Bournemouth,Arsenal,Wolverhampton,Everton,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emerson,Hyndman,MID,BOU,4500000,0,0,0,0,0,0,941,0,0,0,0,0,0,0,0,941,0,0,0,0,0,0,0,0,0,0,0,0,0.1,10,0,0,0,0,0,10,0,0,0,West Ham,Everton,Chelsea,Leicester,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordon,Ibe,MID,BOU,5400000,0,0,0,0,0,0,6499,0,0,0,0,0,0,0,0,6499,-1,1,0,1,0,0,0,0,0,0,0,0,0.5,312,0,0,0,0,0,312,-1,0,0,West Ham,Everton,Chelsea,Leicester,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vicente,Iborra,MID,LEI,5000000,1,1,1,2E-07,2E-07,0,636,0,1,0,0,0,0,0,0.2,636,0,0,1,0,0.2,0,1,0,0,0,0,0,0.1,112,0,0,0,0,10,112,0,0,5,Wolverhampton,Southampton,Liverpool,Bournemouth,Huddersfield,0.5,0.5,0.5,0.5,0.8,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.6,0.5,0.5,0.5,0.5,0.7,0.7,0.5,0.7,0.5,0.5,0.6,0.6,0.5,0.7,0.5,0.5,0.5
Kelechi,Iheanacho,FWD,LEI,6000000,2,2,2,3.33333333333333E-07,3.33333333333333E-07,0,7614,0,2,0,0,0,0,0,0.3,7614,0,0,2,0,0.3,0,2,0,0,0,0,0,1.3,12205,0,0,0,0,90,12205,0,0,2,Wolverhampton,Southampton,Liverpool,Bournemouth,Huddersfield,2.4,1,1,1,2.8,2.3,2.7,2.3,2.8,1.8,1,2.3,1,2,1.3,1,1,1,2.2,2.3,1,2,1,1.5,1,1,2.7,1,2.4,1,1,2.5,2.7,2.5,2.7,1,1,3.4
Tom,Ince,MID,HUD,5000000,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,Man City,Cardiff City,Everton,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny,Ings,FWD,SOU,5500000,1,1,1,1.81818181818182E-07,1.81818181818182E-07,0,8966,0,0,0,0,0,0,0,0.2,8966,0,0,1,0,0.2,0,1,0,0,0,0,0,2,11991,0,0,0,0,34,11991,0,0,6,Everton,Leicester,Crystal Palace,Brighton,Liverpool,0.8,0.8,0.5,1,0.5,0.7,0.5,0.5,1,0.5,0.5,0.7,0.5,0.5,0.6,1,1,1.4,0.5,0.5,0.6,1,0.5,0.5,0.8,0.8,0.9,0.5,0.5,0.5,0.8,0.5,0.9,0.8,0.5,1.2,1.2,6.4
Alex,Iwobi,MID,ARS,5500000,0,0,0,0,0,0,7373,0,0,0,0,0,0,0,0,7373,0,0,0,0,0,0,0,0,0,0,0,0,0.7,668,0,0,0,0,0,668,0,0,0,Chelsea,West Ham,Cardiff City,Newcastle,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Izquierdo,MID,BHA,6000000,0,0,0,0,0,0,3309,0,0,0,0,0,0,0,0,3309,0,0,0,0,0,0,0,0,0,0,0,0,0.2,48,0,0,0,0,0,48,0,0,0,Man Utd,Liverpool,Fulham,Southampton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jaroslaw,Jach,DEF,CRY,4000000,0,0,0,0,0,0,653,0,0,0,0,0,0,0,0,653,0,0,0,0,0,0,0,0,0,0,0,0,0.1,63,0,0,0,0,0,63,0,0,0,Liverpool,Watford,Southampton,Huddersfield,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Jagielka,DEF,EVE,4500000,-3,-3,-3,-6.66666666666667E-07,-6.66666666666667E-07,0,38305,0,2,0,0,0,0,0,-0.7,38305,0,0,-3,0,-0.7,0,-3,0,0,0,0,0,1.3,896,0,0,0,0,39,896,0,1,-5,Southampton,Bournemouth,Huddersfield,West Ham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alireza,Jahanbakhsh,MID,BHA,7000000,1,1,1,1.42857142857143E-07,1.42857142857143E-07,0,11911,0,0,0,0,0,0,0,0.1,11911,0,0,1,0,0.1,0,1,0,0,0,0,0,1.3,415,0,0,0,0,19,415,0,0,3,Man Utd,Liverpool,Fulham,Southampton,Tottenham,0.5,0.5,0.7,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.6,0.6,0.7,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.8,0.5,0.7,0.6,0.5,0.5,0.5,0.6,0.5,0.5,1.7
Eldin,Jakupovic,GLK,LEI,4500000,0,0,0,0,0,0,505,0,0,0,0,0,0,0,0,505,0,0,0,0,0,0,0,0,0,0,0,0,0.1,63,0,0,0,0,0,63,0,0,0,Wolverhampton,Southampton,Liverpool,Bournemouth,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Matty,James,MID,LEI,4500000,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,126,0,0,0,Wolverhampton,Southampton,Liverpool,Bournemouth,Huddersfield,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daryl,Janmaat,DEF,WAT,5000000,7,7,7,1.4E-06,1.4E-06,0,1982,0,0,0,0,0,0,0,1.4,1982,0,0,7,0,1.4,0,7,1,0,1,0,0,0.6,3754,0,0,0,0,90,3754,0,0,25,Burnley,Crystal Palace,Tottenham,Man Utd,Fulham,8.7,9.5,9.9,9.9,8.7,8.7,8.2,8.7,9.9,7.8,8.7,8.8,8.2,9.9,8.7,9.9,8.7,9.9,9.2,6.8,8.2,9.9,8.7,8.7,9.9,8.7,7.5,9.5,8.7,9.9,8.7,9.9,9.9,8.7,9.9,8.7,9.9,4.3
,Jazz Richards,DEF,CAR,4000000,0,0,0,0,0,0,4624,0,0,0,0,0,0,0,0,4624,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1066,0,0,0,0,0,1066,0,0,0,Newcastle,Huddersfield,Arsenal,Chelsea,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jesus,FWD,MCI,10500000,1,1,1,9.52380952380952E-08,9.52380952380952E-08,0,18426,0,0,0,0,0,0,0,0.1,18426,0,0,1,0,0.1,0,1,0,0,0,0,0,2.5,5736,0,0,0,0,11,5736,0,0,1,Huddersfield,Wolverhampton,Newcastle,Fulham,Cardiff City,1.2,0.7,1,0.9,0.6,1,0.5,0.5,0.5,0.5,0.5,1.2,0.5,0.5,0.5,1,0.5,0.6,0.5,0.5,0.9,1,0.8,1,0.5,0.8,1.4,0.5,0.5,0.5,0.7,0.8,0.5,0.5,0.5,0.8,0.8,0.1
Raul,Jimenez,FWD,WOL,5500000,6,6,6,1.09090909090909E-06,1.09090909090909E-06,0,20491,0,2,0,0,0,1,0,1.1,20491,0,0,6,0,1.1,0,6,0,0,0,0,0,5.2,92499,0,0,0,0,90,92499,0,0,25,Leicester,Man City,West Ham,Burnley,Man Utd,7.4,5.5,7.4,6.1,6.6,6.1,3.6,5.8,7.4,7.1,7.4,8.5,7.4,5.9,7.4,6.1,6.1,7.4,5.9,4.7,4.3,8.5,8.5,7.4,8.5,4.9,7.4,8.5,4.7,8.5,4.9,7.8,4.9,8.5,4.6,8.5,4.9,12
Stefan,Johansen,MID,FUL,5500000,1,1,1,1.81818181818182E-07,1.81818181818182E-07,0,1558,0,0,0,0,0,0,0,0.2,1558,0,0,1,0,0.2,0,1,0,0,0,0,0,0.1,63,0,0,0,0,8,63,0,0,6,Tottenham,Burnley,Brighton,Man City,Watford,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.6,0.5,0.6,0.5,0.6,0.5,0.6,0.5,0.5,0.8,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.6,1.1
Phil,Jones,DEF,MUN,5400000,0,0,0,0,0,0,61242,0,0,0,0,0,0,0,0,61242,-1,1,0,1,0,0,0,0,0,0,0,0,2.2,596,0,0,0,0,0,596,-1,0,0,Brighton,Tottenham,Burnley,Watford,Wolverhampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Jonny,DEF,WOL,4500000,1,1,1,2.22222222222222E-07,2.22222222222222E-07,0,3024,0,2,0,0,0,0,0,0.2,3024,0,0,1,0,0.2,0,1,0,0,0,0,0,0.6,822,0,0,0,0,75,822,0,0,6,Leicester,Man City,West Ham,Burnley,Man Utd,0.5,0.9,0.7,0.8,0.7,0.8,0.5,0.7,0.9,1.4,0.7,0.9,0.7,1.1,0.5,0.5,0.5,0.6,1.2,0.5,0.7,0.5,0.9,0.5,0.5,0.5,0.7,0.9,0.9,0.9,0.6,0.9,0.6,1.1,0.5,0.8,0.5,1.1
,Jorginho,MID,CHE,5100000,9,9,9,1.76470588235294E-06,1.76470588235294E-06,0,27220,0,0,0,0,0,1,0,1.8,27220,1,-1,9,-1,1.8,0,9,1,0,1,0,0,13.3,189489,0,0,0,0,90,189489,1,0,31,Arsenal,Newcastle,Bournemouth,Cardiff City,West Ham,12.8,11.2,12.4,12.8,11.2,9.7,11.2,11.5,11.2,12.8,12.2,10.9,12.8,10.3,11.8,11.2,12.8,9.7,11.2,12.8,12.8,11.2,10.7,12.8,10.1,12.8,12.6,11.2,12,10.5,11.2,12.8,7.9,12.8,9.7,11.5,11.2,7.9
,Joselu,FWD,NEW,5000000,5,5,5,1E-06,1E-06,0,19777,1,2,0,0,0,1,0,1,19777,0,0,5,0,1,0,5,1,0,0,0,0,3.8,79077,0,0,0,0,58,79077,0,0,30,Cardiff City,Chelsea,Man City,Arsenal,Crystal Palace,6.2,4.5,3.2,7.1,2.6,7.1,5.1,7.1,3.6,4.4,4.7,3.7,7.1,6.2,7.1,6.2,7.1,3.7,3.4,6,3.5,7.1,4.1,4.5,6.2,7.1,4.7,6.2,7.1,3.7,6.2,3.5,6.2,4.6,6.2,4.7,6.2,12.2
Diogo,Jota,MID,WOL,6500000,5,5,5,7.69230769230769E-07,7.69230769230769E-07,0,35765,0,2,0,0,0,0,0,0.8,35765,0,0,5,0,0.8,0,5,0,0,0,0,1,5.8,7465,0,0,0,0,90,7465,0,0,15,Leicester,Man City,West Ham,Burnley,Man Utd,6,5.2,6,6.4,4,6.9,6.2,4.9,6.2,5.6,6.2,7.1,6.2,3.8,6,5.5,3.9,6.2,4.6,7.1,4.2,6.9,6.9,4.4,6.9,4.5,6.2,7.1,2.9,7.1,5.4,4.9,6,7.1,4,7.1,3,1.9
Christian,Kabasele,DEF,WAT,4500000,6,6,6,1.33333333333333E-06,1.33333333333333E-06,0,2512,0,0,0,0,0,0,0,1.3,2512,0,0,6,0,1.3,0,6,0,0,1,0,0,0.8,4401,0,0,0,0,90,4401,0,0,17,Burnley,Crystal Palace,Tottenham,Man Utd,Fulham,7.4,7.8,8.5,8.5,7.4,7.4,6.6,7,8.5,6.3,7.4,7.1,6.6,8.5,7.4,8.5,7.4,8.5,7.4,5.4,6.6,8.5,7.4,7.4,8.5,7.4,5.9,7.8,7.4,8.5,7.4,8.5,8.5,7.4,8.1,7.4,8.5,3
Younes,Kaboul,DEF,WAT,4500000,0,0,0,0,0,0,1598,0,0,0,0,0,0,0,0,1598,0,0,0,0,0,0,0,0,0,0,0,0,0.2,176,0,0,0,0,0,176,0,0,0,Burnley,Crystal Palace,Tottenham,Man Utd,Fulham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elias,Kachunga,FWD,HUD,5000000,0,0,0,0,0,0,790,0,0,0,0,0,0,0,0,790,0,0,0,0,0,0,0,0,0,0,0,0,0.1,215,0,0,0,0,0,215,0,0,0,Man City,Cardiff City,Everton,Crystal Palace,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sullay,Kaikai,MID,CRY,4500000,0,0,0,0,0,0,1148,0,0,0,0,0,0,0,0,1148,0,0,0,0,0,0,0,0,0,0,0,0,0.2,200,0,0,0,0,0,200,0,0,0,Liverpool,Watford,Southampton,Huddersfield,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aboubakar,Kamara,FWD,FUL,4500000,1,1,1,2.22222222222222E-07,2.22222222222222E-07,0,46256,0,1,0,0,0,0,0,0.2,46256,0,0,1,0,0.2,0,1,0,0,0,0,0,10.6,41761,0,0,0,0,29,41761,0,0,2,Tottenham,Burnley,Brighton,Man City,Watford,0.5,0.5,0.8,0.5,0.5,0.8,1,0.6,0.5,1,0.5,0.5,0.5,0.8,0.5,1.4,0.8,0.9,1.2,0.8,0.5,0.5,1,0.5,0.5,1.2,0.5,0.5,0.6,0.5,0.5,0.5,1,0.5,0.8,0.7,1,5.4
Harry,Kane,FWD,TOT,12500000,1,1,1,8E-08,8E-08,0,77468,1,1,0,0,0,0,0,0.1,77468,0,0,1,0,0.1,0,1,0,0,0,0,0,30.7,47033,0,0,0,0,90,47033,0,0,5,Fulham,Man Utd,Watford,Liverpool,Brighton,0.9,0.5,0.5,0.5,0.8,1,0.8,1.2,0.5,0.7,0.5,0.5,0.8,0.5,0.6,0.5,0.8,0.5,0.9,0.6,0.5,0.7,0.5,1,0.8,0.5,0.5,1,0.5,0.5,0.5,1,1.2,0.5,1.4,0.5,1,5.7
N'Golo,Kante,MID,CHE,5000000,8,8,8,1.6E-06,1.6E-06,0,38507,0,0,0,0,0,1,0,1.6,38507,0,0,8,0,1.6,0,8,0,0,1,0,0,22.3,100928,0,0,0,0,90,100928,0,0,30,Arsenal,Newcastle,Bournemouth,Cardiff City,West Ham,11.4,9.9,10.6,11.4,9.9,8.1,9.9,9.8,9.9,11.4,10.4,9.3,11.4,8.7,10.1,9.9,11.4,8.2,9.9,11.4,11.4,9.9,9.1,11.4,8.5,11.4,10.8,9.9,10.2,8.9,9.9,11.4,6.5,11.4,8.2,9.8,9.9,7.1
Loris,Karius,GLK,LIV,5000000,0,0,0,0,0,0,1770,0,0,0,0,0,0,0,0,1770,0,0,0,0,0,0,0,0,0,0,0,0,0.2,216,0,0,0,0,0,216,0,0,0,Crystal Palace,Brighton,Leicester,Tottenham,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Beram,Kayal,MID,BHA,4500000,0,0,0,0,0,0,653,0,0,0,0,0,0,0,0,653,0,0,0,0,0,0,0,0,0,0,0,0,0.1,170,0,0,0,0,0,170,0,0,0,Man Utd,Liverpool,Fulham,Southampton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Michael,Keane,DEF,EVE,5000000,5,5,5,1E-06,1E-06,0,7953,0,2,0,0,0,0,0,1,7953,0,0,5,0,1,0,5,1,0,0,0,1,2.8,15089,0,0,0,0,90,15089,0,0,27,Southampton,Bournemouth,Huddersfield,West Ham,Arsenal,7.1,4.1,7.1,7.1,6.2,7.1,5.1,6,6.2,7.1,6.2,7.1,4.5,5.8,7.1,6.2,7.1,6.2,6.2,6,5,6.2,6.2,6.4,6.2,7.1,6.2,5.5,4.8,7.1,6.2,7.1,6.2,7.1,5.1,7.1,6.2,7.6
Neeskens,Kebano,MID,FUL,4500000,0,0,0,0,0,0,716,0,0,0,0,0,0,0,0,716,0,0,0,0,0,0,0,0,0,0,0,0,0.1,104,0,0,0,0,0,104,0,0,0,Tottenham,Burnley,Brighton,Man City,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Naby,Keita,MID,LIV,7500000,3,3,3,4E-07,4E-07,0,24652,0,0,0,0,0,0,0,0.4,24652,0,0,3,0,0.4,0,3,0,0,1,0,0,5.4,29034,0,0,0,0,90,29034,0,0,15,Crystal Palace,Brighton,Leicester,Tottenham,Southampton,3,3.6,2.8,2,3.4,1.5,2.3,3.3,3.6,3,3.6,1.7,2.5,2.5,2,2.2,1.9,3.4,3.6,1.8,3,3.6,3.4,2.8,2.5,1.7,2.2,1.9,3.1,3,2.6,2.8,1.6,3,3.9,2.8,2.4,3.8
Martin,Kelly,DEF,CRY,4000000,0,0,0,0,0,0,47083,0,0,0,0,0,0,0,0,47083,0,0,0,0,0,0,0,0,0,0,0,0,7.5,5417,0,0,0,0,0,5417,0,0,0,Liverpool,Watford,Southampton,Huddersfield,Newcastle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kenedy,MID,NEW,5000000,2,2,2,4E-07,4E-07,0,9446,0,2,0,0,0,0,0,0.4,9446,0,0,2,0,0.4,0,2,0,0,0,0,0,2.5,12216,0,0,0,0,90,12216,0,0,8,Cardiff City,Chelsea,Man City,Arsenal,Crystal Palace,1.6,1,1,2,1.6,1.9,1,2,1.5,1.1,1.3,1.3,1.9,1,1.2,1.8,2,1,1,1.1,1,2,1.2,1,1,2.2,1.6,1.5,1.3,1,1.6,2,1.5,1.9,1.6,1,1.6,1.7
Jonjoe,Kenny,DEF,EVE,4500000,0,0,0,0,0,0,1962,0,0,0,0,0,0,0,0,1962,0,0,0,0,0,0,0,0,0,0,0,0,0.2,379,0,0,0,0,0,379,0,0,0,Southampton,Bournemouth,Huddersfield,West Ham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kepa,GLK,CHE,5500000,6,6,6,1.09090909090909E-06,1.09090909090909E-06,0,10573,0,0,0,1,0,0,0,1.1,10573,0,0,6,0,1.1,0,6,0,0,1,0,0,3.7,26543,0,0,0,0,90,26543,0,0,23,Arsenal,Newcastle,Bournemouth,Cardiff City,West Ham,8.5,6.3,6.6,8.5,7.4,7.1,7.4,8.5,7.4,7.8,8.5,7.4,8.5,7,8.5,7.4,7.8,7.4,6.6,8.5,7.4,7.4,5.4,8.5,7.4,8.5,8.5,7.4,8.1,7.4,7.4,8.5,5.9,8.5,7.4,8.5,6.6,0.9
,Ki Sung-yueng,MID,NEW,5000000,0,0,0,0,0,0,2252,0,0,0,0,0,0,0,0,2252,0,0,0,0,0,0,0,0,0,0,0,0,0.2,112,0,0,0,0,0,112,0,0,0,Cardiff City,Chelsea,Man City,Arsenal,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Kiko Femenia,DEF,WAT,4500000,1,1,1,2.22222222222222E-07,2.22222222222222E-07,0,4908,0,0,0,0,0,0,0,0.2,4908,0,0,1,0,0.2,0,1,0,0,0,0,0,0.4,203,0,0,0,0,3,203,0,0,5,Burnley,Crystal Palace,Tottenham,Man Utd,Fulham,0.6,0.5,1.4,0.9,0.6,0.7,0.5,0.5,0.9,0.5,0.6,0.5,0.5,0.9,0.5,0.9,0.7,1.1,0.5,0.5,0.5,0.8,1.2,0.9,0.6,0.7,0.5,0.5,0.7,0.8,0.7,0.8,0.9,0.7,0.5,0.9,0.9,0.2
Joshua,King,FWD,BOU,6500000,2,2,2,3.07692307692308E-07,3.07692307692308E-07,0,41072,0,0,0,0,0,0,0,0.3,41072,0,0,2,0,0.3,0,2,0,0,1,0,0,7.1,9422,0,0,0,0,90,9422,0,0,1,West Ham,Everton,Chelsea,Leicester,Burnley,2.5,2.7,1,2.3,1,1,1,1,2,1.5,2.3,2.7,1,2.8,1,2,2.7,1,1.2,1,2.3,2.8,1,1.8,1,2.4,2.3,1,2.5,2.7,1.9,1,2.3,2.4,1,1.3,1,4.6
Davy,Klaassen,MID,EVE,6000000,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,Southampton,Bournemouth,Huddersfield,West Ham,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ragnar,Klavan,DEF,LIV,4500000,0,0,0,0,0,0,1862,0,0,0,0,0,0,0,0,1862,0,0,0,0,0,0,0,0,0,0,0,0,0.1,73,0,0,0,0,0,73,0,0,0,Crystal Palace,Brighton,Leicester,Tottenham,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
